experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination,training_method,training_seed,model_sha256,selected_checkpoint
no-human,no_human,0,30000,reach_object,1,1,0,0,0,0.41703891265961635,2.35,2.35,47,0.004491047046367086,1,1,36,36,0,0.7659574468085106,0,0,0.0,0.0,280.4974425678215,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,1,30001,reverse,1,1,0,0,0,0.45497200087880113,2.65,2.65,53,0.006999229561467874,1,1,36,36,0,0.6792452830188679,0,0,0.0,0.0,279.7373648609206,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,2,30002,cross_workspace,1,1,0,0,0,0.3205188811521228,2.55,2.55,51,0.01794795550705966,1,1,41,41,0,0.803921568627451,0,0,0.0,0.0,282.61752530784594,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,3,30003,cross_workspace,1,1,0,0,0,0.253997664575335,2.8,2.8,56,0.020351279573302555,1,1,49,49,0,0.875,0,0,0.0,0.0,283.9661590147412,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,4,30004,reach_target,1,1,0,0,0,0.3830014209772866,2.6,2.6,52,0.018636909813043886,1,1,38,38,0,0.7307692307692307,0,0,0.0,0.0,268.8535168775634,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,5,30005,reach_object,1,1,0,0,0,0.435196979220876,2.95,2.95,59,0.022020639898794624,1,1,36,36,0,0.6101694915254238,0,0,0.0,0.0,269.6114631456667,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,6,30006,pause_and_continue,1,1,0,0,0,0.34854240728882135,2.75,2.75,55,0.015228848088627749,1,1,45,45,0,0.8181818181818182,0,0,0.0,0.0,284.896136954654,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,7,30007,pause_and_continue,1,1,0,0,0,0.2587985280718287,3.6,3.6,72,0.025249599410232932,1,1,48,48,0,0.6666666666666666,0,0,0.0,0.0,288.60145136600977,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,8,30008,reach_target,1,1,0,0,0,0.40701121694829523,2.8,2.8,56,0.008751737631846411,1,1,39,39,0,0.6964285714285714,0,0,0.0,0.0,281.9415107983658,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,9,30009,reverse,1,1,0,0,0,0.35722613397426695,3.0,3.0,60,0.027857196123236404,1,1,46,46,0,0.7666666666666667,0,0,0.0,0.0,282.01475841581254,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,10,30010,pause_and_continue,1,1,0,0,0,0.35188698655914674,2.6,2.6,52,0.00028315590423824986,1,1,37,37,0,0.7115384615384616,0,0,0.0,0.0,268.2402589397253,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,11,30011,reach_target,1,1,0,0,0,0.3485932263466176,2.35,2.35,47,0.0011735297253210291,1,1,40,40,0,0.851063829787234,0,0,0.0,0.0,282.100489934502,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,12,30012,reverse,1,1,0,0,0,0.3973857393086465,4.15,4.15,83,0.019624868394703187,1,1,62,62,0,0.7469879518072289,0,0,0.0,0.0,270.00208252622366,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
no-human,no_human,13,30013,reverse,1,1,0,0,0,0.3739408055261829,2.4,2.4,48,0.01773950573659184,1,1,38,38,0,0.7916666666666666,0,0,0.0,0.0,281.0358109083385,success,curriculum_hold,4,8c1d7353708555aaa75347450f2f54a3b49aa3a1b25ddd631d5c5f3bdec1051a,step_2000000
