#{"t_start": 1785568399.800142, "env_id": "None"}
r,l,t,is_success
301.529686,69,17.591638,True
313.815092,66,30.497416,True
329.465402,66,43.294913,True
322.039672,41,51.256948,True
-167.554,104,71.239142,False
-6.462356,120,94.316838,False
292.389107,61,105.905157,True
288.38379,17,109.189143,True
326.216545,68,122.144591,True
-8.021656,200,160.718533,False
276.241252,174,194.750289,True
243.759042,78,209.838093,True
315.352719,18,213.303756,True
325.425948,30,219.05551,True
296.091213,51,228.821683,True
314.611409,40,236.65638,True
298.797944,16,239.810125,True
319.723272,64,252.278273,True
69.155084,200,291.68244,False
270.716249,16,294.873277,True
329.52177,75,309.778949,True
-10.116315,120,356.555676,False
-15.623097,35,363.313853,False
314.512573,42,371.355025,True
296.927661,41,379.232537,True
12.980791,120,402.069575,False
300.434743,31,407.975473,True
50.94638,200,446.416161,False
292.554242,32,452.52808,True
296.627338,14,455.180209,True
294.99717,17,458.40744,True
319.928893,48,467.494148,True
304.872997,61,479.086583,True
283.664178,58,490.192565,True
306.860115,39,497.713006,True
-11.812883,200,539.292652,False
307.264342,65,551.89621,True
328.175321,40,559.676241,True
-181.005868,118,582.365479,False
300.849275,60,593.984479,True
288.717583,49,603.365746,True
329.780959,52,613.329711,True
269.433982,40,620.94317,True
315.330606,72,635.460951,True
310.033047,61,647.416488,True
297.878536,19,651.331058,True
284.234708,56,662.821033,True
306.05997,30,668.617268,True
10.051219,200,731.068957,False
240.663231,93,748.850758,True
315.709746,65,761.911498,True
306.67258,44,770.303202,True
313.227535,33,776.669128,True
286.045151,16,779.762012,True
272.654061,69,793.101661,True
277.967529,32,799.264831,True
325.864395,32,805.356489,True
244.737623,52,815.281225,True
331.527626,62,827.058508,True
51.579037,120,850.217988,False
312.126485,49,859.633043,True
269.688686,55,870.500822,True
48.138648,200,909.33109,False
319.647182,35,916.175887,True
328.233043,69,929.421252,True
288.846616,16,932.52416,True
275.720334,37,939.696929,True
328.069896,44,948.346818,True
331.664905,58,959.612836,True
294.052891,27,964.879207,True
334.035494,52,974.890065,True
318.12059,44,983.33041,True
281.099499,66,996.086108,True
21.073216,200,1059.588048,False
299.342802,79,1075.100883,True
325.697823,46,1083.884161,True
-158.657571,52,1093.867955,False
302.359633,18,1097.295214,True
303.922394,40,1105.010407,True
306.955914,13,1107.600849,True
313.907404,36,1114.666693,True
306.437552,55,1125.494313,True
4.728586,200,1165.642031,False
341.189336,53,1175.947787,True
330.843616,61,1187.606032,True
312.666533,175,1221.0801,True
-2.359472,200,1259.971252,False
316.871426,59,1271.311053,True
-32.017415,111,1292.860731,False
319.614798,43,1301.234994,True
334.770173,60,1312.864002,True
315.472464,34,1319.477672,True
309.72537,16,1322.667695,True
316.010869,35,1329.439683,True
329.501123,52,1339.506678,True
316.882588,40,1347.35309,True
238.325129,199,1409.755898,True
300.564119,17,1413.053051,True
317.584282,51,1422.962769,True
11.99617,200,1461.902838,False
329.301211,52,1471.95994,True
282.047932,15,1475.092883,True
267.188581,84,1491.541359,True
313.10472,33,1497.925849,True
293.685996,41,1505.884483,True
320.628688,36,1512.885733,True
285.440085,23,1517.311526,True
-18.333814,200,1557.613248,False
309.719459,43,1565.788639,True
300.019177,43,1573.966426,True
301.086086,42,1582.029545,True
310.158802,30,1587.777448,True
312.260012,14,1590.469909,True
309.122323,18,1593.903112,True
302.317724,30,1599.61081,True
300.826044,166,1631.098776,True
279.418217,55,1641.665788,True
313.258831,40,1649.513819,True
13.075758,200,1688.826608,False
328.555175,72,1702.981333,True
317.247148,45,1712.340143,True
-12.71336,200,1773.231342,False
323.636944,57,1784.819975,True
322.207398,34,1791.820525,True
-10.87997,200,1831.735594,False
329.97151,79,1846.87611,True
310.127597,31,1852.723815,True
301.978674,68,1865.693029,True
296.482589,30,1871.541319,True
310.786551,32,1877.791305,True
298.44607,41,1885.659677,True
330.803653,57,1896.487136,True
307.438153,38,1903.711047,True
296.679516,58,1914.682402,True
312.665939,63,1926.651407,True
323.36567,71,1940.046273,True
332.338303,45,1949.043164,True
308.347474,27,1954.432286,True
337.518073,72,1969.341622,True
335.59442,62,1981.576638,True
