#{"t_start": 1785568400.696518, "env_id": "None"}
r,l,t,is_success
310.010645,37,10.51305,True
310.574918,57,21.552435,True
322.183742,40,29.404396,True
328.708511,75,43.968583,True
26.0956,120,67.081055,False
265.799204,130,92.09217,True
-29.979014,70,105.394342,False
300.143317,17,108.672595,True
305.700708,52,118.563925,True
8.544922,120,141.484424,False
288.3427,26,146.534682,True
328.037573,60,158.250372,True
310.27494,17,161.582106,True
313.243156,45,170.558557,True
336.962684,53,180.853112,True
300.925347,71,194.629137,True
308.853502,35,201.450355,True
276.78374,43,209.717723,True
313.554481,35,216.424113,True
309.633215,67,229.323568,True
328.65451,61,241.261592,True
296.26516,38,248.660615,True
35.810335,200,288.064381,False
5.250054,120,311.845617,False
299.755689,91,352.970043,True
317.868128,36,359.900012,True
311.089425,49,369.323185,True
296.678756,41,377.191576,True
310.882315,79,392.203657,True
301.875872,19,395.868759,True
326.509974,51,405.57276,True
292.163607,51,415.395313,True
314.07351,108,436.144046,True
293.12522,76,450.676743,True
13.387293,200,488.717611,False
-195.765637,139,517.0324,False
40.46871,200,557.22386,False
301.585768,34,563.817649,True
328.732128,49,573.172873,True
22.361587,200,611.669043,False
308.637713,44,620.046794,True
321.394689,40,628.166295,True
292.334182,16,631.468642,True
318.59546,34,638.008981,True
296.620913,49,647.72567,True
311.121092,36,655.491671,True
304.250585,66,668.294579,True
315.732233,32,674.455709,True
48.389891,200,736.863522,False
304.843238,66,749.558607,True
292.220024,22,754.047179,True
319.174913,69,767.51913,True
315.724278,40,775.183813,True
306.341459,40,782.91312,True
313.037254,46,791.821241,True
286.670302,64,804.081485,True
277.124003,55,814.577043,True
317.064752,158,844.851761,True
48.030175,200,883.808778,False
4.282889,200,922.557624,False
323.45177,37,929.689989,True
320.566475,56,940.576766,True
-9.736064,200,979.350788,False
-159.891508,110,1000.656867,False
326.041965,43,1008.930442,True
-11.0026,200,1072.663571,False
299.231707,83,1088.545214,True
322.741718,49,1097.930885,True
318.864753,57,1109.00681,True
262.621555,33,1115.678612,True
4.141934,200,1155.844514,False
305.201655,28,1161.196739,True
312.629568,167,1193.362255,True
303.128544,85,1209.61183,True
312.410769,69,1222.894417,True
336.132001,73,1237.099835,True
317.286426,69,1250.505491,True
289.984487,31,1256.534218,True
321.021384,48,1265.817994,True
318.805383,56,1276.59375,True
316.5848,39,1284.168896,True
310.331905,183,1319.779994,True
305.220692,40,1327.576725,True
318.777367,64,1339.992198,True
324.687639,42,1348.222947,True
298.893956,17,1351.553307,True
291.918442,44,1360.016931,True
311.766908,34,1366.566104,True
306.290929,32,1396.616972,True
312.806733,38,1404.00023,True
313.441328,19,1407.674992,True
-0.136643,200,1446.654378,False
317.548198,46,1455.57712,True
328.077862,58,1466.870453,True
47.79955,200,1505.991716,False
305.377457,61,1517.763163,True
322.913939,62,1530.015176,True
-20.179066,53,1540.503833,False
299.531786,24,1545.645136,True
302.25151,27,1551.308616,True
316.505233,71,1565.083501,True
321.07732,65,1577.481409,True
-17.126198,200,1615.654522,False
41.867361,200,1654.314962,False
321.141026,54,1664.977704,True
310.884341,35,1671.779035,True
337.081852,62,1683.872814,True
-169.566041,122,1708.013188,False
294.43595,17,1711.666348,True
-10.32566,200,1772.524965,False
15.245395,200,1812.951358,False
-44.721185,200,1851.823439,False
319.126943,58,1862.885477,True
306.403398,36,1869.867276,True
-18.880391,200,1908.08172,False
286.645648,49,1917.399542,True
278.719935,138,1943.634768,True
-0.587463,200,1983.977463,False
306.376748,53,1994.301121,True
337.629087,75,2008.772074,True
270.099322,69,2022.176321,True
316.487555,36,2029.17189,True
325.434977,59,2040.506307,True
299.955934,38,2047.775141,True
301.592581,44,2056.164366,True
302.361919,38,2064.165594,True
331.799453,59,2093.433919,True
302.700692,31,2099.518613,True
15.436289,200,2139.31117,False
287.298864,46,2148.130658,True
331.122395,47,2157.249823,True
284.512179,46,2167.331487,True
296.654074,28,2173.535989,True
309.083202,67,2186.624963,True
327.239013,42,2194.669708,True
330.931107,56,2205.431607,True
292.57839,36,2212.368293,True
305.084539,36,2219.340603,True
302.473198,72,2233.304355,True
300.233816,25,2238.142682,True
325.037318,69,2251.260275,True
281.64115,23,2255.634542,True
321.883911,25,2260.410581,True
299.397163,37,2267.458127,True
292.119814,49,2276.853202,True
247.193248,54,2287.213794,True
311.776202,39,2294.69251,True
296.367065,35,2301.377349,True
288.306653,43,2309.570499,True
283.2369,122,2332.902649,True
320.132149,33,2339.21074,True
325.973374,63,2351.71951,True
