#{"t_start": 1785568398.9340305, "env_id": "None"}
r,l,t,is_success
299.53243,67,18.075003,True
-43.007001,51,27.997373,False
311.454388,74,42.433152,True
322.995162,53,52.697952,True
314.981094,74,66.924481,True
57.988215,70,80.397336,False
29.736008,200,118.617001,False
298.917376,85,134.801628,True
315.381624,44,143.246911,True
54.159521,70,156.898224,False
311.161642,37,164.124182,True
-149.185989,186,200.504831,False
307.060879,36,207.434104,True
40.822011,120,230.479509,False
300.555909,41,238.511582,True
300.701046,21,242.624513,True
309.803166,41,250.616043,True
307.362403,46,259.528522,True
315.832767,71,273.630159,True
313.345959,27,279.058683,True
288.938575,33,285.539609,True
306.687147,65,298.560082,True
306.026438,84,314.944317,True
-69.343741,200,377.032041,False
-156.144189,142,404.103613,False
298.976076,58,415.241604,True
308.023318,32,421.426054,True
308.263806,68,434.369889,True
320.109016,39,441.948285,True
296.360226,81,457.381682,True
295.250742,38,464.561646,True
-13.106867,200,502.9884,False
-8.082978,200,544.435285,False
280.074791,104,564.622549,True
322.608331,53,574.744784,True
-182.209029,179,609.212838,False
334.400443,59,620.4924,True
285.265359,19,624.055901,True
330.913984,50,634.408648,True
285.199043,61,646.357837,True
-23.550495,200,709.788551,False
314.547659,35,716.565382,True
310.788577,65,729.041089,True
-185.194978,92,746.676522,False
320.102998,35,753.527683,True
308.624486,28,759.237263,True
284.743035,19,762.97067,True
309.948278,40,770.604824,True
298.805071,50,780.243245,True
-42.974583,22,784.484096,False
289.906912,73,798.594787,True
311.157013,51,808.31602,True
314.566602,62,820.136544,True
306.758006,46,828.926224,True
302.769044,81,844.474349,True
321.943109,73,858.582341,True
273.825773,50,868.475117,True
333.46486,51,878.378167,True
319.221112,43,886.731236,True
292.909891,15,889.657986,True
274.204489,160,920.702284,True
306.109178,41,928.543992,True
303.456976,31,934.546827,True
307.034696,26,939.590716,True
326.684483,44,948.236199,True
326.550769,56,959.124251,True
296.452846,15,962.075662,True
294.377406,14,964.782346,True
323.917475,53,974.99134,True
316.580969,54,985.363351,True
328.510538,65,997.919986,True
337.327375,48,1007.230818,True
19.635307,200,1070.903497,False
288.204784,52,1080.94814,True
308.548954,37,1087.984719,True
317.005379,30,1093.742377,True
310.328034,40,1101.422232,True
311.671482,37,1108.667961,True
316.622838,83,1125.013093,True
-16.037316,43,1133.811101,False
306.372746,42,1142.590772,True
315.392474,41,1150.570437,True
295.368132,66,1163.527508,True
287.718952,34,1170.282833,True
332.310126,47,1179.310478,True
38.772412,200,1217.499629,False
312.933376,46,1226.430521,True
297.74909,30,1232.252674,True
327.684837,86,1248.990287,True
11.103309,200,1287.675687,False
301.152037,42,1295.90958,True
-15.908684,29,1301.522063,False
302.915618,174,1335.362474,True
-197.622982,135,1361.577693,False
300.135121,16,1364.663393,True
300.301239,31,1370.653106,True
59.8834,100,1413.920167,False
310.991054,50,1423.633248,True
333.432602,43,1432.06179,True
343.523738,86,1448.804337,True
10.372267,200,1488.016757,False
328.601412,51,1497.805348,True
301.62838,16,1500.914093,True
282.509972,17,1504.199843,True
290.96079,29,1509.870321,True
-9.90394,200,1549.762987,False
307.484488,38,1557.513945,True
312.912204,124,1581.174834,True
308.033096,43,1589.439243,True
-31.667124,200,1627.423716,False
36.864291,120,1650.569491,False
304.932197,58,1662.244762,True
322.092839,70,1675.899012,True
333.05267,51,1685.828026,True
307.695716,37,1692.995302,True
270.030027,52,1703.273358,True
318.306232,40,1711.509081,True
303.100726,40,1719.413273,True
331.650954,61,1753.231353,True
314.896707,41,1761.129858,True
323.838465,29,1766.741586,True
301.243214,36,1773.897663,True
314.029877,16,1777.051231,True
287.037968,47,1786.650745,True
314.690502,63,1799.502345,True
317.167549,76,1814.712818,True
333.452215,58,1826.099834,True
302.386043,21,1830.178908,True
316.524082,58,1841.62356,True
305.66571,24,1846.232889,True
299.659076,22,1850.38415,True
304.791314,45,1858.902623,True
331.891696,92,1876.70964,True
297.057722,59,1888.077173,True
49.072927,70,1901.345314,False
297.282049,62,1913.097118,True
309.018234,31,1918.97301,True
-46.653167,64,1931.097855,False
344.91445,80,1946.365492,True
310.331262,44,1955.298398,True
316.0587,45,1964.215403,True
310.669847,19,1968.41341,True
331.304798,57,1979.932122,True
-9.960894,200,2018.717651,False
330.962143,53,2028.988733,True
300.899057,72,2042.847764,True
307.695125,43,2051.068443,True
294.086811,44,2059.467887,True
322.971454,65,2090.506379,True
336.77031,73,2104.764838,True
290.993912,40,2112.466132,True
319.7238,39,2120.098653,True
315.101442,43,2128.338719,True
312.862365,63,2141.653209,True
313.144082,20,2145.488349,True
323.24154,32,2151.698581,True
309.551525,57,2163.077185,True
339.507964,57,2175.754047,True
333.291832,37,2183.041783,True
282.450337,46,2191.825154,True
296.621999,45,2200.463846,True
322.626076,74,2214.706877,True
325.734381,40,2222.48527,True
49.341006,200,2260.81804,False
320.894003,49,2270.18427,True
242.438065,32,2276.327027,True
329.135196,72,2290.151474,True
314.711853,61,2301.786179,True
317.983458,64,2313.996382,True
302.932961,11,2316.102056,True
344.366685,85,2332.355893,True
328.104134,63,2344.613731,True
317.775074,23,2349.221766,True
332.145566,47,2358.388288,True
318.769056,19,2362.07567,True
321.35096,69,2375.177073,True
312.070215,35,2381.920617,True
337.569529,50,2391.491894,True
303.134593,60,2402.99099,True
313.248403,71,2438.488979,True
339.646979,65,2451.644075,True
331.754691,62,2463.837811,True
315.51161,62,2475.57316,True
297.964989,48,2484.696122,True
305.534534,36,2491.541903,True
316.897281,66,2504.142848,True
310.917369,37,2511.237988,True
300.720673,56,2521.873141,True
308.172487,64,2534.060356,True
333.526039,69,2547.3362,True
312.59056,58,2558.531834,True
293.908658,45,2567.160654,True
332.704425,54,2577.574837,True
327.598473,63,2589.664465,True
297.69891,17,2592.954854,True
301.535455,25,2597.819205,True
308.259283,66,2610.480457,True
330.81014,42,2619.107133,True
297.695284,22,2623.876874,True
306.514926,20,2627.749879,True
333.990671,59,2638.998867,True
-18.750902,41,2646.803038,False
324.532639,66,2660.829356,True
332.386548,51,2670.822445,True
278.301288,39,2678.356038,True
319.351422,33,2684.898464,True
305.802697,36,2691.987446,True
303.652808,42,2700.155977,True
332.593584,63,2712.431616,True
327.297658,49,2721.950513,True
342.088223,52,2731.839364,True
300.669487,39,2739.239353,True
299.816583,27,2744.393258,True
326.345303,45,2752.991482,True
290.717677,16,2775.141552,True
306.352822,20,2778.949169,True
327.037404,53,2789.040073,True
314.766289,47,2798.618675,True
344.064888,69,2811.841338,True
315.806384,31,2817.908467,True
338.040337,58,2828.968982,True
-11.024799,200,2868.063402,False
289.468197,54,2878.688057,True
311.031406,60,2890.166399,True
308.621527,35,2896.879558,True
320.416693,65,2909.71466,True
292.399795,28,2915.173249,True
326.020263,58,2926.552614,True
43.846358,200,2965.102389,False
310.30764,66,2977.790493,True
300.538997,68,2991.007743,True
318.52299,42,2999.186027,True
300.858141,67,3012.274352,True
313.641115,48,3021.531015,True
326.892606,56,3032.318374,True
320.171351,51,3042.429897,True
307.814087,52,3052.447481,True
261.797946,76,3067.100876,True
315.043095,70,3080.514319,True
312.234436,26,3085.474574,True
301.180734,69,3114.84738,True
313.121691,44,3123.212627,True
294.444373,43,3131.392092,True
317.708776,74,3145.518726,True
298.194797,27,3150.653293,True
328.662384,35,3157.339287,True
307.762944,32,3163.464854,True
277.441492,49,3172.842308,True
309.606513,57,3183.720041,True
317.605668,46,3192.504435,True
324.52576,68,3205.454307,True
297.384741,41,3213.254167,True
318.508192,57,3224.144572,True
325.357253,30,3229.907967,True
328.13878,50,3239.568036,True
291.073197,45,3248.161277,True
333.569516,62,3259.991536,True
289.235955,61,3271.844677,True
331.151184,61,3283.710742,True
58.958338,100,3302.839183,False
326.639313,52,3312.784614,True
281.397153,44,3321.241895,True
332.313804,48,3331.809093,True
21.22196,200,3371.168372,False
311.312853,36,3378.131755,True
300.123497,41,3386.013396,True
337.252598,48,3395.26523,True
313.102755,23,3399.752069,True
291.220885,29,3405.367608,True
301.782467,25,3410.175627,True
295.003006,37,3417.268219,True
310.214213,18,3420.731282,True
316.72849,21,3424.746796,True
296.34953,17,3428.027091,True
318.874519,56,3456.674707,True
329.209715,40,3465.447676,True
290.041157,68,3478.774612,True
304.975659,42,3486.731762,True
298.397446,20,3490.529736,True
301.593875,43,3498.737466,True
330.092321,84,3514.677743,True
309.757264,33,3521.125066,True
308.866874,22,3525.439223,True
300.59743,72,3539.331229,True
276.471037,18,3542.827785,True
286.540972,41,3550.713363,True
37.89385,200,3589.965083,False
325.133913,51,3599.866585,True
294.990083,57,3610.972347,True
297.284932,83,3626.946675,True
315.870751,71,3640.705745,True
315.24385,38,3648.746248,True
42.053741,100,3667.919475,False
311.357341,40,3675.565166,True
16.713469,200,3714.333025,False
297.605607,19,3718.113601,True
314.450014,55,3729.121447,True
318.833573,66,3741.92725,True
301.895392,62,3753.709611,True
329.528602,53,3763.814593,True
315.134423,67,3776.615023,True
336.803658,62,3805.240426,True
317.423145,48,3814.418058,True
312.932037,53,3824.614312,True
288.266519,67,3837.411448,True
314.861779,53,3847.578098,True
326.075427,55,3858.905189,True
309.146768,67,3872.59057,True
331.823184,64,3885.323073,True
342.865894,64,3897.612669,True
320.566405,83,3913.570589,True
306.769233,46,3922.4093,True
322.649785,45,3931.053549,True
314.015422,44,3939.496435,True
315.727266,57,3950.527369,True
280.877212,32,3956.721601,True
13.076645,200,3995.343168,False
315.502742,32,4001.791458,True
327.0856,53,4011.975347,True
308.147983,39,4019.461781,True
309.780153,36,4026.376463,True
334.928641,47,4035.376935,True
292.690545,53,4045.539617,True
307.26145,45,4054.188573,True
326.717613,59,4065.601018,True
297.916359,26,4070.593353,True
336.882736,44,4079.041273,True
335.202337,64,4091.63622,True
308.422119,35,4098.721136,True
302.152471,52,4108.835612,True
294.090944,13,4111.342168,True
318.76676,35,4138.323799,True
310.916839,59,4149.724156,True
307.702479,36,4156.678915,True
293.360037,57,4168.086223,True
334.107327,49,4177.475421,True
293.601424,63,4190.750038,True
301.518648,71,4204.493716,True
317.005671,40,4212.102663,True
311.429713,48,4221.279515,True
296.45585,16,4224.286037,True
281.671583,68,4237.152402,True
308.503136,24,4241.739985,True
-9.767086,200,4279.463214,False
333.677156,56,4290.079568,True
26.39561,200,4329.818056,False
336.441918,57,4340.786743,True
322.449814,40,4348.381952,True
312.778561,45,4356.91887,True
308.401828,44,4365.350292,True
324.34705,31,4371.220345,True
326.570799,65,4383.548017,True
333.813919,68,4396.474827,True
317.336249,39,4403.942894,True
339.981871,41,4411.914601,True
298.496008,17,4415.159897,True
326.260276,71,4428.558876,True
337.396907,55,4439.031117,True
308.740099,58,4451.067594,True
292.842687,32,4457.638339,True
309.419061,65,4489.535608,True
307.00181,54,4499.991603,True
310.998868,74,4514.376888,True
318.648652,61,4525.98661,True
301.653726,34,4532.455566,True
322.428052,75,4547.654812,True
334.084321,65,4560.316673,True
246.729951,11,4562.784223,True
311.742949,38,4570.522951,True
290.526107,33,4576.969476,True
-14.299088,200,4615.054607,False
282.073684,24,4619.59652,True
321.509824,57,4630.390595,True
304.166883,16,4633.42576,True
323.079114,39,4640.940205,True
324.397688,48,4650.076344,True
298.186983,39,4657.582167,True
321.60373,60,4669.021365,True
306.397317,65,4681.380491,True
5.898318,200,4720.12427,False
308.869145,31,4726.195328,True
325.13976,59,4737.846045,True
299.681609,67,4751.488009,True
322.074713,60,4763.66052,True
317.043129,66,4776.294904,True
320.779568,67,4789.182556,True
295.924141,16,4792.311534,True
304.938669,17,4795.587271,True
323.534921,81,4832.10504,True
312.68295,79,4847.575984,True
