#{"t_start": 1785568400.6385229, "env_id": "None"}
r,l,t,is_success
324.343558,63,15.59805,True
319.717613,64,28.060179,True
302.807714,18,31.612436,True
-178.838687,157,61.980499,False
311.917989,48,71.166919,True
319.195392,64,83.468811,True
321.871981,41,91.394882,True
310.799013,60,102.786944,True
313.800431,28,108.151411,True
334.731032,60,119.589577,True
322.460338,80,134.810418,True
284.71003,15,137.675707,True
9.925805,120,161.048742,False
283.018937,15,163.971699,True
312.642469,21,168.301806,True
304.610313,33,174.681638,True
330.767007,50,184.410071,True
294.058418,86,201.125937,True
308.488534,49,210.542089,True
42.942166,120,233.677933,False
58.319481,120,257.051955,False
291.873016,35,263.725132,True
299.883502,16,267.163119,True
318.603954,62,279.500692,True
275.180594,96,298.737019,True
338.046204,60,310.315738,True
284.856489,46,319.276595,True
314.772646,40,350.526893,True
315.03323,50,360.160298,True
282.8995,67,373.022838,True
277.734184,27,378.202756,True
316.769874,74,392.261652,True
329.077584,44,400.66312,True
307.679757,57,411.611355,True
315.664763,40,419.329331,True
313.323787,59,430.539193,True
316.520727,33,436.969303,True
313.640285,39,444.436923,True
28.105086,200,482.452849,False
304.349891,169,516.415674,True
306.357027,21,520.816751,True
287.377154,39,528.947578,True
303.385911,41,537.450217,True
303.251614,30,543.328876,True
106.132126,200,581.915098,False
-17.906355,200,620.302789,False
20.425094,200,660.623827,False
303.656032,14,663.366674,True
50.546412,120,710.400056,False
300.532202,31,716.398002,True
305.238718,17,719.672253,True
306.638182,46,728.498002,True
287.773647,54,738.829202,True
333.465897,114,761.265181,True
284.512187,14,763.998751,True
325.063072,43,772.155316,True
-13.059425,200,810.635742,False
332.880021,50,820.147255,True
42.761409,200,858.602661,False
332.063906,62,870.818768,True
309.53576,29,876.478519,True
319.152726,56,887.374107,True
273.608312,69,900.714755,True
306.121669,59,912.181217,True
306.343844,45,920.888666,True
323.400569,55,931.481355,True
307.251596,32,937.685248,True
291.272514,25,942.629605,True
323.54903,35,949.462437,True
316.610914,37,956.650577,True
273.446605,70,970.214415,True
308.485192,49,979.60695,True
311.169146,42,987.709578,True
