episode,seed,dr_seed,noise_seed,git_hash,cell,success_at_default_tol,grasp,lift,termination,steps,place_err_mm,tcp_err_at_release_mm,scatter_mm,release_step,obj_settled,max_step_dist_mm,action_smoothing,control_hz,max_joint_vel,n_substeps,obs_latency_steps,max_episode_steps,solver_timestep,solver_iterations,solver_impratio,solver_solref_scale,collision_steps,safety_clamped,safety_vetoed,clamp_rate,obj_r,obj_th,obj_yaw,obj_half_w,obj_half_h,obj_mass,mu_obj,mu_table,tgt_r,tgt_th,kp_scale_mean,kv_scale_mean,frictionloss_scale_mean,reward
10,20010,20010,20010,35ace65,v2_solver_extremeA,1,1,1,success,66,15.40117365514822,13.052581500995306,9.671145548748449,60,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,40,0,0.6060606060606061,0.3616882582573844,-0.681091855852489,2.6377982724309605,0.0234020457064071,0.0347441253939025,0.0310241058318016,1.7224303206061289,0.7862397836859581,0.3683852623367993,0.2472880155129802,1.1265783680735468,0.8856354983088401,1.0269599102208358,290.9779154845894
11,20011,20011,20011,35ace65,v2_solver_extremeA,1,1,1,success,58,11.379816099765936,21.88692862019364,12.581128835700708,53,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,43,0,0.7413793103448276,0.3079607240095544,-0.5735862389221651,-2.942709445781796,0.0250183793467724,0.032655171577388,0.1090061820247841,0.915339202582443,1.3947198671285446,0.344981350251621,0.3511978777374453,0.8545821558786886,1.068843870805714,1.2555504151890806,288.0264674384865
12,20012,20012,20012,35ace65,v2_solver_extremeA,1,1,1,success,69,19.16530286761073,14.40331491631668,7.20987088673898,63,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,55,0,0.7971014492753623,0.3027787657668338,-0.537469794853997,-0.0994398452672236,0.0214685552011487,0.0333042334479754,0.0713455969351835,1.833483775146874,0.7230168404297517,0.3876077118958098,0.7220612474741727,1.096025635533396,1.0491444152873122,0.9153065268127304,288.50876408496373
13,20013,20013,20013,35ace65,v2_solver_extremeA,1,1,1,success,52,2.6692634777852904,0.9327372344329672,11.001152029629688,47,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,37,0,0.7115384615384616,0.3724741676704243,-0.2839067544875526,-2.9437136297151567,0.024013338352617,0.0330117280386679,0.0515166174569932,1.3878070100382844,0.7252994686540178,0.3264878714695701,0.2417221806292682,1.0502836208460624,1.0465087269015014,1.1044841709672275,282.4862227007192
14,20014,20014,20014,35ace65,v2_solver_extremeA,1,1,1,success,58,24.87353755202211,28.432222911757925,4.577883075162057,52,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,40,0,0.6896551724137931,0.3739767445595336,-0.506804665954125,-1.612806258815425,0.0229003184912601,0.0401161365518939,0.0819077022385036,0.8416330589674149,0.9379061479829542,0.3690619602609497,0.4945940594508427,1.096099584794341,1.0888491617245524,0.9473029213254752,287.2757380517831
15,20015,20015,20015,35ace65,v2_solver_extremeA,1,1,1,success,59,13.760316737486889,18.548552946077574,9.956084096900408,53,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,39,0,0.6610169491525424,0.3545723332480724,-0.266064063930073,-2.165457995616669,0.021566604821269,0.0385077648519618,0.1114291200275411,1.4826699952871645,0.9018239289857656,0.3251971351333722,0.5936680640962836,1.0544106975319631,1.0757236961360304,1.0714789212418834,288.31878522285297
16,20016,20016,20016,35ace65,v2_solver_extremeA,1,1,1,success,69,21.20425696822723,9.09254002449638,4.452742420641796,61,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,56,0,0.8115942028985508,0.3396210099974441,-0.7089092419355476,1.8906246449617503,0.0252390624967162,0.0399271714596368,0.0482755229412377,1.49749863766593,0.825392165188036,0.381576525558742,0.2316751497131224,1.0870964777641696,1.0407829478642674,1.1427860502433935,287.5475179785435
17,20017,20017,20017,35ace65,v2_solver_extremeA,0,1,0,unsafe,28,293.8312518331109,,,-1,0,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,24,0,0.8571428571428571,0.3416274558742677,-0.3479323750246245,0.9721865780409392,0.0204048488969985,0.0375160590921437,0.0946984316084563,1.7785698034230877,1.2945995189735893,0.3381920001985616,0.5027446364435085,0.9848852398199668,1.0860327037934498,1.0257780007400683,-39.86916697085695
18,20018,20018,20018,35ace65,v2_solver_extremeA,1,1,1,success,67,18.55042654526523,17.376489263935945,30.445076318235188,59,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,54,0,0.8059701492537313,0.3353876302997506,-0.4790975177542969,0.3763281818382538,0.0226529207435073,0.0323184883218662,0.0749561315647199,1.0461426461010033,1.147787815773884,0.3508757337748734,0.6048838602813331,1.0206275976295964,1.1223927938677705,0.9655389581926256,284.9721200347416
19,20019,20019,20019,35ace65,v2_solver_extremeA,1,1,1,success,61,24.043088776953766,19.98559100791249,6.576373345273629,57,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,44,0,0.7213114754098361,0.309696521159484,-0.518681064353861,-2.703909571206144,0.0259837424416287,0.0354154101260509,0.0377350212586593,1.545383651341784,0.8607161120738906,0.3651617040093613,0.646753145945102,0.9622151328403512,1.0275721647012237,0.9113677659107976,287.8834823015574
20,20020,20020,20020,35ace65,v2_solver_extremeA,1,1,1,success,63,29.087860344342523,7.70142069474217,17.365623593087903,54,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,39,0,0.6190476190476191,0.3334650170096582,-0.419129876785071,-1.1136627522813298,0.0270039573234825,0.0303829502261012,0.0846173471202447,1.3002420691408691,1.1014000799941297,0.3622281942702139,0.7029002154862343,1.077683315041039,1.0014976378164575,1.0508846399854737,286.06834610800104
21,20021,20021,20021,35ace65,v2_solver_extremeA,1,1,1,success,64,13.40401526730574,15.529815697130138,5.783169144856434,59,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,48,0,0.75,0.3191980901252559,-0.5537455236939821,-1.894139358876947,0.0214937347815124,0.0302678102133422,0.0996091042253425,1.909797528957525,0.789832051914408,0.368476693270323,0.468426539120748,1.0126000123888297,1.013703011740756,1.0299858437380922,288.6186792240677
22,20022,20022,20022,35ace65,v2_solver_extremeA,1,1,1,success,56,13.971368168116898,14.76021685821136,4.518616137156293,49,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,40,0,0.7142857142857143,0.3417388845845122,-0.3001289062683206,-1.8961883460951257,0.0206092318760388,0.0327623280264836,0.0512123911086641,1.1122495720509886,0.641149711673943,0.3667840906562841,0.5444236853246154,1.0240879310737958,1.0192749413933422,1.0317024858023562,286.0975679056561
23,20023,20023,20023,35ace65,v2_solver_extremeA,0,1,1,timeout,200,33.29983217439093,42.12745642462463,0.0,200,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,190,0,0.95,0.3711715956749377,-0.281314510069002,0.3640120496306362,0.0273045459662421,0.0316598133938454,0.0372538270319166,1.964499779751014,1.2907623586333823,0.3169185867732559,0.511647608790335,1.054966272019345,1.0235683325673413,1.2221506885633453,75.29127316450905
24,20024,20024,20024,35ace65,v2_solver_extremeA,1,1,1,success,54,10.607941418592306,12.168440386382237,2.2676258306141865,50,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,41,0,0.7592592592592593,0.301735186476134,-0.2315416829602763,-1.5592964217322551,0.0242521615272016,0.0318349919810588,0.0827699269387053,1.821122350584654,1.2264255442628569,0.3397462012896018,0.6971673644283741,1.0446301524614878,1.0681711253976054,1.035197083164583,284.0812553688257
25,20025,20025,20025,35ace65,v2_solver_extremeA,1,1,1,success,65,27.47039639889565,15.168621453640531,4.55099361444742,57,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,45,0,0.6923076923076923,0.3420418002894619,-0.6618531755295733,-0.346124235154305,0.023617897392554,0.0306050977960531,0.0332584642351593,0.9641818955654102,1.1273409958744334,0.3258224348598663,0.5343821194627115,0.9799327699157668,1.0536354215889607,0.797237221419697,290.8522456767027
26,20026,20026,20026,35ace65,v2_solver_extremeA,0,0,0,unsafe,23,374.7757709843905,,,-1,0,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,19,0,0.8260869565217391,0.3296079359954176,-0.399833875371074,-2.753233765066632,0.0270460342195225,0.0358164717617846,0.063764766575941,1.3582466227146754,0.6120432518508957,0.3779569108393297,0.6659921896490285,1.0303808532805965,0.9929778703868708,1.211087896090353,-40.8040019901127
27,20027,20027,20027,35ace65,v2_solver_extremeA,1,1,1,success,55,16.700911741648262,19.03828273341068,26.056438896801826,48,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,47,0,0.8545454545454545,0.3413486785786675,-0.4422163238398378,-1.6767876830777442,0.0212786616888656,0.0336795116781917,0.0493376980349943,1.1331267853835838,0.8462510298768531,0.3105585337448872,0.3904798592780758,1.028576489693511,1.0349354142123155,0.9983001651072732,285.4825359190221
28,20028,20028,20028,35ace65,v2_solver_extremeA,0,0,0,unsafe,69,166.5279358204348,,,-1,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,66,0,0.9565217391304348,0.3162405961778947,-0.3600195203888907,1.3400735905564014,0.0214486546201303,0.0348644483200345,0.0794581455459127,1.982074656085676,1.2385844329202738,0.3305041246244575,0.1938213764362929,0.9835291345060904,0.9837097338709252,0.8627224318067792,-49.08697312566336
29,20029,20029,20029,35ace65,v2_solver_extremeA,1,1,1,success,68,12.646984466770286,20.842058705199523,8.618346425621747,59,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,54,0,0.7941176470588235,0.3129383319757787,-0.6710880166121812,0.9195391928863348,0.0233049864129892,0.031516919687684,0.0466846100290512,1.5334359978193592,1.1869434626965476,0.3719401751123277,0.3926936371856788,1.0253446369097532,1.0628862907589265,0.9732055755928796,289.04281834869005
30,20030,20030,20030,35ace65,v2_solver_extremeA,1,1,1,success,50,20.515400666864707,13.883261179344837,3.146078994646873,47,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,37,0,0.74,0.332453648273011,-0.4181614667944143,1.6907822101623928,0.0228123402099731,0.0395371949437047,0.1178023801669295,0.9241569578618632,1.1749548548349906,0.3627007871070931,0.1937986219974584,1.0324855148106444,0.9542083746730876,0.947379243666384,279.958374597947
31,20031,20031,20031,35ace65,v2_solver_extremeA,1,1,1,success,60,6.087303490819844,7.868852378528971,8.674361437319307,52,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,44,0,0.7333333333333333,0.3697571934384323,-0.3474297820681377,1.7967869505964629,0.0249432710518752,0.0345936302422604,0.064838089034203,1.584168711028378,1.1410367626931754,0.3442468555091009,0.668408901111654,1.062355921033572,1.0767139820302716,1.0891015545423732,288.1487193834002
32,20032,20032,20032,35ace65,v2_solver_extremeA,1,1,1,success,61,6.269457011318668,15.213591782410976,5.913265341289891,56,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,49,0,0.8032786885245902,0.3299871626065654,-0.5991238006357996,-0.0518838649869555,0.0208479195204569,0.0353396988424358,0.1170198705339264,1.8004596956289312,1.387382326195156,0.331286694702562,0.724531533145819,1.0068378001774498,1.0833114265413533,1.013430393007948,292.8312458162946
33,20033,20033,20033,35ace65,v2_solver_extremeA,0,0,0,unsafe,41,276.39803503058454,,,-1,0,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,28,0,0.6829268292682927,0.3562543194195947,-0.5764093414146412,-1.4065947545956743,0.0258303249686423,0.0306556559527548,0.0743924503359827,0.9232249508069168,0.9420297587818982,0.387467903575393,0.1901634604633541,1.0735704892771794,1.008704321617642,1.104537322238103,-41.94878411130691
34,20034,20034,20034,35ace65,v2_solver_extremeA,1,1,1,success,53,3.877401693558321,14.448358455509265,10.690257757233608,48,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,44,0,0.8301886792452831,0.3000301736149852,-0.4700059350473292,-0.1278702909146565,0.0250886716096788,0.03402158825373,0.1024196354863159,1.10790712584778,1.069772626770524,0.3175995561506313,0.4321936334069056,1.0180140092206602,0.9200519626237764,1.1380137039340912,282.96561705073253
35,20035,20035,20035,35ace65,v2_solver_extremeA,1,1,1,success,57,9.50530784204722,10.760508860940924,8.289948728732176,50,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,38,0,0.6666666666666666,0.357426650931662,-0.578451265552722,-2.829907418474223,0.0240951963550598,0.0373813017570155,0.0458346021526784,1.386714667522875,0.8380203760910881,0.310875214495532,0.4049779106015586,1.0446487995436062,1.007368910149108,1.0496716902654009,287.76606018452526
36,20036,20036,20036,35ace65,v2_solver_extremeA,1,1,1,success,41,12.341079005903682,8.438701407561753,5.525190263968862,35,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,28,0,0.6829268292682927,0.3657252335238418,-0.189819377247809,-0.0817709911887818,0.025949284527214,0.0356360925037988,0.1130973531101927,1.3397949953701676,0.604773134946328,0.3326466069558981,0.1754345564788462,1.072335884326793,1.048892902632062,1.2857294933498364,278.4001765417378
37,20037,20037,20037,35ace65,v2_solver_extremeA,0,0,0,timeout,200,299.73368595129483,,,-1,0,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,188,0,0.94,0.3895127371377926,-0.5578958320736802,1.7067359158343542,0.0263563700668431,0.0367117068841737,0.0336459269141149,1.450140212704171,1.3056436027466507,0.3122030747288574,0.1786271171130584,1.0585373445424175,1.0546861735293456,0.975394661758707,-11.621090482151551
38,20038,20038,20038,35ace65,v2_solver_extremeA,1,1,1,success,100,22.32287738988425,19.31564414511209,3.31372666487959,94,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,80,0,0.8,0.3744468399758505,-0.6645184865263982,0.6118055959300444,0.0211666957686933,0.0379611483691744,0.0806721759289358,0.9674128423520448,0.6903800696031057,0.3887571554589185,0.5310314458275623,1.1290226539597203,0.9529221997230716,1.1168265462462812,291.2647765143742
39,20039,20039,20039,35ace65,v2_solver_extremeA,1,1,1,success,51,14.912873685907618,19.191124435104644,10.35157345353248,44,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,41,0,0.803921568627451,0.3765295086684626,-0.4361071682733664,0.8074845692611561,0.0237992271502084,0.0302111229709823,0.0852375029231362,1.1008442882199532,1.366842054898276,0.3537928410047578,0.313582518756349,1.0033014248742418,1.0235499340310985,0.8831305721283177,283.9178539907082
40,20040,20040,20040,35ace65,v2_solver_extremeA,1,1,1,success,53,16.303001024314423,29.881154443856143,4.980121977961291,48,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,43,0,0.8113207547169812,0.3775023141176331,-0.4604026429173097,-2.843669970993413,0.0227630333955927,0.0363185986690408,0.0350872046374605,1.0805441551519888,0.9453491977845994,0.3679733204140161,0.3165485392745293,1.0027311796604854,1.0406355895979824,1.0334382372820026,285.86808198421454
41,20041,20041,20041,35ace65,v2_solver_extremeA,1,1,1,success,54,6.642877843466259,32.795406130123865,28.982901572700783,47,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,39,0,0.7222222222222222,0.3809036899403307,-0.2440107289665774,-1.9573619345711624,0.0270031987879669,0.0381514323741575,0.098605620998326,1.2791333937562703,0.6302489377213076,0.3543642320193032,0.6318771009779807,1.0904495990487764,1.0716721458827771,1.1532178924260197,283.8825229939038
42,20042,20042,20042,35ace65,v2_solver_extremeA,1,1,1,success,60,13.716265733220368,22.04379869634785,4.219699400851996,55,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,29,0,0.4833333333333333,0.3689073035216405,-0.5916827160959064,0.3815487617883737,0.025090316191108,0.0340847393371007,0.0354127369482194,1.151027059474191,0.8443825066856736,0.3739430748510058,0.4029978803109211,0.9889181083009,1.0425262547756131,1.1769456432883392,289.9671299091468
43,20043,20043,20043,35ace65,v2_solver_extremeA,1,1,1,success,51,14.205506692486413,4.9049882043295385,0.9648315398015944,48,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,42,0,0.8235294117647058,0.3519144504619053,-0.4892797438813743,-2.144422050264558,0.0241310007407168,0.0364432669083398,0.0760075576231682,1.7132007262141562,1.3228578297241669,0.3381045782016198,0.3086550758586709,0.949801418989513,1.1104488039316769,0.8663255253996373,284.56566038231256
44,20044,20044,20044,35ace65,v2_solver_extremeA,1,1,1,success,63,11.17115169743967,12.171555065655264,6.453881851659022,57,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,49,0,0.7777777777777778,0.3509950838793419,-0.6007987279582432,2.2694539354122165,0.0267322271287237,0.0334519228874706,0.0535852352792827,1.001839827105824,1.2051605066275566,0.3746204257509961,0.3707322478766426,0.9884891061427188,1.0346076250624858,1.0992166251424802,289.73974609626333
45,20045,20045,20045,35ace65,v2_solver_extremeA,1,1,1,success,60,13.6847660486719,24.820628304896445,9.988874375880378,54,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,43,0,0.7166666666666667,0.3107573739233099,-0.6162277878792971,2.65121181274547,0.0236184053570571,0.0354829380279944,0.0755217911100376,1.135629429996031,1.3751359737361395,0.3225179946125784,0.5707343219001116,1.040187176079419,0.9147706930444516,1.1172092075204048,288.0998343669892
46,20046,20046,20046,35ace65,v2_solver_extremeA,0,1,0,object_lost,161,564.8909564839649,,,-1,0,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,139,0,0.8633540372670807,0.3198740576030304,-0.6025895064830252,1.4178885421272502,0.0217040816172541,0.0328945301836526,0.0364788135719505,1.52546911418582,1.3097276765257475,0.3584885324011349,0.468340580510206,0.9972456109458896,0.99119243098121,0.957899224726231,-175.48313831507286
47,20047,20047,20047,35ace65,v2_solver_extremeA,1,1,1,success,66,20.91142613036911,25.05762838718434,6.166881665815096,60,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,49,0,0.7424242424242424,0.3365420146580196,-0.6721277918760001,-1.5001895470929454,0.0233349077529709,0.031749939435161,0.0796325907883478,0.9627927418361192,0.9639831816244278,0.3586633646836098,0.674573595429091,1.013523032656823,1.0363477105860004,0.9180765416138325,290.5625322787744
48,20048,20048,20048,35ace65,v2_solver_extremeA,1,1,0,success,54,12.366271967791093,,,-1,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,42,0,0.7777777777777778,0.3394601179236369,-0.2447511685322813,2.828748176222918,0.0252623677426918,0.0380646279674167,0.1090665330884114,1.148243629680598,0.7557933294449272,0.3230389711999212,0.3675328706991899,0.925952385114128,1.0233773899407017,1.1091210328817604,257.2788821336735
49,20049,20049,20049,35ace65,v2_solver_extremeA,1,1,1,success,50,7.9902817649540445,10.356413226384376,18.183103655380265,44,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,36,0,0.72,0.3100326729310319,-0.4105190684956681,-1.5507260919810633,0.0209914947476876,0.0353524917064911,0.1058474807086301,1.0368465677829146,1.103582919481429,0.377516988507217,0.179307288382372,1.017083212444419,1.044384832328516,0.9822644210847452,282.6327348300933
50,20050,20050,20050,35ace65,v2_solver_extremeA,1,1,1,success,57,13.050212151035248,16.16025218077807,11.40835428113655,52,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,38,0,0.6666666666666666,0.3650508201006661,-0.6550375087739327,-0.752919142349747,0.0242391649270241,0.0350524663049251,0.1123444499984275,1.2563852482703923,0.9684551454279746,0.3416250954105796,0.2788358432904111,0.946577528194643,0.9314013211359888,0.9985535703711166,290.5225170151476
51,20051,20051,20051,35ace65,v2_solver_extremeA,1,1,1,success,68,19.988642876903977,21.23108094737512,1.7962962149167545,64,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,51,0,0.75,0.3090934293677267,-0.7192128394587071,-0.112109739721308,0.0253787538845433,0.0315055970643523,0.0537830783480166,1.682577775995053,1.121840306088449,0.3844177594676669,0.5945460862787961,1.0433043383756728,1.0554493196060784,0.8358100140462063,290.74403704508626
52,20052,20052,20052,35ace65,v2_solver_extremeA,1,1,1,success,55,16.77091990084047,20.55729427519255,7.508419423199381,50,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,39,0,0.7090909090909091,0.3751540954182259,-0.2643266663122,1.62606906662148,0.0222124201421605,0.0325523807865603,0.105133601848983,1.1424182551082218,0.8051367847611001,0.3230058696273643,0.6322799117404482,1.03504211024396,0.8998308823601052,0.990840359408458,285.41343421615466
53,20053,20053,20053,35ace65,v2_solver_extremeA,1,1,1,success,68,26.431594808711488,29.390114063201672,1.778361528544422,61,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,51,0,0.75,0.3794770483477289,-0.7030261807265388,0.5410817159260017,0.0234372600150931,0.0332646818504494,0.119625844807253,1.5017002082479924,1.3580369822848324,0.3546587338591987,0.536801634299794,1.0755664022414153,1.097660609427139,1.0705069319798848,293.2042569285354
54,20054,20054,20054,35ace65,v2_solver_extremeA,1,1,1,success,73,10.859061773306616,10.386139834210878,6.668404494725691,68,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,52,0,0.7123287671232876,0.385557625209479,-0.5236386574199066,1.3146326134553457,0.0232844193368637,0.0363055945092164,0.0576541092854447,0.8624397397853535,1.210192187743218,0.356516793143366,0.674979880742656,1.0491374577752002,1.0430468518989704,1.113495674642329,289.5765767567476
55,20055,20055,20055,35ace65,v2_solver_extremeA,1,1,1,success,57,27.653912626684583,5.261159293097673,10.673043944255513,51,1,30.0,0.45,20.0,1.0,50,1,200,0.001,100,10.0,0.5,0,38,0,0.6666666666666666,0.3259019120518869,-0.6759994169605895,0.1204456668921651,0.0242378556678985,0.0385565699849774,0.1167053309929817,1.3758971255346113,1.3321503182035834,0.3405534993608898,0.2094923954408796,0.9867508987048844,1.0637062453703503,1.021941747002455,283.35960955966
