episode,seed,dr_seed,noise_seed,git_hash,cell,success_at_default_tol,grasp,lift,termination,steps,place_err_mm,tcp_err_at_release_mm,scatter_mm,release_step,obj_settled,max_step_dist_mm,action_smoothing,control_hz,max_joint_vel,n_substeps,obs_latency_steps,max_episode_steps,solver_timestep,solver_iterations,solver_impratio,solver_solref_scale,collision_steps,safety_clamped,safety_vetoed,clamp_rate,obj_r,obj_th,obj_yaw,obj_half_w,obj_half_h,obj_mass,mu_obj,mu_table,tgt_r,tgt_th,kp_scale_mean,kv_scale_mean,frictionloss_scale_mean,reward
10,10010,10010,10010,07025ed,solver_extremeB_s0,0,1,0,object_lost,137,420.6276093504598,nan,nan,-1,0,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,130,0,0.948905109489051,0.3113281157258199,-0.7067988478173598,1.4204053267548185,0.02300814699599946,0.03627382926237447,0.0307550548367868,1.2164219319681102,0.8200869917421834,0.38952795539805585,0.703454733840258,1.0338791047400808,0.9795725768687921,1.149399823275224,-171.18073448857373
11,10011,10011,10011,07025ed,solver_extremeB_s0,1,1,1,success,49,29.77769872584776,14.509921754636462,19.29898621355946,42,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,3,37,0,0.7551020408163265,0.344927027082509,-0.2446685309483579,-1.2336222991080898,0.02546108707156392,0.03964184543935249,0.040952901445517276,1.031714144947393,0.9443492166368936,0.319516228161338,0.4753758608144132,1.0509423783305196,1.0360799655706567,1.193111005809255,277.7578273549775
12,10012,10012,10012,07025ed,solver_extremeB_s0,0,0,0,timeout,200,326.4472623304936,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,190,0,0.95,0.30824685169561106,-0.6182371815460556,2.2081114360491165,0.024812065707868976,0.03302653806801183,0.10095120801539934,1.7019497394388352,0.8510381949480211,0.30929125331313895,0.2997692926356249,1.0734728475762902,1.0726700408404541,0.8675544186695412,-5.842150816713805
13,10013,10013,10013,07025ed,solver_extremeB_s0,1,1,1,success,53,19.875381988857637,11.069985760860924,4.570673774014188,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,42,0,0.7924528301886793,0.3399366628756411,-0.4119493034852224,1.0355737291889975,0.02457012875405275,0.031124348400169564,0.04550527750693459,1.7239260858764354,1.287078899155442,0.34424462756654806,0.37592985279809915,1.0466703916587183,1.0236246105474789,0.9481519428889168,282.52612430545247
14,10014,10014,10014,07025ed,solver_extremeB_s0,1,1,1,success,51,20.984510084915573,22.241874829810563,38.52168069639742,44,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,40,0,0.7843137254901961,0.3112852809435885,-0.24326858952176694,-0.9078484094316943,0.02754302513384412,0.035623999577450195,0.099365254305347,1.212242144150797,1.0465974037064396,0.38374319019783515,0.32543986994862356,1.1409394060990257,1.0769573178493625,0.9235788656686704,282.95926072907
15,10015,10015,10015,07025ed,solver_extremeB_s0,0,0,0,unsafe,34,248.8800665026367,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,29,0,0.8529411764705882,0.34348887009272816,-0.5571972212629006,-1.7747916155834202,0.02247489586279686,0.03424558385615166,0.10560223207690426,1.4259759269105339,1.3763722659864204,0.3300694760260234,0.1991240259860492,0.998051987073867,1.1057835851726854,1.0152658751144439,-42.25713380970471
16,10016,10016,10016,07025ed,solver_extremeB_s0,1,1,1,success,59,8.357309683391962,35.996412847778124,21.022361121275946,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,46,0,0.7796610169491526,0.31005544059515366,-0.5091160710866173,-1.636223624079553,0.026813433107630853,0.032000380093274224,0.07625190184928354,1.113741163581887,0.6993645354063976,0.3308459707075278,0.32398371163431827,1.015452283049161,0.8906905013365902,1.058443856072584,284.9442948164937
17,10017,10017,10017,07025ed,solver_extremeB_s0,0,1,0,unsafe,29,305.2525820184492,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,23,0,0.7931034482758621,0.35402511206334286,-0.574737706642198,0.7605291968005621,0.023177550004456707,0.032854929524714534,0.06926489904752542,1.9236975123407467,0.8039823693481094,0.32927841505125505,0.3484581714817413,1.0994557172850556,1.0172772207936958,1.0541709351945079,-39.49791595792681
18,10018,10018,10018,07025ed,solver_extremeB_s0,1,1,1,success,68,11.185535750052688,14.870571550671764,3.2472238239388336,63,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,55,0,0.8088235294117647,0.3397087018310985,-0.554008185382441,-0.7532980209360236,0.027393332092775554,0.03041684811032515,0.08853011837558417,1.889316277182779,1.0043478591829489,0.3564209971175331,0.7286278756146948,0.9349650444455836,0.9497083383226849,1.160959159101941,288.45289530697346
19,10019,10019,10019,07025ed,solver_extremeB_s0,1,1,1,success,56,30.68432244945457,24.159828086272586,13.421146283350256,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,1,45,0,0.8035714285714286,0.36036111939877713,-0.4352821402559025,-1.5971523753125774,0.02259384221375407,0.03922531171724845,0.10952013950161865,1.2045392293751445,0.6908181173265879,0.31140333880465615,0.6006812765840488,1.0165960921309352,0.9488009480341374,1.1760049959933716,284.91654665978774
20,10020,10020,10020,07025ed,solver_extremeB_s0,1,1,1,success,45,33.118990306253465,12.954174518976563,27.29497557710491,39,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,5,41,0,0.9111111111111111,0.30946285201516965,-0.18364755993850124,-0.7144032057482148,0.02514614291490999,0.0352702959719759,0.06718396489405334,1.3644906730780813,1.1087653999371474,0.311205716745664,0.21607664073671948,1.0466618313566634,0.9881655028931855,1.0725978920648673,272.69657774216654
21,10021,10021,10021,07025ed,solver_extremeB_s0,1,1,1,success,53,31.195277244743675,40.94613807658332,6.593619267347917,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,37,0,0.6981132075471698,0.3148229771278489,-0.5731497089069916,2.1076204712324094,0.026314940679016966,0.035152570696008016,0.05970902708025,1.6392320611833846,1.249494876919711,0.34272561190749495,0.5393295638532651,1.131916059524482,0.9828026922823293,1.0400772750042933,271.51494419367503
22,10022,10022,10022,07025ed,solver_extremeB_s0,1,1,1,success,66,11.701190344705191,12.452633095194725,14.37479529461318,39,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,54,0,0.8181818181818182,0.3645512436294981,-0.31668491479604666,1.6088784426208242,0.02663268326111223,0.039466611784956904,0.04596378879866929,0.8526206257605203,0.8952761314200233,0.31817812402401807,0.18588063181259729,1.027666290208993,1.1211453220467698,1.05515157904498,275.9565842140712
23,10023,10023,10023,07025ed,solver_extremeB_s0,1,1,1,success,45,37.17848947664478,51.081834069240344,13.254666779703278,40,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,40,0,0.8888888888888888,0.359351867481782,-0.31835566680988364,1.5890246443382692,0.027084788736376823,0.039748145818413835,0.11791362669197951,1.1095915557566616,1.1763758219211986,0.3723938105250482,0.5531218532869036,0.9299531352653096,1.0174597678088761,1.0379855329490142,266.6743595238723
24,10024,10024,10024,07025ed,solver_extremeB_s0,1,1,1,success,57,3.574511514030974,31.6563934905425,14.524480832158659,52,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,45,0,0.7894736842105263,0.3022029569886851,-0.4085701408541123,0.9456128530434764,0.02745714921210578,0.03206824119678188,0.10688328677582361,1.3813714151742509,1.2146640325477072,0.3039779631446611,0.6474058077029425,1.0689123512433218,1.0083169651461852,1.0557336670493611,285.8107429589178
25,10025,10025,10025,07025ed,solver_extremeB_s0,1,1,1,success,45,42.89981189478334,46.58342110147118,4.629694650504131,42,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,36,0,0.8,0.35583430562071827,-0.177842804258862,1.8591025845706213,0.024833219514228615,0.030194246061633893,0.04831214226446216,1.010929376501561,0.8181333274698166,0.3545675603047554,0.3163995784020688,1.066666507261788,0.9553072554261233,1.0936996331701068,261.96932556968875
26,10026,10026,10026,07025ed,solver_extremeB_s0,0,1,0,timeout,200,450.34894171986474,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,190,0,0.95,0.3828768447700175,-0.6955357753768242,2.2519061609974216,0.020472275797126516,0.03516056176035129,0.11595636834865343,1.1944517623576627,0.7295794752826085,0.348680153371716,0.5654086861513147,1.062338262897032,1.077121032352769,1.224324186801684,-6.3526168919250505
27,10027,10027,10027,07025ed,solver_extremeB_s0,1,1,1,success,65,41.31809296600025,40.61884744848055,0.8045019222095611,59,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,56,0,0.8615384615384616,0.32429423819941,-0.7060060846566842,2.2557618830861275,0.024302123306534265,0.03157565160276446,0.09831235667509794,1.0043180294354659,1.268443155407412,0.3444638570461406,0.5389116927961584,0.9540379464577773,1.00368720474066,1.0453339358543854,274.70552829006704
28,10028,10028,10028,07025ed,solver_extremeB_s0,1,1,1,success,43,28.06882640412393,5.331059176764075,16.090646965815484,37,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,36,0,0.8372093023255814,0.3224200192149553,-0.275709896463737,-2.020452321699249,0.025487205673914912,0.0342475994729285,0.05151903713880459,0.916569647109461,0.8784388560190489,0.3312945353466833,0.17415821742508916,1.0005597578586205,0.988659900437584,0.9988201664309809,278.1120183428008
29,10029,10029,10029,07025ed,solver_extremeB_s0,1,1,1,success,49,18.968102236648328,23.210491337932023,21.42275820687638,45,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,40,0,0.8163265306122449,0.3046500436589575,-0.18180778345235615,-1.68237725879864,0.022727748765282513,0.032964557478779716,0.10506491240006513,0.9485367155130923,0.808019538701728,0.354874903572316,0.6711698174665848,1.002356485837473,1.0906897018566757,1.088568274031478,283.89729268629526
30,10030,10030,10030,07025ed,solver_extremeB_s0,1,1,1,success,57,15.779123400066188,24.020461075851713,19.889536562184897,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,48,0,0.8421052631578947,0.3237878436151356,-0.5610124911049192,2.1789145864774833,0.02141415372413502,0.031405429910235975,0.03303671147721832,1.4606245202541088,1.0850956533988874,0.379867271709072,0.4374126851458019,1.0459847615060578,0.9995660112402271,0.8757525432798152,287.58852460134904
31,10031,10031,10031,07025ed,solver_extremeB_s0,0,1,0,timeout,200,175.18084628555624,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,190,0,0.95,0.30055057891251474,-0.48353761607128704,2.372791027787482,0.020771325537091326,0.032170053624539924,0.09293222120093478,1.699669052879341,0.6926879794364428,0.360095310008624,0.45610419585886586,1.0292985942718587,1.036023892997996,1.0815235200440743,-16.567483582277323
32,10032,10032,10032,07025ed,solver_extremeB_s0,1,1,1,success,74,21.29639277704337,22.398361829108367,4.912005910397266,63,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,1,59,0,0.7972972972972973,0.38775408379145043,-0.7100675236655091,-0.45362691933565635,0.026241881447611182,0.0399736403835818,0.0308407761608185,1.528009887920864,0.9970767242916512,0.3896321070635957,0.3826328291258968,1.0312523884553977,0.96711891669221,0.9455222814905615,287.2314709924697
33,10033,10033,10033,07025ed,solver_extremeB_s0,1,1,1,success,53,18.820630242167688,31.08397841995282,11.117662034018988,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,44,0,0.8301886792452831,0.3104433152617492,-0.3336441625915389,0.379980351485079,0.022796556052537015,0.03971244497368144,0.08019063089095774,1.2761160744899593,0.6989876555623983,0.3762801441508583,0.6187424590230327,1.029874658852681,0.9406465174956019,1.3147831996024861,269.86114695270606
34,10034,10034,10034,07025ed,solver_extremeB_s0,1,1,1,success,49,8.453443415443198,20.114254966225484,11.096741111936565,41,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,39,0,0.7959183673469388,0.35144360367064,-0.4454098227407167,0.5658430761935005,0.025027666820560728,0.0386396098133578,0.04093610945137773,1.345626248130986,1.153974083747471,0.36055580093787626,0.17437796839255978,1.0136943912038276,1.0241810984337356,1.0359693296838919,278.59479239350276
35,10035,10035,10035,07025ed,solver_extremeB_s0,1,1,1,success,67,13.962498479473426,28.888833202390366,12.255820582048857,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,59,0,0.8805970149253731,0.3027503183373762,-0.46530900750268755,-0.1947683156222224,0.02244764750611112,0.03443623167264385,0.07800339299500801,1.0787066005801822,0.7769381858979417,0.35580605134685944,0.3332112459113644,1.101803601921986,1.0142787950724395,1.1582161672077564,283.516332009919
36,10036,10036,10036,07025ed,solver_extremeB_s0,1,1,1,success,57,4.954308060063456,25.08592710165472,18.79793330441807,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,54,0,0.9473684210526315,0.3074685447341357,-0.4554052350504981,-0.8875207833824739,0.022089010177471727,0.03921667276794947,0.054578132782092184,0.8787716723139065,1.1627040480427522,0.36624955096771566,0.4617010299978074,1.141107443016915,0.9949744838600508,0.9752195868700717,285.8042354786986
37,10037,10037,10037,07025ed,solver_extremeB_s0,1,1,1,success,62,18.06679890318495,31.362076645724443,11.960513946535226,57,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,58,0,0.9354838709677419,0.3454076475555901,-0.6660188034225605,2.116168583845023,0.020446859355844817,0.04011826020018934,0.07125281091695314,0.9485154099602142,0.8719562077940375,0.38783873813991526,0.6211860541731854,1.0254261134046556,1.0464964498111056,1.1711639116060195,289.8874813106432
38,10038,10038,10038,07025ed,solver_extremeB_s0,1,1,1,success,60,27.26037700283594,36.244792311305176,8.094122792454154,54,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,39,0,0.65,0.3781757235541478,-0.30799656068521103,0.8732580934208478,0.027092231983708633,0.033362233520114276,0.043098156253034994,1.3051172304842211,0.8613525875261056,0.36663278686631107,0.7004923663821597,1.034650953903261,1.0804153115596635,0.9746512793560819,272.7264127732955
39,10039,10039,10039,07025ed,solver_extremeB_s0,1,1,1,success,68,8.98193992091352,19.626638611011042,4.580905664447208,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,63,0,0.9264705882352942,0.30268951405946465,-0.6540906667211176,-0.8312668251150916,0.022332524574579748,0.03269820475501258,0.1076929336022169,1.894456905730789,0.8216594332690339,0.33520720590876557,0.4802498522955616,1.0435214521099414,0.970111880805217,1.270313178361555,282.0231257292625
40,10040,10040,10040,07025ed,solver_extremeB_s0,1,1,1,success,59,31.037539198284527,18.110966051009054,11.089124626469443,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,48,0,0.8135593220338984,0.33207041876157734,-0.19398380687232364,-2.53951106757018,0.026076774274506193,0.036876379092768134,0.041059474887509904,1.0599302927933247,0.6525467900134563,0.3294393458514667,0.7001363772763671,1.0404791793909733,1.0542314019243908,0.9883578178505922,282.0267709355239
41,10041,10041,10041,07025ed,solver_extremeB_s0,0,0,0,timeout,200,353.79235455527555,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,194,0,0.97,0.3538302156026917,-0.67713047842947,-1.038464445561322,0.02142568960987307,0.03241165666778097,0.03312817487928078,1.2962244612092386,0.6506451382430718,0.35037770714900074,0.415293963480577,1.0213086479014952,0.9936123139801744,1.2695747565455904,-10.408307214377317
42,10042,10042,10042,07025ed,solver_extremeB_s0,1,1,1,success,52,2.4114737193831877,14.726975953307692,12.36440949551078,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,44,0,0.8461538461538461,0.3597992657607882,-0.4610303750809838,2.5148242154966116,0.02659196003573166,0.032531389020446964,0.10983951114022977,1.880771751817702,1.3140591255397611,0.32774134997324056,0.3263296970027434,1.0212746735306817,1.0082525642560343,0.8860114805003487,283.937730801637
43,10043,10043,10043,07025ed,solver_extremeB_s0,1,1,1,success,76,36.66930827186404,33.69116304969676,17.935640873212936,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,66,0,0.868421052631579,0.3701932867366257,-0.4161499601123417,-2.7354226169457885,0.021397229435660126,0.03922502968050243,0.040205479392601544,1.8860740001206975,0.9472914891693496,0.38867738636050997,0.35397073695564174,1.018801513543627,1.0168950117273026,1.089636721323529,281.0891367793495
44,10044,10044,10044,07025ed,solver_extremeB_s0,1,1,1,success,51,5.420942462489564,8.42543541530911,10.070824319410455,39,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,41,0,0.803921568627451,0.35480585638255213,-0.3475274654401644,-1.8975342738856988,0.02462234360843904,0.035745687786683994,0.08938312908350426,1.9813842481894084,0.9974643010991369,0.3322068990009856,0.347206542351435,0.9461565046116827,1.0719962527239073,1.0990068056819837,282.0698987823914
45,10045,10045,10045,07025ed,solver_extremeB_s0,1,1,1,success,49,18.1567519427202,4.3830474930284655,18.646281736033906,40,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,1,46,0,0.9387755102040817,0.36221323701914115,-0.2052326049038481,2.1482207897672145,0.02078987777091545,0.040244164606844275,0.04135083210765125,0.987775408577132,1.0622586323021568,0.32216158933969746,0.3222135619351026,1.0751735152484299,1.0458198795189995,1.0594021277298835,279.78948541490644
46,10046,10046,10046,07025ed,solver_extremeB_s0,1,1,1,success,68,5.726526116546743,18.435701006065475,8.493821676360437,59,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,54,0,0.7941176470588235,0.3455108527859062,-0.6972249668201076,3.1170020979197117,0.020897357330829404,0.03200535092255357,0.11340642500205161,1.2787553590114031,0.8031398508569567,0.30579952790265524,0.6439208665141144,1.022041638861295,1.0891362885555769,0.9868635065572564,288.9555803685264
47,10047,10047,10047,07025ed,solver_extremeB_s0,0,0,0,timeout,200,305.61699015236763,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,192,0,0.96,0.3540451532175141,-0.6942873604227516,-1.7025675667328415,0.02507551041242247,0.03632729782286038,0.07666189730232173,1.7095405839732278,0.8604869034779418,0.3163837512404804,0.2842837382557346,0.9699327081104752,1.0760595858723472,0.952818005331314,-2.4973040173286747
48,10048,10048,10048,07025ed,solver_extremeB_s0,1,1,1,success,63,6.835885916828186,14.160525702184152,6.172275540816127,58,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,40,0,0.6349206349206349,0.350939648827572,-0.7198811009338256,-0.313011975957465,0.024984282895923304,0.033195890183638055,0.05450587935280215,1.5056726919702317,1.0497256587473585,0.3598051171905734,0.5236796058593758,1.0633396176155157,1.0359516341246322,1.0025915758340318,291.6181849819503
49,10049,10049,10049,07025ed,solver_extremeB_s0,1,1,1,success,49,9.76690340759733,18.547618155933865,6.2256641422925565,43,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,40,0,0.8163265306122449,0.3486126351613104,-0.3872474949672637,2.1894214227919324,0.02347087380986501,0.03597521128959271,0.05507088505782884,0.949017120519458,0.6190172718720922,0.3292999203263989,0.5208498545949812,1.114299034125971,0.9627757466145289,1.0006192587620375,280.66508842881746
50,10050,10050,10050,07025ed,solver_extremeB_s0,1,1,1,success,57,13.474799198872992,10.737515003285745,20.92002574796858,46,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,50,0,0.8771929824561403,0.32754971324358295,-0.49913134928342656,0.20248911424382454,0.02490331500156388,0.039452329507130075,0.06370267461038566,1.766708795847729,0.7334130773561262,0.3526087978932844,0.38639090331971715,1.0170712524394043,1.0172366222080103,1.1228904937373387,285.8166532842392
51,10051,10051,10051,07025ed,solver_extremeB_s0,1,1,1,success,65,3.824657222151607,18.560612427482717,20.357736360702503,46,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,56,0,0.8615384615384616,0.3179211097045872,-0.5457828890117159,2.744063244267906,0.02093348405928874,0.03975123191372531,0.048578845664819265,1.7434897997469876,1.2606912393707557,0.34069892689378156,0.33836084879844797,1.0137395814209984,1.0189435665376967,1.033008445244472,285.81607655860455
52,10052,10052,10052,07025ed,solver_extremeB_s0,1,1,1,success,57,25.207730887645862,22.1770891124854,5.733740273763698,46,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,46,0,0.8070175438596491,0.34696232656454057,-0.5012472023828732,0.4081844887317323,0.023477662748375493,0.03266021091095046,0.033092443420958684,1.509101918560504,0.657726647844542,0.30184043760273677,0.252952166786255,1.0494742497375191,1.005120484956912,0.9841708636528324,285.05261354683205
53,10053,10053,10053,07025ed,solver_extremeB_s0,1,1,1,success,57,20.612986766537983,13.337510924736234,17.902975362750897,51,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,44,0,0.7719298245614035,0.3376319206704878,-0.24214863354971222,-2.8488895144255593,0.026865588830114945,0.03267755433717037,0.07158996310392904,1.040925106406767,0.6636248289366606,0.30144780397392323,0.470085398726155,1.02436912519647,0.9507255610257913,1.1509098013985959,272.05617983473866
54,10054,10054,10054,07025ed,solver_extremeB_s0,1,1,1,success,65,24.281232082614423,28.104262639345826,18.53278805475591,59,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,3,55,0,0.8461538461538461,0.3603733230976604,-0.6921616499183662,-3.0645823269426784,0.02231941784125436,0.03923441878766388,0.08877136310838599,1.7925574648396667,0.765903039480323,0.3865359550731153,0.5778577356969407,1.102292261759875,0.9449089036995597,0.9481366103567901,288.67605028583114
55,10055,10055,10055,07025ed,solver_extremeB_s0,1,1,1,success,60,24.596115751255027,23.99052066202109,33.29255064234851,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,55,0,0.9166666666666666,0.32068432522752477,-0.6241525528959513,-1.6511388268768894,0.022613259268167728,0.03648555247214702,0.06058676590649614,1.9451564752676067,0.8650050722222822,0.30569386164235274,0.31577023876841004,0.9934113165996024,0.9666835746772919,1.1745278584185592,286.30247207953727
