episode,seed,git_hash,cell,success_at_default_tol,grasp,lift,termination,steps,place_err_mm,tcp_err_at_release_mm,scatter_mm,release_step,obj_settled,max_step_dist_mm,action_smoothing,control_hz,max_joint_vel,n_substeps,obs_latency_steps,max_episode_steps,solver_timestep,solver_iterations,solver_impratio,solver_solref_scale,collision_steps,safety_clamped,safety_vetoed,clamp_rate,obj_r,obj_th,obj_yaw,obj_half_w,obj_half_h,obj_mass,mu_obj,mu_table,tgt_r,tgt_th,kp_scale_mean,kv_scale_mean,frictionloss_scale_mean,reward
156,20156,35ace65,v2_solver_solref2,1,1,1,success,60,8.238109526984376,19.71010367547175,11.968706465241127,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,45,0,0.75,0.37136244573780225,-0.20712035713008914,1.7632377586437755,0.023051983279730872,0.03469984873944077,0.0734746503914771,1.6587018420677313,0.954985918051827,0.34318327417716765,0.6489400489442125,1.018579954854502,1.0463820034266296,1.047855640814324,285.1977188095816
157,20157,35ace65,v2_solver_solref2,1,1,1,success,50,9.742176164685869,23.25602840534673,7.709886253571866,44,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,35,0,0.7,0.35187799041555834,-0.2114151655498755,-2.384488673643475,0.0227378957514724,0.03313083023959933,0.0915479721635229,1.4289952306367246,0.7513693244985039,0.38269833430107736,0.4309202119390891,1.0081262412377716,1.0057809746493702,1.2513032610408175,281.8304345618321
158,20158,35ace65,v2_solver_solref2,1,1,1,success,66,7.567654373174544,32.78705148250214,19.373392834646978,58,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,54,0,0.8181818181818182,0.3829659297373943,-0.4192821407567415,0.22125781622980067,0.021990402924040905,0.03726488441964113,0.11792583120497757,0.9034547131798999,0.9500985071805652,0.3274667490640995,0.6856721351144993,0.995778718757478,1.0440596160177744,1.1883546108713414,287.71248377500274
159,20159,35ace65,v2_solver_solref2,1,1,1,success,63,14.603459151145554,16.97615637943863,7.94930088362451,56,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,44,0,0.6984126984126984,0.355152334681281,-0.5888836841458398,-1.9839103563292082,0.02343317572352717,0.03557519078999545,0.06716169123164248,0.889700310044634,1.0632667454245541,0.3203612794312517,0.5445294382779988,0.99832823195949,1.1332226725751517,1.043962653817632,291.9761768597317
160,20160,35ace65,v2_solver_solref2,1,1,1,success,58,13.386495269314391,17.61543348865477,2.8240609709532536,52,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,48,0,0.8275862068965517,0.3153929880456752,-0.6182347654581551,-0.7898816933046251,0.024610314722874248,0.038838388804486465,0.06504995047642984,1.0185850746269296,0.9766995717170254,0.3315203714619103,0.3536613087236586,0.9601900015796254,1.0488068793941547,1.084437657482075,287.6460819849787
161,20161,35ace65,v2_solver_solref2,1,1,1,success,67,15.383479832053618,22.600167828381043,8.280584965414937,62,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,44,0,0.6567164179104478,0.36533929403118703,-0.5864347593139978,-0.16150939678910525,0.023287317814733338,0.03627644579661047,0.056856364085861956,1.305187994619423,0.9380678423217543,0.38761225764452745,0.6120121755128692,1.0351855988451786,1.0291018904371738,1.1255125326533792,292.37182987055985
162,20162,35ace65,v2_solver_solref2,1,1,1,success,62,10.709569634605456,17.126105182981338,19.717651116201637,55,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,40,0,0.6451612903225806,0.37569036013383494,-0.4531409117939051,2.6756230432535952,0.026009250641094758,0.04021301603831817,0.09406109593324986,0.835850737015308,0.8743444827376458,0.320333806439459,0.5917265480371865,1.138026388099205,0.9532680802338175,1.2292609598585051,282.97671415450293
163,20163,35ace65,v2_solver_solref2,1,1,1,success,46,18.01318687228735,5.957070281210789,7.250348860258541,42,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,25,0,0.5434782608695652,0.3124793827215021,-0.45535902006399565,-0.701191597259589,0.02543225028677531,0.037594247945257946,0.0589808436247824,1.6368648377763968,0.9418902354942029,0.3364782022840431,0.21736349027025034,0.9616167699354438,0.9608325917371394,1.2383991528530451,282.36120889176755
164,20164,35ace65,v2_solver_solref2,1,1,1,success,65,13.881613905716751,5.314285867267278,6.24469598398176,60,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,54,0,0.8307692307692308,0.3178380154076528,-0.6406009749914983,-0.7624691490421176,0.022342327908946434,0.03646594234079108,0.03987509393889509,1.2403193670153865,0.8633702780097248,0.3387540398812562,0.4894664238071505,1.0619178164534981,1.1155672977567896,0.8852112482579825,289.82501341158866
165,20165,35ace65,v2_solver_solref2,1,1,1,success,51,9.573557241992356,10.70552940629679,3.7911102333523625,45,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,36,0,0.7058823529411765,0.3274428780642474,-0.22110841929692793,-1.4383558270390777,0.021803615478176108,0.03727943443795801,0.1151929211400618,1.2724239284975467,0.9014736243108369,0.3264009781285034,0.6734674511550479,1.0484579145154178,1.0296439188107356,1.0821155966485523,283.2555066373757
166,20166,35ace65,v2_solver_solref2,1,1,1,success,55,3.4032981979293333,16.766948858585714,14.663978636649201,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,47,0,0.8545454545454545,0.3129756165465986,-0.5397850568022393,-1.3616176816302907,0.0225300530294463,0.033419557865618434,0.08898703366946713,1.0849854340212113,1.3522712460397117,0.3103288684919361,0.4037956949834529,0.9954423661691126,1.0295959845549951,1.1095018102333625,285.6584938613029
167,20167,35ace65,v2_solver_solref2,1,1,1,success,49,12.612390499087947,16.75622984895031,1.9524953617915821,46,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,39,0,0.7959183673469388,0.31994623449068615,-0.32303178871364635,0.7047335371206493,0.021873683339575904,0.034694182559782294,0.10420850828407231,1.5746804907890841,1.1353707792705736,0.3792676488410066,0.32967298818301427,1.0630618970037125,1.0696706956713764,0.9886221771361973,282.821540621121
168,20168,35ace65,v2_solver_solref2,1,1,1,success,43,20.59032478958765,10.658643211323309,8.916949090790464,39,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,36,0,0.8372093023255814,0.3270434687741861,-0.18590579226066506,-2.427571450172885,0.02556617132198689,0.03310284163192224,0.07316143635325817,1.792065937737583,1.042102275247753,0.3297074823608746,0.3999742966524616,1.050886911607302,1.0882592970581386,0.9745621498903871,281.03725197257313
169,20169,35ace65,v2_solver_solref2,1,1,1,success,63,17.663300096478483,14.556407702899556,7.40017899585809,58,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,42,0,0.6666666666666666,0.3481455338574443,-0.7078006797623155,3.032090539589202,0.027308512341254195,0.030499995157933533,0.10980498396658693,1.2867391788216225,0.7371710170966871,0.371836710686943,0.3353467741525758,1.0936747868412753,0.9869709127262396,1.0007379744052405,287.8370453069434
170,20170,35ace65,v2_solver_solref2,1,1,1,success,62,22.654409970682533,15.597226199900634,3.900616851331782,58,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,51,0,0.8225806451612904,0.3356949136448621,-0.7202180138630172,-1.7507707490329123,0.026545616812177302,0.031239540834409475,0.048205594000273244,1.5052888176558432,0.9221190224194457,0.3686669343235386,0.26638548250106703,1.1171324710849593,1.09913405742867,0.9589132822946751,289.02169544104424
171,20171,35ace65,v2_solver_solref2,1,1,1,success,46,11.018533844617881,12.784561524767028,1.7478735818256188,42,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,34,0,0.7391304347826086,0.38359504937106714,-0.23644792364187261,-0.06307341949381051,0.02682540073754548,0.03063862237081413,0.10904008782386407,1.1420615106461414,1.3780634783813317,0.3122301185397623,0.27932311836926776,1.0639369649835768,1.0305544733786525,1.012928050953228,280.1928876986242
172,20172,35ace65,v2_solver_solref2,1,1,1,success,61,7.483991693558739,34.86967317180639,6.337167425897619,54,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,49,0,0.8032786885245902,0.37179663636393867,-0.5550326463079771,-1.593031131013675,0.023243058077815064,0.03589670920412711,0.05530705944204368,0.9616415862457518,1.0046755666960072,0.37846132219040834,0.45726080427341564,0.9418405335151322,1.032934774043723,0.947327287879908,289.6582223713108
173,20173,35ace65,v2_solver_solref2,1,1,1,success,56,14.349249578168967,13.255553975482156,9.678564766016622,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,43,0,0.7678571428571429,0.3584722287903518,-0.406647239928639,-2.40005081234106,0.026870199290433956,0.04015781497513601,0.0706433435447654,1.2263165480130986,0.711922394255776,0.3274655600524988,0.38218424855782807,0.9960939439288569,1.0631699458156354,1.0436670234644432,281.71443924207847
174,20174,35ace65,v2_solver_solref2,1,1,1,success,68,17.885949139599052,25.917778170276843,4.879736720189657,62,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,52,0,0.7647058823529411,0.3537243469383401,-0.6532297595768063,-1.1342793915398852,0.02281564052647949,0.03304796661867075,0.05906270195163676,1.9978781194529818,0.7750436215548135,0.3710002340582232,0.6415138087055288,0.9801724614024491,0.9486304518057098,1.0175158636163681,291.8531054751675
175,20175,35ace65,v2_solver_solref2,1,1,1,success,60,12.765082362230395,32.35232173287934,19.1371101349483,51,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,48,0,0.8,0.3680499380901533,-0.5342904845059958,-1.4889428122179937,0.021002233815889174,0.03879839099404208,0.053563746361678044,0.9101356851390794,0.8946728959773833,0.3818164288687087,0.42019025985156255,1.055585413747921,1.0186568103878315,1.161446940484827,287.5672962957334
176,20176,35ace65,v2_solver_solref2,1,1,1,success,59,5.963802927643201,4.4271271279217,2.0735256416915675,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,35,0,0.5932203389830508,0.3444039716889989,-0.672575622585037,-0.7308657994134409,0.025941665732579586,0.034879212693187375,0.11051834013982578,1.177560772367009,0.6312238877359335,0.3841991559884172,0.2383751471424694,0.9414429971054236,0.9808036110165589,1.1167033255693495,290.83078695960955
177,20177,35ace65,v2_solver_solref2,1,1,1,success,135,12.487147227398083,17.249874106851163,10.782321703995441,63,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,109,0,0.8074074074074075,0.3778565743417709,-0.4093007841427111,0.09268081995288124,0.020959625937401295,0.03261101329001041,0.10265971287117458,1.8320647602172224,0.9621791228405379,0.3631921226060723,0.6473142873115227,1.0146557461763739,0.9026221757730539,1.1604492551435257,285.1267532784585
178,20178,35ace65,v2_solver_solref2,1,1,1,success,62,15.591745457157566,25.01880824171531,18.880098452721757,54,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,49,0,0.7903225806451613,0.34464861598920155,-0.5427015919010723,-0.04768292998594914,0.023721396263257467,0.037030977449257374,0.08821104332346175,1.4576366048796403,0.6252122112343993,0.30945212058583504,0.574879226107569,1.0438131724160786,1.0541119273673478,1.0946248535802767,287.99713841936943
179,20179,35ace65,v2_solver_solref2,1,1,1,success,43,17.248048103631557,14.072572594680542,11.699497678041903,37,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,36,0,0.8372093023255814,0.3197139147009896,-0.2782178430451665,1.7093898889038694,0.024592910299710277,0.0379623464963472,0.06256154611352369,1.7500280042325767,1.3592736603667563,0.3483586381448678,0.25731280478722524,1.1047706281633758,1.0759954659416837,0.8957693847182425,282.10344162102956
180,20180,35ace65,v2_solver_solref2,0,1,0,timeout,200,288.9315636776926,18.54255295591746,270.09075075692994,53,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,181,0,0.905,0.31259929549028115,-0.6992809685262121,-1.820743054889828,0.02677644137753905,0.03435847586241802,0.06494221158258856,0.9838868327754038,1.357156458692416,0.3893285555302738,0.21162678213855624,1.0525135070333327,1.0909748397119479,1.2900753770350242,38.767457510057085
181,20181,35ace65,v2_solver_solref2,1,1,1,success,65,11.433615077281447,11.569852087924918,8.66531886082881,57,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,51,0,0.7846153846153846,0.32383941256731386,-0.5528537575361582,3.1082078626288663,0.02257016531242563,0.029999336460622607,0.10015553276199747,1.0981487755593662,1.3723909006678081,0.32009367834968716,0.6755828287479339,1.0070301135764208,1.0224301944030443,0.9799493402157461,288.1880019840499
182,20182,35ace65,v2_solver_solref2,1,1,1,success,49,10.677845042269357,4.302235412843091,0.06231787573724893,46,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,46,0,0.9387755102040817,0.3367887671549851,-0.22810573338008777,0.7822209979634338,0.02714737574338496,0.031036635287834496,0.04843101988251117,1.2071258479126652,1.1106704424948175,0.35923064721991743,0.48497059130102915,0.99292837895275,1.002094286862954,0.8592907477851466,279.55216623381943
183,20183,35ace65,v2_solver_solref2,1,1,1,success,55,15.356693866253776,19.736902941793403,5.947483746414826,46,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,3,38,0,0.6909090909090909,0.3661962704227914,-0.44164041381435454,-2.003200279592914,0.02198505233034583,0.03648800705792904,0.0327209149014,1.4678045100862076,1.24429612027117,0.30234221897791064,0.32944882998762653,1.1055634309225417,1.0449564166312597,1.093638076891386,281.24052887830175
184,20184,35ace65,v2_solver_solref2,1,1,1,success,64,3.0109206566100593,15.832938902313753,15.457183039887896,56,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,55,0,0.859375,0.31255678121586017,-0.5586280556528211,2.2997258462753214,0.02090620257550387,0.034921084211591256,0.07408857946763531,0.9591063178714311,0.9759260766586964,0.3399035619875824,0.39134310745222656,1.0540665819754655,0.9857122715477395,0.891326300092442,285.6159144597665
185,20185,35ace65,v2_solver_solref2,1,1,1,success,46,11.082043045480603,1.719212616149058,4.00646051886919,42,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,34,0,0.7391304347826086,0.30605506480594663,-0.31775277311763866,-2.873590018814431,0.026744764000083972,0.031604909675641384,0.035303115901137945,1.930845758302795,0.6557069531671716,0.30838090649833844,0.29857311260290276,1.1216281061542375,1.0235279468240426,1.134776825408363,281.2949274595872
186,20186,35ace65,v2_solver_solref2,1,1,1,success,60,14.099866127851353,12.402648421731353,4.898834963827205,55,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,45,0,0.75,0.3333721064650831,-0.20211178692810594,-2.2321939665739214,0.0248120096390143,0.03984017723419618,0.08019257065918386,1.842395387265635,0.8484162309082317,0.36534091224065135,0.6590296582158824,1.0496054740026963,1.0681733457504137,1.0690658723740774,283.7388332221995
187,20187,35ace65,v2_solver_solref2,1,1,1,success,56,18.454502552781758,30.570423872771016,9.2443877800461,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,40,0,0.7142857142857143,0.3066166373805323,-0.4418648760465823,-0.46346448530458595,0.02354108557304804,0.031798218934067,0.10507388691450167,1.1988324449057317,0.7743973942839643,0.31188292891882785,0.5203740913170003,1.032004209494352,1.0956955983614445,1.1365149190467596,285.3580685781506
188,20188,35ace65,v2_solver_solref2,1,1,1,success,69,27.72883111846504,20.110614536291212,0.14181070816684294,66,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,56,0,0.8115942028985508,0.3773351162950954,-0.6817400301019977,1.3930170378533822,0.02315661655370022,0.035813050355301,0.09901189653261776,1.822110530682777,0.7763798427695523,0.33391645290905037,0.5092015498376724,0.9297880745426664,1.002900320472334,1.17737307621474,293.80400724501453
189,20189,35ace65,v2_solver_solref2,1,1,1,success,63,8.070395026098831,14.192022688052306,1.952562646467286,58,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,51,0,0.8095238095238095,0.31740915919739265,-0.6832737971085847,1.375790686040279,0.02470491007210796,0.036488213520299656,0.06652693406988383,1.9356236832397296,1.3659270415627027,0.32725758500941765,0.6014048142900608,0.9422332445777312,0.9853408434189052,1.103252518882189,292.0665912913976
190,20190,35ace65,v2_solver_solref2,1,1,1,success,61,13.276576637378758,16.826243721857985,5.249690988110791,55,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,41,0,0.6721311475409836,0.35470017745828775,-0.46935689291563987,-0.3581311727572527,0.022548597207645515,0.038532385312193884,0.10748225275651647,1.794285137644108,0.9074350413893363,0.3878587705528465,0.5170008036316497,0.9655964397629709,1.0348216221749935,1.0347088780735052,285.8215211036669
191,20191,35ace65,v2_solver_solref2,1,1,1,success,57,26.85341937355207,11.21656830935524,19.198442608873243,46,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,39,0,0.6842105263157895,0.37523592654436577,-0.2152943071313752,-0.5413384103275956,0.02151462880326489,0.03546942713026847,0.03834927567051001,1.4249098205410822,0.7824200447418167,0.33113565243617515,0.24455916378651957,0.9849561096544907,1.0010991859994653,0.9539482306041247,280.4779095842412
192,20192,35ace65,v2_solver_solref2,1,1,1,success,64,23.983000481951915,17.9661583234975,43.15689908687154,57,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,58,0,0.90625,0.3204357589791502,-0.4536558592689692,0.23892808757451212,0.02342559845477529,0.03808078725204443,0.10738182195099788,0.8047943653814653,0.9782752160528331,0.3005078898027917,0.5556275471710219,0.9885849224827691,0.9316404608626568,1.0230056074676943,285.0331058072883
193,20193,35ace65,v2_solver_solref2,1,1,1,success,57,9.357256678685953,5.423005707327597,3.144050631308766,51,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,42,0,0.7368421052631579,0.30137608783653924,-0.20314179688054734,0.8514576709759742,0.027069389413449812,0.0325242390271397,0.056205811324982057,0.903907793926159,0.7552998797303285,0.36184597851241296,0.658733363626365,1.0100894840374264,0.9842590095256571,0.9703245346038989,283.9514596198159
194,20194,35ace65,v2_solver_solref2,1,1,1,success,70,11.970175688734697,28.528228698602906,6.441437401819913,66,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,1,55,0,0.7857142857142857,0.38544499006937616,-0.4447768845294288,-0.203549091439716,0.024488405648320197,0.03678946555152867,0.04908667724715213,1.4552578345951477,1.1772041244029479,0.38141535284675726,0.7222178583078753,1.0680105748095634,1.0209470572753898,1.025571807719133,291.6009195790373
195,20195,35ace65,v2_solver_solref2,1,1,1,success,48,16.261457114800333,16.752730565778823,3.6694191322666447,43,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,40,0,0.8333333333333334,0.3092099344706523,-0.23429955409235342,1.2638461905094935,0.024208598715514017,0.031370270960077704,0.03402770293757167,1.3082904742916635,1.0061775419229462,0.3842553250481099,0.47190008025932106,0.9535762599383878,0.9806722390126382,0.899673591027322,280.7370907169762
196,20196,35ace65,v2_solver_solref2,1,1,1,success,55,8.023429911105776,3.515607908454424,0.9666535334984603,51,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,45,0,0.8181818181818182,0.3613525007959069,-0.4611059353025476,2.6207720023758982,0.023147163059486015,0.029787415156839706,0.07332950843961639,1.174707446020869,0.7252085235440989,0.31413238693576007,0.3283536550922441,0.9962503401068733,1.0654411951146436,0.872683701463209,288.90462276709735
197,20197,35ace65,v2_solver_solref2,1,1,1,success,57,13.722212940268488,22.19227644017124,2.8462277024550966,52,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,40,0,0.7017543859649122,0.3428180493682183,-0.31730408926058756,1.7706110207308559,0.02490743797309337,0.03658835528275149,0.033692157848217254,1.4271056329817806,0.8838567847229242,0.38102607461584365,0.42248291235735835,1.0668887532361997,0.9840179961341535,1.0821566796977158,282.31475760403794
198,20198,35ace65,v2_solver_solref2,1,1,1,success,65,11.864534437381515,11.005743931227705,11.790808313463193,40,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,52,0,0.8,0.31707581366058746,-0.3014043090205541,2.8317562017581945,0.02344419502811817,0.03794692317757871,0.11722638408793074,1.5759695144923627,1.2391481600510748,0.3091755277417217,0.18523087445996947,1.010807657644906,1.0754067206000593,1.1579608752255577,280.021997136806
199,20199,35ace65,v2_solver_solref2,1,1,1,success,63,19.40042871428801,9.690731793909402,5.140578319871239,58,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,45,0,0.7142857142857143,0.3287394270867541,-0.3505396714083108,1.8096208601562696,0.026440673025579446,0.03867996854893973,0.09885808106418603,1.378261582544559,1.3802738829865482,0.38502280854684207,0.3941104689543201,1.0932950186476906,1.065130095503563,1.2156331905782942,281.2313888348948
200,20200,35ace65,v2_solver_solref2,1,1,1,success,54,8.105529185948178,10.196881721545637,4.617768391133658,49,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,43,0,0.7962962962962963,0.32470208694031927,-0.4619051552135784,-0.24213876776747245,0.025684680829242478,0.0327407973716602,0.10940583595370944,1.6862967771424817,0.897708447322767,0.30163258683411076,0.2771734883983319,1.0423089215941912,1.0589554952064595,1.0966403927823465,283.5119507384665
201,20201,35ace65,v2_solver_solref2,1,1,1,success,58,14.43134367352921,16.177077835647466,5.693102071074597,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,2,42,0,0.7241379310344828,0.35281151155244744,-0.6649919370475512,-2.887872096655685,0.0221626582343697,0.039473003826561624,0.09660579873684319,0.8521893051680864,0.9152689545209092,0.32998381801784826,0.2712668911369988,1.0289118532699286,1.0860893794294906,0.944513966732991,288.39547057653243
202,20202,35ace65,v2_solver_solref2,1,1,1,success,54,13.502595655574302,21.079478377186067,15.144230839794169,48,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,44,0,0.8148148148148148,0.3323893113479022,-0.3721423164744721,2.423426350530103,0.02222178737425651,0.03640514548158751,0.0810596877326118,1.6419472077438975,0.777107851130105,0.34634763699661375,0.44666929563393826,0.9217312171349318,1.0889884459881345,1.092501870977189,284.3694590557049
203,20203,35ace65,v2_solver_solref2,1,1,1,success,65,20.79272364456956,18.72906856007408,7.868608284753999,54,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,45,0,0.6923076923076923,0.3564363223117195,-0.26442422394959314,1.0136815408328124,0.023515566521198433,0.036516503040227986,0.08801076439144294,1.963000731417603,0.7429495166485849,0.3705886458601313,0.6996855974256909,1.047720524203913,0.9859566272664058,1.087455987381545,286.288894739939
204,20204,35ace65,v2_solver_solref2,1,1,1,success,69,21.793382951718762,16.908447467144594,20.532677164878468,62,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,48,0,0.6956521739130435,0.3789023529025997,-0.6812911255098522,-0.713776995981779,0.022897054184293806,0.03776694146613586,0.07218200170808312,1.2087602202314969,0.6510442888502677,0.3304891873759422,0.3564478030850605,0.9998774566323728,1.0248709811127847,0.8484181528888538,290.51470963607994
205,20205,35ace65,v2_solver_solref2,1,1,1,success,51,6.29688408194783,15.919765916176535,12.931065292993743,43,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,28,0,0.5490196078431373,0.35539084633638174,-0.2031850733945657,-1.546074504254932,0.023597118550790958,0.03514700842258752,0.0876990830722878,1.336531430270611,1.3721174940965533,0.3198000081516986,0.5142411070050298,1.0325095217495492,1.0558522336011202,1.2756465142572884,281.1974072590654
206,20206,35ace65,v2_solver_solref2,1,1,1,success,70,14.719796718142133,31.864182658357866,8.085749647400103,64,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,53,0,0.7571428571428571,0.3612464099726605,-0.6972505233223764,-1.7757663456605441,0.023608783364228662,0.03821424197355048,0.10621611768202592,1.8872012758006924,1.1579466704568422,0.38260275678922184,0.7139437749200288,0.9976622859475676,0.9447003359720955,1.15469280594073,295.1507880174696
207,20207,35ace65,v2_solver_solref2,1,1,1,success,64,16.778625460633805,9.456608808514952,10.670114453706084,59,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,46,0,0.71875,0.3819215840089527,-0.3097314753896112,3.111469943334641,0.026723385729572842,0.03556968850654917,0.0354528636955822,1.1728584525682164,0.6306477310833087,0.36647073557930154,0.6099842933658116,0.9835129511849839,1.0071196748565328,1.1442026928132831,287.81693921414916
208,20208,35ace65,v2_solver_solref2,0,1,0,timeout,200,311.58178393237523,nan,nan,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,197,0,0.985,0.3880575620337361,-0.323556382783738,2.112274645783348,0.023254342955532945,0.03368197780894869,0.10828675496693152,1.6974557878225056,1.2405501402886414,0.3529519492656594,0.5915413261353977,1.0876203300800522,1.0317100721011898,1.087483363067411,-15.877227673818533
209,20209,35ace65,v2_solver_solref2,0,1,0,timeout,200,48.39040987268998,20.49564561445331,20.46714114696043,58,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,187,0,0.935,0.3140196375402638,-0.383955286593572,-3.0488696034745058,0.024302589478268802,0.034896223551881385,0.10025963063299344,1.807675482986151,0.772131353166092,0.3470786298542183,0.7101293598625127,1.0509429214521657,0.9560554069465096,1.0111734608384606,29.097926931262457
210,20210,35ace65,v2_solver_solref2,1,1,1,success,57,32.41735200344964,3.4020222294928235,29.305917723779395,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,49,0,0.8596491228070176,0.3384119250646939,-0.49923635044349174,-1.948891862740655,0.023504755070658197,0.03459616508001846,0.04048068412704057,1.3983492592761455,1.0431355465020875,0.30777683490048413,0.31042249406369526,1.167408089064311,0.9645719454405294,0.8977065774279129,284.66906257546236
211,20211,35ace65,v2_solver_solref2,1,1,1,success,55,5.826124544664822,1.6797046170381567,1.1272069838859056,50,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,43,0,0.7818181818181819,0.35054925579377666,-0.49061372082847077,1.0595449766712095,0.027350174896074084,0.03761740741146258,0.07792019304736647,1.838064226634385,0.6154307701591398,0.32464264404782894,0.24087772323079146,0.9928506205149924,0.9551202907309074,0.8816063414112654,284.8870703446727
212,20212,35ace65,v2_solver_solref2,1,1,1,success,70,18.687951119485128,16.540528032856507,10.394205013816482,47,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,59,0,0.8428571428571429,0.37982618919835176,-0.40105586458223025,-1.1153265972748851,0.021445855433768857,0.03901899592841536,0.09013270297492357,0.8641636904144603,1.3131757604692924,0.31657433082397063,0.43690502297629524,1.0960354144411508,1.051680979316165,0.8995112127508,279.96563502184006
213,20213,35ace65,v2_solver_solref2,1,1,1,success,72,17.617180245640856,17.942951834692863,2.3562934313198363,69,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,2.0,0,58,0,0.8055555555555556,0.3095101663131304,-0.6903256557431467,-3.1304562190365943,0.025631816654313796,0.03508287369678579,0.04433763363317286,1.1691836150376016,1.1917722970163331,0.37937738706195095,0.6341643701999173,0.9557015813994999,1.0584510884935985,0.9281340241295399,288.40387768327247
