episode,seed,dr_seed,noise_seed,git_hash,cell,success_at_default_tol,grasp,lift,termination,steps,place_err_mm,tcp_err_at_release_mm,scatter_mm,release_step,obj_settled,max_step_dist_mm,action_smoothing,control_hz,max_joint_vel,n_substeps,obs_latency_steps,max_episode_steps,solver_timestep,solver_iterations,solver_impratio,solver_solref_scale,collision_steps,safety_clamped,safety_vetoed,clamp_rate,obj_r,obj_th,obj_yaw,obj_half_w,obj_half_h,obj_mass,mu_obj,mu_table,tgt_r,tgt_th,kp_scale_mean,kv_scale_mean,frictionloss_scale_mean,reward
0,30000,30000,30000,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,172.71637811626138,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,181,0,0.905,0.3270570142520669,-0.3852723407066261,-2.412306615453284,0.0232483564193466,0.0363440711872364,0.0571361963185354,1.811771820929556,1.2156651192880168,0.3353272830052264,0.2665723354347781,0.9283198274517568,0.984558076517463,1.020694126855675,-0.6793597202365375
1,30001,30001,30001,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,290.65356969593705,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,164,0,0.82,0.3325176152262667,-0.2494228514121882,0.0322875159725346,0.0223440392261996,0.0312120078813066,0.0373118860893407,1.09315270939904,1.1449436442425769,0.3570851997465893,0.662976419228492,0.9890619386082568,1.0483182264128017,0.9491347356540184,-11.334180182065255
2,30002,30002,30002,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,277.044693658021,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,187,0,0.935,0.3321459638620169,-0.1779866413298154,-0.446166529179774,0.0271649289067328,0.0318435057259948,0.0684217305537748,1.1353489337822151,0.7340100103704447,0.3546596653233625,0.6137724507545921,1.0400232922476478,1.0032652373978963,1.0716146407160902,-16.11884766950137
3,30003,30003,30003,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,332.4189348609552,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,173,0,0.865,0.3808204516853743,-0.3197116332399113,-2.856033037437084,0.0240679254438168,0.0358146556662314,0.0697874361529541,1.6492513725047862,1.329287551551232,0.3248639045877714,0.6659663015954231,0.9728221085218524,0.9993673650555632,1.215108700649009,-0.1535543528932839
4,30004,30004,30004,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,288.0725221021206,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,188,0,0.94,0.3171634861047361,-0.2796451987875774,-1.3622593623103016,0.0267228598329806,0.034581443867551,0.056616321220444,1.6596300257772505,0.9977400794349844,0.3791026415997995,0.5557279085939071,1.0872445116995448,1.023682237333606,0.8632024642621747,-19.90651620081864
5,30005,30005,30005,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,251.33040096961028,,,-1,0,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,184,0,0.92,0.3271498417260805,-0.181162290596183,-0.5854497917938746,0.024938532560202,0.0380070829779669,0.0904869291184967,1.2376916340017632,0.938811659982581,0.3417737992743752,0.5874492578554672,0.9793919842837386,1.0221707487712712,1.0679126545286006,-18.711077325337087
6,30006,30006,30006,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,291.6479257633438,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,194,0,0.97,0.3023878089383753,-0.4256280868906135,-0.7057494183861901,0.0222580736573541,0.0322116492236496,0.0355803884648318,1.4142503226320169,1.0764801193113014,0.304704413181816,0.576524317424441,1.067485378177647,1.0035494076307037,1.2869909711469054,-25.17636844521306
7,30007,30007,30007,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,426.76494255568014,,,-1,0,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,171,0,0.855,0.3575275834680529,-0.7040377695299846,-0.437632533053355,0.0249600185057467,0.0334888329116718,0.0990112712076893,1.3346544716296906,0.7060375639520589,0.3032994504045644,0.693131145610091,0.956072755365768,0.9293201829393666,1.0404794768795609,-3.0160028944270936
8,30008,30008,30008,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,226.53973316025005,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,188,0,0.94,0.3800860762147235,-0.3995344694953464,-0.1573071313275273,0.0217800915017617,0.0356351837581009,0.104333764762881,1.3980335526707786,1.306087036330506,0.3317182069630042,0.2342922578279185,1.0751617073250028,1.006963058508736,0.9605855114276736,-14.316787445325428
9,30009,30009,30009,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,313.93816971211544,,,-1,0,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,190,0,0.95,0.3190639441226543,-0.505386229090332,-3.13626922815,0.0241020390051927,0.0367947153775392,0.0553137094555377,1.9014358457552272,1.3336196592629497,0.3053927859540511,0.5466226088278759,1.065120195511467,1.0524523659436802,1.1071953703043382,-19.27308961546925
10,30010,30010,30010,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,253.4498281265696,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,1,185,0,0.925,0.3543346222668121,-0.1872204239327,1.933099539691371,0.0236402553878847,0.0386415533546173,0.0806574909931504,1.601979174941487,1.047005268024412,0.3505487529953934,0.6798983678541652,1.0907717557869567,1.046376375253371,0.999449079645053,-10.242219330189716
11,30011,30011,30011,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,251.3864721459392,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,189,0,0.945,0.3253338139664903,-0.4774769235190695,-1.1775747172764557,0.0272857774902297,0.0340084687709234,0.0504862661693303,1.413854680635321,0.9817366565663526,0.3404874229874509,0.2955122592076104,0.9839955633319508,1.1353577839148377,1.0930832062350997,-8.27391889776717
12,30012,30012,30012,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,176.86295880535772,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,181,0,0.905,0.3579365352962078,-0.2299907604238327,-1.8902900004247236,0.0229837854503832,0.0362969729134675,0.0435987337165824,0.9397939809069188,0.9091038567766242,0.3455705369179943,0.2766582014446109,1.039653535204743,1.0483208519171152,1.03965465502178,-10.045568965095256
13,30013,30013,30013,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,231.26250447966405,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,192,0,0.96,0.304900879985751,-0.3768337183303042,-2.4081375644067338,0.0209288966936627,0.0316658615438538,0.0510594784044108,1.0011147457359773,0.6851321580056657,0.3109598210393862,0.3928746700747351,1.0829082221496715,1.0025962338576575,0.881442088685968,-17.080570585091102
14,30014,30014,30014,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,285.8199451901178,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,186,0,0.93,0.3834728583352324,-0.3363433872365509,-2.034519335574054,0.0232687244476958,0.0321878574764611,0.0818347719359199,1.7158836977091296,0.6107023951578425,0.3304672029879568,0.4746031013899943,1.0090299835520018,1.0749019914640308,1.1688116746947077,-14.482473435442914
15,30015,30015,30015,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,350.5460500918468,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,180,0,0.9,0.3507987531122389,-0.4134885929917352,1.8903843587232083,0.0244663305670268,0.0328608941643992,0.0349789026942977,1.418006259871246,1.0965785885336694,0.3512110539630012,0.6321898634469603,1.0565058568210173,1.0133017887230191,1.0023779091903076,-9.080994977741312
16,30016,30016,30016,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,290.9335344186004,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,187,0,0.935,0.3689523695552353,-0.3308393230583948,-0.66371758977697,0.0232456317615599,0.0315355531192623,0.0908491178795108,1.5881218941231512,0.9273771598678812,0.3683244073388212,0.4802786204020019,1.0933544471616403,0.974560357069197,1.025766010956104,-17.7271036705934
17,30017,30017,30017,35ace65,ckpt_sac_full_00049992,0,1,0,timeout,200,348.74169107223827,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,28,164,0,0.82,0.3416184376171545,-0.4280422769683801,0.4749631576177617,0.0237161492701605,0.0384174123526423,0.0925952279017724,1.9862884056957264,0.9566192958795212,0.3822249045404107,0.7236776501944333,0.9612367019466388,1.1211041502121508,1.076359860637775,0.2205975520239901
18,30018,30018,30018,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,360.1764578055256,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,166,0,0.83,0.3783465652526656,-0.581315497296422,-1.0919334572817363,0.0221491199319686,0.0323966699758331,0.0576536178056994,1.8397163656326148,0.7324791491889044,0.3712108656250272,0.4210483923713359,1.031108664114701,1.015363765920426,1.019085104014959,-13.911461904694056
19,30019,30019,30019,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,245.93741787036976,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,181,0,0.905,0.3384850927183309,-0.1976907672910401,2.8467040126147864,0.0209859758430845,0.032605273362953,0.0395143606072498,1.5752774014426691,0.6021623113290425,0.3098388514181124,0.6323019429338234,1.057424014597174,1.0194344496215355,1.1805114417608105,-12.27853383262412
20,30020,30020,30020,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,253.9539489776641,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,192,0,0.96,0.3296151718718079,-0.4040275934931569,-1.426065774132482,0.020672199488538,0.0305473569074744,0.0635292104074974,1.708123532003611,1.2924327310784407,0.3367973830802606,0.3775742554981819,1.0723086824255108,0.9878948739613708,1.0712054515590428,-9.361456100793244
21,30021,30021,30021,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,232.0353131514335,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,195,0,0.975,0.3266164347459583,-0.23870512432265,-2.407290092628362,0.0267788654942775,0.0360223151616345,0.1161043614017352,0.9319605581879996,1.2143358915382518,0.3679716513190651,0.4324123414138295,1.054557094963403,1.021959061873035,0.9113362085309428,-23.960090784558417
22,30022,30022,30022,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,195.82841674736275,,,-1,1,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,191,0,0.955,0.3441865769759737,-0.2843796574399825,-2.1992354050049205,0.0269226418790747,0.0342363577419431,0.1179040966091588,1.3546491262311218,0.9705356315896958,0.3544688149148339,0.2830473920121235,1.0608989978936358,0.978028004973488,1.1117834962834905,-17.670533439582037
23,30023,30023,30023,35ace65,ckpt_sac_full_00049992,0,0,0,timeout,200,403.5052012223838,,,-1,0,30.0,0.45,20.0,1.0,25,1,200,0.002,100,10.0,1.0,0,170,0,0.85,0.3796237193906681,-0.5077776151201323,1.5024427798535651,0.0222415081305715,0.0370058890114315,0.106395501814031,1.6294541754380338,0.7096075964572044,0.3280012684676693,0.6963266005486962,1.024518209767943,0.9902097389863574,1.0741484191653377,-9.249378666482778
