experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
randomized-id,evaluation_id,0,21000,pause_and_continue,0,0,1,1,1,-0.00018015532751190777,,7.85,157,0.329219327687483,0,0,114,114,0,0.7261146496815286,66,66,3.3,155.141433327068,-166.09327739753854,human_collision
randomized-id,evaluation_id,1,21001,reverse,0,0,0,0,0,0.14160494474310714,,9.9,198,0.5661229648940498,0,0,177,177,0,0.8939393939393939,0,0,0.0,0.0,-211.1476389995281,object_lost
randomized-id,evaluation_id,2,21002,reverse,0,0,0,0,0,0.09918218503170805,,10.0,200,0.2129145876883558,0,0,178,178,0,0.89,45,45,2.25,1.7556561130498318,-9.614335495333819,timeout
randomized-id,evaluation_id,3,21003,reverse,0,0,0,0,0,0.14211099264953958,,9.35,187,0.5883803365526273,0,0,161,161,0,0.8609625668449198,0,0,0.0,0.0,-206.00509079740561,object_lost
randomized-id,evaluation_id,4,21004,reverse,0,0,0,0,0,0.43979925465921654,,2.8,56,0.11318942843507623,1,0,36,36,0,0.6428571428571429,0,0,0.0,0.0,-15.463025919035054,unsafe
randomized-id,evaluation_id,5,21005,reach_object,0,0,0,0,0,0.26635532248091986,,5.6,112,0.235889919056457,0,0,97,97,0,0.8660714285714286,0,0,0.0,0.0,-65.51175971885746,unsafe
randomized-id,evaluation_id,6,21006,reach_object,0,0,0,0,0,0.07909935240183942,,5.15,103,0.3851876103259963,0,0,98,98,0,0.9514563106796117,35,28,1.4,4.1673308286927195,-57.226713805751096,unsafe
randomized-id,evaluation_id,7,21007,reach_target,0,0,0,0,0,0.12722587991049553,,10.0,200,0.1691851291060832,0,0,180,180,0,0.9,0,0,0.0,0.0,-28.22990257225092,timeout
randomized-id,evaluation_id,8,21008,reach_target,0,0,0,0,0,0.17321104090830935,,10.0,200,0.19328366363819052,0,0,180,180,0,0.9,0,0,0.0,0.0,-22.82021292539049,timeout
randomized-id,evaluation_id,9,21009,reach_object,0,0,0,1,1,0.05586586042578508,,3.95,79,0.31082800402392124,0,0,63,63,0,0.7974683544303798,22,21,1.05,5.156960582183859,-51.163061869543206,unsafe
randomized-id,evaluation_id,10,21010,reach_object,0,0,0,0,0,0.08230276251623574,,5.25,105,0.24254082759362694,0,0,84,84,0,0.8,39,26,1.3,2.5029884720837723,-55.28090130097862,unsafe
randomized-id,evaluation_id,11,21011,reach_target,0,0,0,0,0,0.2779611339327703,,10.0,200,0.32360203648731617,0,0,137,137,0,0.685,0,0,0.0,0.0,-13.472771473490656,timeout
randomized-id,evaluation_id,12,21012,reach_target,0,0,0,1,1,0.012821986805843767,,10.0,200,0.3863441487502455,0,0,185,185,0,0.925,129,118,5.9,143.37794189400216,-149.92885990912956,timeout
randomized-id,evaluation_id,13,21013,cross_workspace,1,1,0,0,0,0.29921774293339076,4.35,4.35,87,0.020325280746800355,1,0,73,73,0,0.8390804597701149,0,0,0.0,0.0,273.5346823442422,success
randomized-id,evaluation_id,14,21014,reach_object,0,0,0,0,0,0.19264568536563598,,3.35,67,0.3239365327739711,0,0,54,54,0,0.8059701492537313,0,0,0.0,0.0,-54.563330955245405,unsafe
randomized-id,evaluation_id,15,21015,reach_target,0,0,0,0,0,0.11765985437740518,,9.3,186,0.6475116499233267,0,0,177,177,0,0.9516129032258065,22,22,1.1,0.007672904291779717,-206.3549123999481,object_lost
randomized-id,evaluation_id,16,21016,reverse,0,0,0,1,1,-0.006702655579918466,,10.0,200,0.27647587542025304,0,0,151,151,0,0.755,53,22,1.1,55.29901803509518,-54.9900322417214,timeout
