experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
randomized-id,evaluation_id,0,21000,pause_and_continue,0,0,0,1,1,0.0036740115516950833,,5.25,105,0.29835930224608914,1,0,90,90,0,0.8571428571428571,19,15,0.75,16.417218062011187,-38.72412333725867,unsafe
randomized-id,evaluation_id,1,21001,reverse,0,0,0,1,1,0.02415344996571147,,10.0,200,0.09178025117597653,1,0,184,184,0,0.92,83,75,3.75,63.252816554761296,-2.1325266152833016,timeout
randomized-id,evaluation_id,2,21002,reverse,1,1,0,0,0,0.3534562447321338,2.45,2.45,49,0.0019432197982674217,1,1,44,44,0,0.8979591836734694,0,0,0.0,0.0,276.53241939643317,success
randomized-id,evaluation_id,3,21003,reverse,0,0,1,1,1,-0.00022142755874991066,,3.35,67,0.05074397468345563,1,0,52,52,0,0.7761194029850746,10,2,0.1,111.65496653432722,-33.8857433297801,human_collision
randomized-id,evaluation_id,4,21004,reverse,1,1,0,0,0,0.44693295009726974,2.4,2.4,48,0.018650072938818943,1,1,37,37,0,0.7708333333333334,0,0,0.0,0.0,274.7070267276621,success
randomized-id,evaluation_id,5,21005,reach_object,1,1,0,0,0,0.3467204862004364,2.7,2.7,54,0.021717672448775517,1,1,40,40,0,0.7407407407407407,0,0,0.0,0.0,283.7689821660323,success
randomized-id,evaluation_id,6,21006,reach_object,1,1,0,0,0,0.3058290897638517,3.15,3.15,63,0.022447392354736386,1,1,54,54,0,0.8571428571428571,0,0,0.0,0.0,281.2703699710885,success
randomized-id,evaluation_id,7,21007,reach_target,1,1,0,0,0,0.41360246983464766,2.45,2.45,49,0.005153962990677199,1,1,39,39,0,0.7959183673469388,0,0,0.0,0.0,275.7190123964341,success
randomized-id,evaluation_id,8,21008,reach_target,0,0,1,1,1,-0.027981274127093787,,4.5,90,0.18897313994227988,1,0,81,81,0,0.9,23,23,1.15,134.87979091907104,-132.80099928369935,human_collision
randomized-id,evaluation_id,9,21009,reach_object,1,1,0,0,0,0.20492933843873273,2.95,2.95,59,0.027502247397910337,1,1,52,52,0,0.8813559322033898,0,0,0.0,0.0,280.7592192521842,success
randomized-id,evaluation_id,10,21010,reach_object,1,1,0,0,0,0.3587779943462944,2.8,2.8,56,0.005522113051418382,1,1,41,41,0,0.7321428571428571,0,0,0.0,0.0,264.7481410774659,success
