experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
randomized-id,evaluation_id,0,21000,pause_and_continue,0,0,1,1,1,-6.15328249821967e-05,,7.35,147,0.32938025284193906,0,0,130,130,0,0.8843537414965986,59,59,2.95,184.4618992133206,-198.69652680271042,human_collision
randomized-id,evaluation_id,1,21001,reverse,0,0,0,0,0,0.17939273319928958,,10.0,200,0.3757872726166719,1,0,184,184,0,0.92,0,0,0.0,0.0,23.563177686127087,timeout
randomized-id,evaluation_id,2,21002,reverse,1,1,0,0,0,0.37503121413718077,1.75,1.75,35,0.034007447167836255,1,1,21,21,0,0.6,0,0,0.0,0.0,267.5939209891867,success
randomized-id,evaluation_id,3,21003,reverse,0,0,1,1,1,-0.02733798282340298,,3.65,73,0.18074612326555453,1,0,52,52,0,0.7123287671232876,14,2,0.1,121.75967604071538,-44.10109411933096,human_collision
randomized-id,evaluation_id,4,21004,reverse,1,1,0,0,0,0.44693295009726974,2.55,2.55,51,0.035227665719351785,1,1,38,38,0,0.7450980392156863,0,0,0.0,0.0,276.7453816373026,success
randomized-id,evaluation_id,5,21005,reach_object,1,1,0,0,0,0.35173756026285863,2.5,2.5,50,0.02953931265696127,1,1,42,42,0,0.84,0,0,0.0,0.0,269.93473625573995,success
randomized-id,evaluation_id,6,21006,reach_object,0,0,0,1,1,-0.024638042446635394,,10.0,200,0.37465299238063793,1,0,181,181,0,0.905,115,113,5.65,224.8154055954855,-206.08620824497834,timeout
randomized-id,evaluation_id,7,21007,reach_target,0,0,1,1,1,-0.02224754588213581,,5.4,108,0.05290252426267388,1,0,93,93,0,0.8611111111111112,34,31,1.55,154.3631652737748,-126.14222368723125,human_collision
randomized-id,evaluation_id,8,21008,reach_target,1,1,0,0,0,0.2928283725819939,2.35,2.35,47,0.026352465905605416,1,1,36,36,0,0.7659574468085106,0,0,0.0,0.0,279.4627879185646,success
randomized-id,evaluation_id,9,21009,reach_object,1,1,0,0,0,0.27405815886105633,2.4,2.4,48,0.02948066123029616,1,1,33,33,0,0.6875,0,0,0.0,0.0,273.73810404666636,success
