experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
randomized-id,evaluation_id,0,21000,pause_and_continue,0,0,1,1,1,-8.724988915510823e-05,,5.2,104,0.3292195526365648,0,0,76,76,0,0.7307692307692307,26,26,1.3,118.4937619446818,-122.26736127011618,human_collision
randomized-id,evaluation_id,1,21001,reverse,0,0,0,0,0,0.10406454471706358,,10.0,200,0.2587434426625073,0,0,185,185,0,0.925,4,3,0.15,0.0659857162545372,-7.280649130805926,timeout
randomized-id,evaluation_id,2,21002,reverse,0,0,0,0,0,0.08489563536319182,,10.0,200,0.21288384542870933,0,0,184,184,0,0.92,18,1,0.05,1.1758938649824575,-11.277632322303512,timeout
randomized-id,evaluation_id,3,21003,reverse,0,0,0,0,0,0.0661923645092455,,10.0,200,0.44924888547791314,1,0,178,178,0,0.89,21,6,0.3,3.2272442595813775,19.783371628807984,timeout
randomized-id,evaluation_id,4,21004,reverse,0,0,0,1,1,0.032938977384632376,,10.0,200,0.21239431765849312,0,0,176,176,0,0.88,79,53,2.65,29.243459904501222,-48.094571825423756,timeout
randomized-id,evaluation_id,5,21005,reach_object,0,0,0,1,1,0.026980534811786208,,5.9,118,0.3808267742168406,0,0,94,94,0,0.7966101694915254,41,41,2.05,23.292326327600772,-220.4785763275972,object_lost
randomized-id,evaluation_id,6,21006,reach_object,0,0,0,1,1,0.058195164668668184,,5.15,103,0.3851876103259951,0,0,85,85,0,0.8252427184466019,31,31,1.55,8.795527408091836,-64.36578963720807,unsafe
randomized-id,evaluation_id,7,21007,reach_target,0,0,1,1,3,-1.8480373873322464e-05,,7.25,145,0.1871235304799533,0,0,133,133,0,0.9172413793103448,76,57,2.85,202.27714616490704,-206.8089152313014,human_collision
randomized-id,evaluation_id,8,21008,reach_target,0,0,0,0,0,0.06251434179264673,,10.0,200,0.21437303025793214,0,0,181,181,0,0.905,117,103,5.15,25.025644711852987,-40.12680964054579,timeout
randomized-id,evaluation_id,9,21009,reach_object,0,0,0,0,0,0.06087392269184237,,3.95,79,0.3068861354520694,0,0,54,54,0,0.6835443037974683,27,18,0.9,4.182571081269467,-54.41188576414032,unsafe
