experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
randomized-id,evaluation_id,0,21000,pause_and_continue,1,1,0,0,0,0.11478613443099694,2.6,2.6,52,0.006186462344249265,1,1,43,43,0,0.8269230769230769,3,0,0.0,0.004566986567453876,284.82061959599724,success
randomized-id,evaluation_id,1,21001,reverse,1,1,0,0,0,0.09066402768037943,2.75,2.75,55,0.014921789368540593,1,1,44,44,0,0.8,3,1,0.05,0.18347766187062298,272.3818877743728,success
randomized-id,evaluation_id,2,21002,reverse,1,1,0,0,0,0.3670066193967805,2.05,2.05,41,0.024724728603055607,1,1,36,36,0,0.8780487804878049,0,0,0.0,0.0,279.7171228669347,success
randomized-id,evaluation_id,3,21003,reverse,1,1,0,1,1,0.004385276198658354,3.15,3.15,63,0.028089135461561707,1,1,48,48,0,0.7619047619047619,6,0,0.0,5.515012522004794,269.67009534630245,success
randomized-id,evaluation_id,4,21004,reverse,1,1,0,0,0,0.44693295009726974,2.5,2.5,50,0.01487867794557798,1,1,44,44,0,0.88,0,0,0.0,0.0,278.8995922551132,success
randomized-id,evaluation_id,5,21005,reach_object,0,0,0,0,0,0.062097620472724435,,10.0,200,0.0790354448191347,1,0,184,184,0,0.92,67,62,3.1,10.663132842649087,15.438447736775894,timeout
randomized-id,evaluation_id,6,21006,reach_object,1,1,0,0,0,0.28521741542915646,3.5,3.5,70,0.027160837886741902,1,1,51,51,0,0.7285714285714285,0,0,0.0,0.0,278.5723367379668,success
randomized-id,evaluation_id,7,21007,reach_target,1,1,0,0,0,0.41360246983464766,2.5,2.5,50,0.016816260575757826,1,1,44,44,0,0.88,0,0,0.0,0.0,276.2731747008036,success
randomized-id,evaluation_id,8,21008,reach_target,1,1,0,0,0,0.28708629072016245,2.55,2.55,51,0.00450575108459662,1,1,42,42,0,0.8235294117647058,0,0,0.0,0.0,279.24432462671086,success
randomized-id,evaluation_id,9,21009,reach_object,1,1,0,0,0,0.13894053068888854,3.25,3.25,65,0.02551744630216792,1,1,56,56,0,0.8615384615384616,0,0,0.0,0.0,279.1368590849064,success
randomized-id,evaluation_id,10,21010,reach_object,1,1,0,0,0,0.22476226388039952,3.35,3.35,67,0.027241621503605467,1,1,55,55,0,0.8208955223880597,0,0,0.0,0.0,279.91043914183115,success
randomized-id,evaluation_id,11,21011,reach_target,1,1,0,0,0,0.11137415660910613,2.95,2.95,59,0.010489703225169681,1,1,51,51,0,0.864406779661017,2,0,0.0,0.010531588398399147,282.2182193222964,success
randomized-id,evaluation_id,12,21012,reach_target,1,1,0,0,0,0.2670101357492032,3.7,3.7,74,0.029598202563482435,1,1,61,61,0,0.8243243243243243,0,0,0.0,0.0,285.1954652908412,success
randomized-id,evaluation_id,13,21013,cross_workspace,1,1,0,0,0,0.293474299012917,3.45,3.45,69,0.00849153514647324,1,1,50,50,0,0.7246376811594203,0,0,0.0,0.0,286.73030089932865,success
randomized-id,evaluation_id,14,21014,reach_object,0,0,0,1,1,0.03358547366714146,,3.35,67,0.323936532773971,0,0,45,45,0,0.6716417910447762,22,0,0.0,10.18844466489884,-75.01555128897168,unsafe
randomized-id,evaluation_id,15,21015,reach_target,1,1,0,0,0,0.3242761840167768,3.15,3.15,63,0.036212896886310984,1,0,49,49,0,0.7777777777777778,0,0,0.0,0.0,278.55063534062657,success
randomized-id,evaluation_id,16,21016,reverse,1,1,0,0,0,0.38365615840152134,2.75,2.75,55,0.010479212867502734,1,1,35,35,0,0.6363636363636364,0,0,0.0,0.0,285.6035144838611,success
randomized-id,evaluation_id,17,21017,reach_target,1,1,0,0,0,0.4009138174360713,2.9,2.9,58,0.018740272794629424,1,1,42,42,0,0.7241379310344828,0,0,0.0,0.0,285.60531183877004,success
randomized-id,evaluation_id,18,21018,reverse,1,1,0,1,1,0.03044043800769014,3.0,3.0,60,0.02575790703797364,1,1,54,54,0,0.9,6,3,0.15,3.5337507845134795,271.35408467150927,success
randomized-id,evaluation_id,19,21019,reverse,1,1,0,0,0,0.3194513854034684,2.8,2.8,56,0.005047407702438772,1,1,44,44,0,0.7857142857142857,0,0,0.0,0.0,284.180020288782,success
randomized-id,evaluation_id,20,21020,cross_workspace,1,1,0,0,0,0.07175025561819501,2.8,2.8,56,0.027529326866416882,1,1,49,49,0,0.875,4,0,0.0,0.6836863810153951,272.9215976824373,success
randomized-id,evaluation_id,21,21021,pause_and_continue,0,0,0,1,1,-0.07035884297995637,,7.45,149,0.4958594792877037,1,0,143,143,0,0.959731543624161,59,49,2.45,113.64257653709602,-330.82350776713906,object_lost
randomized-id,evaluation_id,22,21022,reach_target,1,1,0,0,0,0.2219920464409271,3.8,3.8,76,0.030327658017079172,1,1,56,56,0,0.7368421052631579,0,0,0.0,0.0,287.45655942993335,success
randomized-id,evaluation_id,23,21023,cross_workspace,1,1,0,0,0,0.14533764451273543,4.75,4.75,95,0.03426084386487917,1,1,84,84,0,0.8842105263157894,0,0,0.0,0.0,280.0023756254572,success
randomized-id,evaluation_id,24,21024,pause_and_continue,1,1,0,0,0,0.4092618218220705,2.75,2.75,55,0.0145300863659812,1,1,45,45,0,0.8181818181818182,0,0,0.0,0.0,282.2808965133585,success
randomized-id,evaluation_id,25,21025,reverse,1,1,0,0,0,0.3315513885488114,3.1,3.1,62,0.018154306619813237,1,1,47,47,0,0.7580645161290323,0,0,0.0,0.0,285.25502078502984,success
randomized-id,evaluation_id,26,21026,pause_and_continue,1,1,0,0,0,0.1979353840638016,3.5,3.5,70,0.012180612376326819,1,1,46,46,0,0.6571428571428571,0,0,0.0,0.0,275.64472655947293,success
randomized-id,evaluation_id,27,21027,reverse,0,0,0,1,1,0.0518506940930291,,10.0,200,0.32632709727318837,1,0,169,169,0,0.845,75,68,3.4,21.053342680055103,-3.361905956929423,timeout
randomized-id,evaluation_id,28,21028,reverse,1,1,0,0,0,0.27321631872224333,2.8,2.8,56,0.011562150893263947,1,1,37,37,0,0.6607142857142857,0,0,0.0,0.0,285.48386826656866,success
randomized-id,evaluation_id,29,21029,pause_and_continue,1,1,0,0,0,0.18931258206849377,3.05,3.05,61,0.018145598506303193,1,1,47,47,0,0.7704918032786885,0,0,0.0,0.0,289.70544773505287,success
randomized-id,evaluation_id,30,21030,reverse,1,1,0,0,0,0.2957538464204492,3.1,3.1,62,0.024440393820775827,1,1,47,47,0,0.7580645161290323,0,0,0.0,0.0,293.21962383008747,success
randomized-id,evaluation_id,31,21031,reverse,1,1,0,0,0,0.3690068788625651,3.5,3.5,70,0.0038176056397969775,1,1,50,50,0,0.7142857142857143,0,0,0.0,0.0,285.54463710834443,success
randomized-id,evaluation_id,32,21032,reverse,1,1,0,0,0,0.28542563819496247,3.45,3.45,69,0.01879008356620055,1,1,64,64,0,0.927536231884058,0,0,0.0,0.0,281.7188023474262,success
randomized-id,evaluation_id,33,21033,reverse,1,1,0,0,0,0.15746655316856287,2.95,2.95,59,0.028243935834037098,1,1,47,47,0,0.7966101694915254,0,0,0.0,0.0,278.9221670216619,success
randomized-id,evaluation_id,34,21034,cross_workspace,0,0,0,1,1,0.03697042439421255,,5.8,116,0.2740159035563428,0,0,99,99,0,0.853448275862069,22,22,1.1,4.561432927280988,-198.6539545550256,object_lost
randomized-id,evaluation_id,35,21035,reach_object,0,0,0,1,1,0.03667995359487172,,10.0,200,0.2036084779920006,1,0,170,170,0,0.85,65,63,3.15,29.03411169360534,-16.822334128336628,timeout
randomized-id,evaluation_id,36,21036,reverse,1,1,0,0,0,0.33099064263978795,4.0,4.0,80,0.001755773612929436,1,1,61,61,0,0.7625,0,0,0.0,0.0,287.26827141063933,success
