experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
randomized-id,evaluation_id,0,21000,pause_and_continue,0,0,1,1,1,-2.9963768756760545e-05,,5.5,110,0.3292193126306364,0,0,94,94,0,0.8545454545454545,23,23,1.15,124.29664258827022,-138.57756431717243,human_collision
randomized-id,evaluation_id,1,21001,reverse,0,0,0,1,1,0.054047415605781024,,9.4,188,0.5789983978691343,0,0,156,156,0,0.8297872340425532,44,37,1.85,9.51715733914051,-203.30703689847124,object_lost
randomized-id,evaluation_id,2,21002,reverse,0,0,1,1,1,-0.025869879867492902,,4.1,82,0.21288375682848193,0,0,70,70,0,0.8536585365853658,24,11,0.55,133.63109650228785,-140.10718464702046,human_collision
randomized-id,evaluation_id,3,21003,reverse,0,0,0,0,0,0.06840740018400411,,10.0,200,0.39272230141735753,1,0,174,174,0,0.87,48,43,2.15,12.1419895356035,-13.593985037443241,timeout
randomized-id,evaluation_id,4,21004,reverse,0,0,0,0,0,0.08028971780436486,,10.0,200,0.2475755979752433,0,0,175,175,0,0.875,71,50,2.5,2.373506041891852,-16.28841439255881,timeout
randomized-id,evaluation_id,5,21005,reach_object,0,0,0,1,2,0.03132584076312321,,5.6,112,0.23588991905645676,0,0,93,93,0,0.8303571428571429,42,20,1.0,26.10260228697004,-86.55594660133033,unsafe
randomized-id,evaluation_id,6,21006,reach_object,0,0,1,1,1,-0.041573130479747936,,4.95,99,0.3851937276607678,0,0,89,89,0,0.898989898989899,38,38,1.9,194.8468902349382,-198.2805080735261,human_collision
randomized-id,evaluation_id,7,21007,reach_target,0,0,1,1,1,-0.026170785815634187,,5.1,102,0.16918518978909897,0,0,90,90,0,0.8823529411764706,34,34,1.7,166.1794298577626,-168.64513816206437,human_collision
randomized-id,evaluation_id,8,21008,reach_target,0,0,1,1,1,-0.03646514227407438,,9.05,181,0.19328364773754317,0,0,168,168,0,0.9281767955801105,102,90,4.5,280.43590036031145,-298.86038163490514,human_collision
randomized-id,evaluation_id,9,21009,reach_object,0,0,1,1,1,-0.032988207991537274,,3.8,76,0.31150542304924717,0,0,61,61,0,0.8026315789473685,24,2,0.1,140.87698421879813,-136.6575941827785,human_collision
randomized-id,evaluation_id,10,21010,reach_object,0,0,1,1,1,-0.03262289454012763,,5.25,105,0.24256866213934886,0,0,90,90,0,0.8571428571428571,42,35,1.75,184.3307572708939,-235.6220384467776,human_collision
randomized-id,evaluation_id,11,21011,reach_target,0,0,0,0,0,0.1319226062134036,,10.0,200,0.32753620528399446,0,0,169,169,0,0.845,0,0,0.0,0.0,-6.496174488520141,timeout
randomized-id,evaluation_id,12,21012,reach_target,0,0,1,1,1,-0.03324118422236999,,4.7,94,0.3863443927476024,0,0,82,82,0,0.8723404255319149,20,6,0.3,135.10093204718459,-137.6222651938702,human_collision
randomized-id,evaluation_id,13,21013,cross_workspace,0,0,1,1,2,-6.216668719013357e-05,,4.6,92,0.38793556951532215,0,0,78,78,0,0.8478260869565217,19,12,0.6,114.33719691728841,-120.07610537324409,human_collision
randomized-id,evaluation_id,14,21014,reach_object,0,0,1,1,1,-0.02366531581058405,,3.15,63,0.32394383391590176,0,0,51,51,0,0.8095238095238095,26,0,0.0,133.98844184861298,-133.22362612899718,human_collision
randomized-id,evaluation_id,15,21015,reach_target,0,0,0,1,1,-0.03273191442471948,,10.0,200,0.1799905767891751,0,0,184,184,0,0.92,123,120,6.0,206.4682700777494,-220.6041492617014,timeout
randomized-id,evaluation_id,16,21016,reverse,0,0,0,1,1,0.04052727440881235,,10.0,200,0.2714998664727004,0,0,173,173,0,0.865,55,55,2.75,29.017573458275486,-34.88482147754577,timeout
