#{"t_start": 1785575339.0913985, "env_id": "None"}
r,l,t,is_success
281.513079,56,14.172596,True
277.863646,77,29.304478,True
-11.480863,200,68.399737,False
258.6828,23,72.98351,True
278.124071,41,81.286096,True
273.923026,55,92.08444,True
279.574555,64,104.590057,True
267.291013,56,115.414551,True
271.321682,26,120.439904,True
277.541918,54,130.954312,True
291.841207,70,144.867472,True
263.434913,40,152.668085,True
286.275103,58,163.909506,True
284.230515,91,181.559074,True
288.44075,83,198.163146,True
280.261805,47,207.741664,True
273.553184,34,214.713124,True
272.594148,31,220.835526,True
279.936205,56,232.057505,True
278.735069,37,239.458093,True
286.824304,64,252.391902,True
278.911128,72,267.156469,True
281.613032,50,276.898888,True
236.73416,71,290.977061,True
15.756945,200,330.680451,False
257.933045,23,357.498984,True
-7.847405,200,397.798823,False
251.355449,83,414.039747,True
19.678148,200,453.887742,False
281.754193,53,464.451756,True
287.744622,63,476.708834,True
257.463775,17,480.09425,True
22.040317,200,519.895432,False
279.103623,43,528.324954,True
261.171693,16,531.456993,True
14.917564,120,555.231089,False
278.265325,70,568.667541,True
274.410298,38,576.06642,True
265.331088,35,582.92028,True
269.637295,23,587.419688,True
272.072524,31,593.447775,True
268.701129,43,601.910074,True
265.44734,50,611.839632,True
276.995205,43,620.274702,True
287.841808,74,634.673744,True
282.593525,53,645.057173,True
280.453243,72,659.075612,True
263.344994,17,662.376697,True
283.491958,56,673.259048,True
278.245841,37,680.464193,True
279.437447,37,709.469635,True
285.403265,55,720.04419,True
259.467798,23,724.489525,True
282.105873,65,737.185267,True
260.229254,18,740.694456,True
261.403491,19,744.417234,True
274.579222,30,750.256116,True
270.250244,63,762.71172,True
272.466714,35,769.900487,True
282.69982,50,779.644516,True
282.411518,53,790.047965,True
273.211989,102,810.005143,True
285.23867,55,820.740326,True
263.472573,42,828.947988,True
264.912225,35,835.93812,True
273.124633,28,841.558306,True
20.40025,200,881.259223,False
268.870058,45,889.982247,True
280.576668,42,898.11729,True
286.416342,58,909.698194,True
272.132687,41,917.861062,True
257.631897,28,923.456356,True
278.271462,35,930.369117,True
273.305147,40,938.362577,True
-182.465394,101,958.268278,False
261.849741,15,961.207268,True
272.130253,33,967.69264,True
276.594839,36,974.806555,True
270.608837,37,982.099088,True
273.841278,23,986.601749,True
30.532521,200,1025.606994,False
29.869629,200,1092.874542,False
287.702898,60,1104.580506,True
277.113758,32,1110.856586,True
271.397999,27,1116.211722,True
277.181904,39,1123.819784,True
275.648928,43,1132.112623,True
276.652034,37,1139.307078,True
261.962687,18,1142.786656,True
280.948051,59,1154.194387,True
274.50167,40,1162.013793,True
272.731838,30,1167.916938,True
275.243479,45,1176.792332,True
271.291699,27,1182.186022,True
256.890503,26,1187.497786,True
285.691834,51,1197.698335,True
279.719981,43,1206.220841,True
259.419744,17,1209.619938,True
274.216639,67,1223.09016,True
266.923491,18,1226.648305,True
269.744185,21,1230.877827,True
259.829628,21,1235.005383,True
279.868814,46,1244.033296,True
271.320189,28,1249.48204,True
283.458575,57,1260.62152,True
280.672459,53,1270.904954,True
274.811706,37,1278.149085,True
282.026593,70,1291.862717,True
269.529075,29,1297.620052,True
283.266526,68,1311.024658,True
272.874791,39,1318.508096,True
272.545837,26,1323.508031,True
279.9919,45,1332.336628,True
281.731515,50,1342.077455,True
15.630049,200,1381.151983,False
261.019276,14,1383.944544,True
279.64128,41,1413.76062,True
276.201994,40,1421.604929,True
271.939707,30,1427.362082,True
279.747985,52,1437.527533,True
-23.671545,61,1449.67141,False
258.753443,21,1453.832835,True
281.557412,54,1464.597696,True
274.845222,38,1472.020883,True
280.818044,56,1483.240306,True
275.63048,41,1491.244205,True
274.091978,55,1501.845347,True
285.633784,57,1513.111686,True
286.811129,67,1526.394029,True
-17.732559,200,1565.254367,False
260.965436,17,1568.549843,True
278.449043,41,1576.539633,True
27.630463,120,1599.563893,False
280.096636,108,1621.12917,True
281.1902,48,1630.560416,True
283.13778,54,1641.572691,True
281.201376,49,1651.566139,True
259.673487,15,1654.513701,True
285.228893,60,1666.138636,True
261.83174,21,1670.184879,True
275.181412,43,1678.484135,True
291.295167,66,1691.267678,True
278.366986,38,1698.665479,True
276.595996,35,1705.443372,True
-189.830175,146,1734.088438,False
273.783088,60,1767.181602,True
257.941771,22,1771.45312,True
293.612677,76,1786.06072,True
272.566599,28,1791.492002,True
282.719512,60,1803.044884,True
282.584311,53,1813.236053,True
14.066813,200,1851.889097,False
2.313603,120,1875.024475,False
289.130409,70,1888.731085,True
271.404534,38,1896.234859,True
274.925431,45,1905.155136,True
271.020882,28,1910.695047,True
-13.719996,200,1951.739567,False
287.705208,63,1964.259078,True
276.867816,33,1970.786257,True
286.580765,70,1984.557674,True
283.682712,67,1997.757745,True
260.478299,14,2000.440873,True
-15.622246,200,2039.662335,False
49.305254,100,2059.061331,False
277.344922,35,2065.915588,True
278.941238,46,2076.27085,True
286.773158,60,2116.294599,True
278.25959,39,2123.909044,True
278.352909,46,2132.705222,True
6.96256,200,2171.453718,False
278.219975,41,2179.321343,True
284.738132,81,2194.951375,True
274.817944,31,2201.081449,True
259.809773,40,2209.09268,True
272.329662,53,2219.933482,True
274.602781,36,2227.202348,True
280.731945,50,2237.076813,True
283.222332,66,2250.09947,True
274.078374,33,2256.588643,True
270.203488,54,2267.605073,True
