#{"t_start": 1785575338.7069724, "env_id": "None"}
r,l,t,is_success
283.080699,67,16.668131,True
279.067667,133,42.53322,True
274.668428,34,49.162834,True
287.146469,59,60.809223,True
15.038394,120,84.877925,False
272.081924,45,93.651172,True
289.63655,63,105.937067,True
261.167316,20,109.793046,True
-11.852837,120,133.091552,False
286.772284,61,145.253897,True
281.24195,59,156.742952,True
270.371588,27,161.970104,True
260.037432,36,168.906191,True
268.22541,49,178.445876,True
276.360828,41,186.488367,True
278.224018,77,201.89146,True
254.684308,28,207.724144,True
271.13107,58,219.434881,True
284.848569,53,230.014067,True
275.639112,33,236.585342,True
279.773264,39,244.372425,True
23.987538,200,284.76458,False
276.453904,61,296.640318,True
275.590858,48,306.337691,True
274.18073,38,313.900294,True
15.58193,120,359.80353,False
41.643946,120,383.915562,False
257.692133,53,394.858985,True
281.04221,52,404.909814,True
17.815597,120,428.468402,False
244.691615,69,442.208953,True
284.865423,102,462.910569,True
288.922511,60,474.586731,True
274.709089,33,481.079009,True
262.490905,17,484.457007,True
273.91925,33,491.044501,True
272.216329,68,504.52124,True
264.878732,42,512.879517,True
257.970849,16,515.987081,True
273.476111,36,523.225645,True
272.124755,25,528.125431,True
279.260723,42,536.541898,True
281.307614,52,546.865442,True
264.927266,35,553.655442,True
273.99417,67,566.538959,True
286.934156,56,577.426497,True
274.69738,35,584.286034,True
281.421692,55,595.063813,True
258.287079,21,599.22471,True
260.70154,12,601.514214,True
277.099821,65,614.403315,True
277.276786,37,621.638661,True
276.198801,47,630.793022,True
260.600231,14,633.514329,True
284.301309,53,643.86358,True
263.765289,16,647.003766,True
287.057938,70,660.632685,True
277.522155,35,667.382988,True
10.017331,46,676.378853,False
14.997977,200,736.926346,False
281.121345,51,746.954991,True
270.088287,25,751.8398,True
276.293991,42,760.100862,True
275.114121,38,767.948109,True
273.806989,58,779.249219,True
286.685893,67,792.375398,True
25.233864,200,831.534926,False
285.085187,78,847.156213,True
48.037998,200,886.640198,False
11.305695,120,910.297984,False
278.061469,44,919.044366,True
285.118303,65,931.910982,True
270.746781,29,937.77124,True
276.946588,42,945.967713,True
258.818497,27,951.451102,True
289.19945,64,963.966109,True
283.017055,57,975.190981,True
260.871619,13,977.79385,True
274.804512,27,983.066638,True
275.155223,39,990.666114,True
270.215574,37,997.850899,True
260.017053,17,1001.160301,True
288.07636,62,1013.299358,True
282.310927,48,1022.633864,True
282.073707,42,1030.914716,True
260.12185,19,1062.812941,True
279.342495,36,1069.793228,True
261.716147,19,1073.529753,True
273.883548,40,1081.362615,True
-41.819021,28,1086.863771,False
273.426213,30,1092.676733,True
-39.488214,31,1098.726547,False
55.098855,200,1137.765899,False
