#{"t_start": 1785575337.7737398, "env_id": "None"}
r,l,t,is_success
270.796962,99,23.961878,True
276.688775,40,31.769703,True
260.803222,21,35.807246,True
275.258511,69,49.104313,True
278.320707,42,57.396717,True
280.74096,114,80.149345,True
268.639801,72,94.377944,True
272.687759,28,99.816987,True
242.568747,57,110.920585,True
260.072507,21,114.977106,True
264.331511,16,118.088276,True
273.180482,34,124.628878,True
276.488589,33,131.084686,True
281.229723,55,141.956826,True
274.398933,34,148.78413,True
283.354305,54,159.232527,True
274.819359,26,164.264216,True
288.275883,56,175.173388,True
290.991912,78,190.378229,True
289.419011,86,207.805989,True
55.204802,70,221.942283,False
283.950602,55,232.982298,True
274.131983,67,246.312249,True
276.446291,30,252.462716,True
284.801364,53,263.369297,True
257.845027,24,268.273688,True
288.030312,61,280.398053,True
277.820068,35,287.30456,True
288.619868,61,299.16974,True
287.5662,62,311.629705,True
286.303391,56,322.682574,True
263.4599,18,326.242973,True
272.837923,35,333.188163,True
258.01451,20,359.390878,True
12.253921,200,399.698011,False
273.765829,33,406.032444,True
268.190705,49,415.745663,True
285.030597,63,427.988112,True
280.171813,48,437.509063,True
270.048902,38,445.226469,True
252.094306,76,460.602533,True
287.372234,63,472.967212,True
276.824273,71,486.920881,True
274.519981,32,493.368573,True
288.305304,61,505.451472,True
261.02725,19,509.271489,True
284.919223,52,519.597549,True
286.594854,53,530.040688,True
280.542354,60,542.060124,True
268.40488,59,553.616395,True
265.861479,51,563.385218,True
-141.192827,97,582.285395,False
285.63564,65,595.00743,True
274.941155,39,602.634447,True
261.740886,19,606.362248,True
262.968984,17,609.812367,True
273.946331,83,626.079712,True
262.727601,32,632.315581,True
260.155545,17,635.604403,True
19.08646,120,659.028829,False
261.21554,13,661.564914,True
287.720236,63,673.803224,True
277.498249,47,682.934752,True
278.35773,37,711.944708,True
285.769206,57,722.912126,True
277.923097,39,730.417789,True
270.17871,25,735.310218,True
263.365049,15,738.3056,True
273.726994,94,756.72701,True
268.284844,17,760.024699,True
259.73891,19,763.820686,True
272.245384,27,769.464108,True
260.234461,41,777.425557,True
-13.394388,200,816.561666,False
261.153051,15,819.52245,True
282.125523,54,830.068043,True
288.270827,57,841.461223,True
270.888664,38,849.083118,True
257.732209,14,851.874743,True
272.850166,32,858.244511,True
269.258225,35,865.255954,True
285.63047,56,876.337038,True
260.172362,16,879.452491,True
268.471764,53,889.750266,True
285.478939,67,902.848655,True
269.697692,25,907.845723,True
272.469091,25,912.854677,True
282.420375,58,924.38007,True
287.384889,61,936.482943,True
265.12639,149,965.874972,True
282.649515,59,977.550943,True
271.798381,45,986.376145,True
276.728834,26,991.397767,True
263.604807,21,995.509049,True
277.217746,36,1002.487195,True
283.768206,60,1014.233591,True
270.746906,29,1019.830306,True
-182.335253,97,1067.060699,False
261.052498,20,1070.927631,True
52.261584,200,1109.994961,False
273.638779,27,1115.349774,True
280.850268,62,1127.44113,True
278.355981,54,1137.907872,True
-12.801718,200,1176.941585,False
251.78903,96,1196.225212,True
279.492811,61,1208.359874,True
263.525445,35,1215.365054,True
276.696259,46,1224.610819,True
269.198357,24,1229.366923,True
277.10732,43,1237.89217,True
276.489423,90,1255.496908,True
281.885997,49,1265.084522,True
285.24878,58,1276.293471,True
277.840176,38,1283.767982,True
280.348953,47,1292.979506,True
280.925905,44,1301.911671,True
287.049612,94,1320.027061,True
271.693441,52,1330.104805,True
265.477553,161,1361.512674,True
276.861144,36,1368.538488,True
285.524882,55,1379.354321,True
286.007002,71,1415.076276,True
272.862738,29,1420.743882,True
54.841413,200,1460.148977,False
285.208627,60,1471.912867,True
269.731971,48,1481.463871,True
283.535332,66,1494.464813,True
260.83112,14,1497.139891,True
270.793976,54,1507.70347,True
274.574034,33,1514.23214,True
264.674133,41,1522.284666,True
269.526187,25,1527.313791,True
289.716386,70,1541.048026,True
288.16882,66,1553.799846,True
278.835577,53,1564.049568,True
290.847151,84,1580.375877,True
287.299608,70,1593.778993,True
54.261953,200,1633.250037,False
-9.863125,200,1673.042237,False
291.010899,62,1685.07448,True
284.123498,68,1698.236865,True
43.689315,200,1737.369059,False
272.76107,41,1766.747138,True
287.384298,64,1779.132751,True
289.177768,69,1792.422727,True
275.309702,44,1800.904425,True
276.609733,38,1808.199392,True
281.075959,55,1818.777641,True
295.14019,168,1851.270704,True
-6.441411,200,1890.045745,False
273.584474,32,1896.375448,True
276.996589,32,1902.738377,True
276.351185,49,1912.408952,True
280.671953,32,1918.827752,True
273.530994,50,1928.553484,True
278.503175,44,1939.05146,True
278.601651,45,1947.79547,True
284.800657,58,1959.202189,True
282.098075,58,1970.73702,True
283.965476,55,1981.54412,True
283.794258,56,1992.619003,True
281.382695,97,2011.8839,True
285.020384,60,2023.732409,True
278.867179,50,2033.345348,True
281.096751,65,2045.793141,True
282.213678,58,2057.055334,True
-158.685761,60,2068.801897,False
280.41275,62,2082.231172,True
282.457401,59,2122.105558,True
272.540688,31,2128.104598,True
281.820841,48,2137.257836,True
272.739348,24,2141.867396,True
274.589118,25,2146.829939,True
273.281432,40,2154.549437,True
279.041714,44,2163.042141,True
283.63908,70,2176.624331,True
277.314766,38,2183.8715,True
274.799217,40,2191.61424,True
276.976795,30,2197.436293,True
288.69696,64,2210.188757,True
286.515676,55,2221.483478,True
281.253821,56,2232.657124,True
288.640156,68,2246.087957,True
71.574125,200,2286.542258,False
272.819171,30,2292.813709,True
275.464198,40,2301.070235,True
287.116203,71,2315.650575,True
276.67098,91,2333.576463,True
273.003349,33,2340.00985,True
273.377388,42,2348.207744,True
260.441597,14,2350.929994,True
282.131058,48,2360.57773,True
283.173269,63,2373.449582,True
284.578563,64,2386.183318,True
289.062222,82,2401.854436,True
14.846091,200,2440.940587,False
258.82452,15,2443.820632,True
