#{"t_start": 1785575338.2988079, "env_id": "None"}
r,l,t,is_success
271.429714,37,11.291618,True
276.102941,46,20.188351,True
268.866363,38,27.781632,True
-11.257671,200,66.800787,False
283.094818,72,81.283679,True
281.346233,59,92.878033,True
263.048259,35,99.680518,True
27.945334,200,138.598206,False
264.819545,79,154.228364,True
262.19971,17,157.544307,True
269.819277,30,163.354601,True
276.655355,61,175.217706,True
-15.955837,120,198.955737,False
273.694078,34,205.83387,True
280.027553,55,217.070745,True
267.421224,60,228.991749,True
276.371874,39,236.798727,True
-148.701466,48,246.39158,False
284.238021,55,257.739929,True
275.010074,43,266.522389,True
286.1358,58,277.891477,True
273.879884,65,290.814271,True
273.029903,39,298.446813,True
278.359783,57,309.902616,True
285.03464,66,322.957162,True
270.407943,61,357.302777,True
272.419926,31,363.582904,True
291.590749,73,378.104368,True
283.955191,63,390.993509,True
282.576377,56,402.1065,True
-13.529105,200,441.373701,False
259.843876,20,445.512475,True
286.449519,59,457.512378,True
263.86541,15,460.472622,True
282.658143,51,470.461123,True
275.325217,44,479.099585,True
269.261269,29,484.865172,True
287.820392,63,497.379583,True
-9.85731,200,537.148202,False
279.228497,59,548.813591,True
-62.64345,200,587.620933,False
257.626258,17,590.97218,True
285.894697,55,601.722115,True
254.735232,23,606.234341,True
269.371855,24,611.014431,True
276.42234,41,619.110276,True
281.133325,64,631.597291,True
267.284855,41,639.550304,True
271.270054,23,644.067397,True
258.702553,16,647.216106,True
272.665023,58,658.503761,True
273.000397,48,667.792154,True
288.710033,64,680.276337,True
272.062751,39,709.677689,True
278.489869,48,718.933555,True
279.942159,81,734.581147,True
260.99571,13,737.138555,True
-10.011215,200,776.705486,False
278.942432,39,784.409473,True
257.210092,18,787.926062,True
272.006214,40,795.717292,True
-11.883784,200,834.93489,False
275.512246,28,840.520175,True
260.190889,18,844.14243,True
273.947696,36,851.349674,True
286.475175,68,864.936883,True
262.449089,55,875.81197,True
279.402289,44,884.379927,True
268.532863,144,912.731105,True
276.384909,40,920.628316,True
260.734975,24,925.431447,True
272.411986,33,931.938713,True
279.520535,50,941.865498,True
285.170438,59,953.626071,True
281.739353,46,962.598993,True
-206.380794,152,992.445663,False
270.245258,29,998.065065,True
-40.983134,25,1002.958565,False
289.484,61,1014.895101,True
288.160741,68,1028.164703,True
289.735215,59,1067.890912,True
258.618622,25,1072.783163,True
285.795968,50,1082.545065,True
272.625503,34,1089.206153,True
278.32725,55,1099.915262,True
267.757905,89,1117.401723,True
284.740553,58,1128.655936,True
281.622397,55,1139.327522,True
261.97225,38,1146.660412,True
-42.911293,33,1153.072767,False
282.975109,54,1163.596895,True
285.895509,64,1176.209277,True
275.216491,49,1186.036745,True
274.090364,32,1192.532333,True
29.416571,200,1232.464668,False
275.601183,26,1237.562975,True
49.102685,200,1276.602178,False
272.023251,39,1284.259984,True
267.94506,58,1295.625318,True
278.031413,45,1304.666445,True
272.437053,28,1310.093264,True
47.479203,200,1348.89111,False
-15.323429,200,1388.023146,False
276.871969,35,1416.712739,True
284.277816,72,1430.700551,True
275.072894,47,1439.915309,True
279.684014,53,1450.464001,True
258.6469,17,1453.837169,True
279.475006,59,1465.592524,True
261.404047,12,1467.909145,True
278.589198,43,1476.365837,True
274.226096,46,1485.653834,True
272.991384,24,1490.321151,True
44.053765,200,1529.573673,False
261.608938,15,1532.537186,True
284.836091,58,1543.813753,True
276.221412,43,1552.115968,True
279.514827,53,1562.358996,True
269.426048,41,1570.318491,True
