#{"t_start": 1785575340.6050858, "env_id": "None"}
r,l,t,is_success
276.090742,76,16.516112,True
259.607656,21,20.719341,True
288.358587,78,35.858798,True
290.319738,65,48.448616,True
287.485726,58,59.905304,True
284.374514,58,71.471824,True
285.934909,55,82.545854,True
276.106533,46,91.546598,True
-14.775033,200,130.41506,False
289.276914,62,142.752339,True
279.303721,53,153.101978,True
261.871699,15,156.016391,True
277.761071,38,163.350724,True
272.766133,30,169.228741,True
277.158252,40,176.951941,True
36.167117,200,217.14739,False
284.308087,44,225.890993,True
277.036737,56,237.14987,True
277.495466,38,244.698964,True
288.15568,59,256.905667,True
284.975521,67,270.290192,True
280.594619,37,277.765457,True
280.15162,70,291.385095,True
272.920033,22,295.742004,True
267.093921,64,308.602031,True
278.167989,51,318.664142,True
279.709347,35,325.577371,True
268.769324,29,353.667053,True
-200.308545,149,383.472808,False
273.242442,33,390.328882,True
287.425046,63,402.625727,True
286.982911,64,415.235822,True
271.869431,39,422.840874,True
261.070746,13,425.389132,True
276.892174,37,432.714808,True
279.499279,69,446.679121,True
267.72518,26,451.974799,True
274.339249,151,481.793536,True
273.648135,29,487.51784,True
262.566952,18,491.133663,True
274.469226,52,501.431704,True
282.363773,62,513.699925,True
-15.058787,200,553.312299,False
276.758861,44,561.709751,True
282.750212,62,573.76969,True
268.400867,23,578.27125,True
242.36998,53,588.663903,True
282.561331,60,600.394386,True
259.643752,15,603.32912,True
261.502423,21,607.551383,True
283.614209,57,618.762015,True
280.79998,60,630.458598,True
50.543918,200,669.403759,False
261.895103,17,672.717444,True
253.945555,44,681.244681,True
-30.597558,133,728.752164,False
258.144766,23,733.271229,True
266.062365,41,741.337123,True
260.966477,18,744.829515,True
259.646764,34,751.552097,True
274.945608,34,758.201748,True
271.207099,36,765.606002,True
281.858673,58,776.93219,True
273.183317,33,783.473999,True
280.622058,51,793.410016,True
-12.817453,200,832.628612,False
268.114732,30,838.626875,True
263.831658,31,844.818299,True
275.684444,38,852.417589,True
258.946366,22,856.813693,True
286.133281,64,869.625529,True
262.919494,42,877.786381,True
280.857588,54,888.267106,True
273.30419,42,896.408239,True
271.937431,37,903.825907,True
262.929434,29,909.579687,True
280.451034,46,918.768821,True
-11.041897,200,958.281748,False
271.296516,39,965.972753,True
272.937147,36,973.092487,True
53.526491,200,1012.202226,False
274.541147,40,1019.922332,True
-178.383851,130,1073.599672,False
275.78096,38,1081.025487,True
-163.926977,82,1097.023092,False
16.262655,200,1136.063805,False
-27.731003,88,1153.076108,False
11.994878,200,1192.79533,False
274.745323,37,1200.144647,True
275.400541,40,1208.106251,True
282.412015,45,1217.157102,True
282.347589,56,1228.354979,True
266.884333,47,1237.60132,True
278.127059,79,1253.054359,True
-23.71443,200,1292.131702,False
287.69264,59,1303.914124,True
-11.818611,200,1342.671864,False
284.195763,68,1355.900376,True
286.9115,56,1366.902126,True
259.178545,25,1371.7953,True
-42.359045,23,1376.326735,False
-25.883,200,1437.202247,False
261.935248,19,1440.969833,True
286.250883,64,1453.713233,True
271.953931,26,1458.938867,True
256.924173,31,1465.020779,True
253.427307,54,1475.648281,True
275.684737,35,1482.755398,True
282.207146,53,1492.976501,True
265.631517,40,1500.720947,True
275.660231,46,1509.804286,True
-11.390362,200,1549.032438,False
-15.205236,43,1557.336884,False
273.910167,37,1564.519361,True
52.744757,200,1603.187073,False
279.747532,41,1611.410848,True
280.805591,51,1621.581862,True
287.698477,55,1632.369977,True
281.170446,42,1641.185841,True
281.371931,37,1648.653208,True
282.496329,58,1659.999222,True
276.560275,55,1670.595393,True
273.605351,35,1677.35677,True
269.308264,25,1682.243134,True
282.077138,43,1690.526838,True
260.816981,24,1695.211221,True
278.800281,36,1702.193642,True
-17.900334,200,1762.748404,False
274.243637,47,1771.872683,True
286.361355,78,1786.8719,True
271.920422,36,1793.820329,True
273.758391,35,1800.57379,True
-19.092488,200,1839.155801,False
278.39838,40,1846.885394,True
262.084788,11,1849.016152,True
268.376133,26,1854.05939,True
276.997045,46,1862.940274,True
273.075666,30,1868.687153,True
283.764543,59,1880.220012,True
284.295985,54,1890.795756,True
270.37502,44,1899.515525,True
282.749816,53,1909.972994,True
270.917937,29,1915.800574,True
263.490861,37,1922.982095,True
274.520125,36,1931.901617,True
273.864422,36,1938.962687,True
8.397413,200,1978.319211,False
269.841974,30,1984.239425,True
16.250315,200,2023.769873,False
285.615863,72,2037.572933,True
278.583355,35,2044.312194,True
285.736823,64,2056.765046,True
281.592758,49,2066.362513,True
274.844908,32,2073.985088,True
277.68657,50,2083.894425,True
45.945495,200,2150.756121,False
273.939675,32,2156.935232,True
261.371924,16,2160.010518,True
258.352098,12,2162.365983,True
274.868367,41,2170.330926,True
-86.359934,200,2209.348943,False
259.417863,17,2212.704535,True
270.956107,24,2217.747203,True
278.004904,36,2225.100639,True
278.458181,47,2234.357258,True
-9.53384,200,2274.474558,False
281.7738,65,2287.911192,True
-7.649078,200,2328.389848,False
289.185303,70,2342.046101,True
280.681848,48,2351.593246,True
282.795992,69,2365.325492,True
283.542237,57,2376.98219,True
283.929269,55,2387.747384,True
260.327945,26,2392.739607,True
279.882953,56,2403.481982,True
278.237129,51,2413.731285,True
289.825889,66,2426.45019,True
285.74153,53,2436.725973,True
281.345381,56,2467.708797,True
-206.595496,149,2497.185673,False
262.893377,16,2500.323213,True
271.971528,30,2506.180358,True
287.15841,65,2518.864919,True
274.212427,38,2526.1425,True
17.387154,200,2565.083275,False
279.580308,69,2578.550621,True
272.707044,35,2585.374895,True
282.986975,71,2599.311905,True
282.107259,49,2608.738265,True
281.647596,48,2617.882035,True
258.973799,12,2620.213907,True
260.254762,16,2623.274262,True
262.151611,107,2643.917389,True
259.296769,19,2647.661344,True
284.839655,56,2658.46741,True
290.396436,65,2671.203467,True
274.158223,42,2679.374773,True
21.428269,200,2717.688495,False
260.568252,17,2720.970664,True
275.062506,33,2727.343944,True
274.3669,30,2733.160959,True
-171.83777,106,2753.827768,False
281.712,57,2764.840181,True
280.054731,50,2774.447155,True
287.565964,77,2807.697377,True
289.483937,74,2821.921883,True
277.99849,88,2838.722522,True
282.963968,109,2859.893575,True
288.49188,60,2871.521693,True
271.851301,27,2877.026407,True
289.044645,67,2890.064372,True
279.472894,46,2899.78813,True
285.538546,51,2910.073838,True
259.254555,21,2914.141216,True
268.708058,58,2925.655149,True
286.690613,67,2938.736625,True
272.944574,43,2947.125051,True
290.75753,77,2962.138814,True
289.982044,75,2976.678168,True
268.332136,45,2985.461948,True
273.618221,34,2992.138214,True
289.073678,64,3005.014323,True
290.835798,78,3020.331754,True
273.518232,41,3028.281731,True
279.383099,38,3035.674469,True
279.655586,48,3045.039274,True
277.667934,39,3052.666931,True
271.219808,31,3058.741614,True
273.677771,46,3067.641779,True
273.638519,39,3075.299342,True
11.263047,200,3113.935851,False
288.588747,67,3126.894342,True
261.039728,19,3147.046916,True
280.157709,54,3157.523202,True
282.763334,54,3167.844024,True
259.55638,120,3190.90748,True
281.494793,68,3204.165149,True
289.676254,61,3215.772538,True
259.048123,13,3218.263058,True
282.097586,60,3229.591809,True
274.05519,43,3237.849678,True
288.517023,71,3251.701648,True
275.473459,37,3259.218041,True
274.091767,41,3267.284182,True
271.016767,45,3275.959387,True
278.297846,44,3284.806827,True
282.657033,59,3296.715546,True
287.74052,80,3312.366838,True
281.247534,65,3325.002994,True
279.735852,51,3335.136882,True
293.828578,130,3361.071978,True
271.562888,33,3367.525132,True
290.192236,68,3380.689053,True
280.107613,44,3389.175805,True
278.683557,43,3397.495523,True
287.666437,71,3411.585368,True
260.990938,15,3414.45515,True
289.251984,66,3427.314454,True
285.062346,52,3437.586288,True
277.08449,42,3445.829831,True
274.66423,34,3452.426114,True
281.79415,51,3462.287155,True
281.55009,57,3490.694821,True
273.826545,33,3497.23975,True
276.259531,34,3503.966872,True
286.711185,70,3517.768268,True
286.957741,65,3530.477261,True
281.640163,58,3541.684468,True
281.614817,58,3553.157402,True
280.732112,55,3564.007095,True
256.009717,27,3569.373683,True
286.130005,72,3583.632544,True
280.947753,59,3595.263629,True
-11.153172,200,3634.538474,False
285.780627,60,3646.281445,True
285.270115,54,3656.672597,True
274.986144,41,3665.276248,True
279.111832,45,3674.609564,True
276.54858,64,3687.549075,True
282.155343,59,3699.476087,True
260.239723,14,3702.219414,True
276.909481,34,3708.876663,True
283.560052,51,8009.136098,True
277.252082,45,8017.917488,True
273.580733,30,8030.988049,True
286.216899,71,8044.702886,True
267.566905,46,8053.507173,True
262.523638,19,8057.213718,True
275.760694,50,8066.760893,True
-23.388177,200,8106.613981,False
271.512215,30,8112.610672,True
274.738028,36,8139.240278,True
261.897935,17,8142.556278,True
266.481849,45,8152.102201,True
283.819654,51,8162.629408,True
283.289411,50,8172.706008,True
262.848578,18,8176.24527,True
282.198272,56,8187.237293,True
-30.217845,200,8226.642958,False
274.397256,42,8235.096601,True
