experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination,training_method,training_seed,model_sha256,selected_checkpoint
ood,evaluation_ood,0,50000,pause_and_continue,0,0,1,1,1,-0.0001467290752981132,,2.45,49,0.439547601337051,0,0,38,38,0,0.7755102040816326,25,16,0.8,121.49298634534642,-112.52263140047165,human_collision,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,1,50001,pause_and_continue,0,0,1,1,1,-3.947185653864482e-05,,6.1,122,0.11104008182154833,1,0,107,107,0,0.8770491803278688,63,63,3.15,171.9210434747883,-128.73490911752134,human_collision,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,2,50002,pause_and_continue,0,0,1,1,1,-7.526778661216815e-05,,2.7,54,0.08135400038873171,1,1,36,36,0,0.6666666666666666,31,0,0.0,125.68622666680595,-56.65958376389248,human_collision,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,3,50003,cross_workspace,0,0,1,1,1,-0.00024884959362583836,,5.15,103,0.0668486460152852,1,0,81,81,0,0.7864077669902912,28,21,1.05,122.81169817658292,-60.62891502368604,human_collision,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,4,50004,cross_workspace,0,0,1,1,1,-0.0002964011690107307,,5.95,119,0.20414516602405924,1,0,106,106,0,0.8907563025210085,10,10,0.5,108.38162010102343,-87.09960687255747,human_collision,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,5,50005,reverse,1,1,0,0,0,0.33881712128126307,2.7,2.7,54,0.012075330939909186,1,1,38,38,0,0.7037037037037037,0,0,0.0,0.0,280.14894290731024,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,6,50006,reverse,1,1,0,0,0,0.345570776950588,2.9,2.9,58,0.022093461954558438,1,1,42,42,0,0.7241379310344828,0,0,0.0,0.0,280.38346894288804,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,7,50007,cross_workspace,0,0,1,1,1,-9.460908932931722e-06,,9.85,197,0.343306801555898,1,0,188,188,0,0.9543147208121827,67,67,3.35,203.42064866494695,-167.48077211119113,human_collision,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,8,50008,cross_workspace,1,1,0,0,0,0.23926254111853282,2.9,2.9,58,0.03381615740168955,1,1,47,47,0,0.8103448275862069,0,0,0.0,0.0,277.6575459953695,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,9,50009,reverse,0,0,0,1,1,-0.004480118966366287,,10.0,200,0.08726638602715432,1,0,186,186,0,0.93,84,71,3.55,130.71768432759137,-103.01199244631535,timeout,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,10,50010,reverse,1,1,0,0,0,0.4330390683944133,3.0,3.0,60,0.002779591924588122,1,1,44,44,0,0.7333333333333333,0,0,0.0,0.0,277.46574892512564,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,11,50011,reverse,0,0,1,1,1,-0.003892405202703314,,2.3,46,0.19456002720429916,0,0,31,31,0,0.6739130434782609,12,1,0.05,111.44261384019441,-106.0069122032566,human_collision,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,12,50012,cross_workspace,1,1,0,0,0,0.3563492098185379,3.05,3.05,61,0.01765427616848015,1,1,51,51,0,0.8360655737704918,0,0,0.0,0.0,286.0495643851034,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,13,50013,cross_workspace,1,1,0,0,0,0.27556315572853074,3.75,3.75,75,0.01463416432627674,1,1,60,60,0,0.8,0,0,0.0,0.0,285.50467314719043,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,14,50014,cross_workspace,1,1,0,0,0,0.3204137879549872,2.85,2.85,57,0.010420158550542851,1,1,41,41,0,0.7192982456140351,0,0,0.0,0.0,283.85838080261885,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,15,50015,reverse,1,1,0,0,0,0.34306385220683,2.75,2.75,55,0.026142808705115317,1,1,46,46,0,0.8363636363636363,0,0,0.0,0.0,282.64962334053115,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,16,50016,reverse,1,1,0,0,0,0.26472931840377373,3.8,3.8,76,0.015584930118439816,1,1,56,56,0,0.7368421052631579,0,0,0.0,0.0,278.45520471985606,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,17,50017,pause_and_continue,1,1,0,0,0,0.4055594052341913,2.35,2.35,47,0.006598788333650814,1,1,36,36,0,0.7659574468085106,0,0,0.0,0.0,279.3255884639112,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,18,50018,reverse,1,1,0,0,0,0.2794816605094149,2.6,2.6,52,0.012585349857142436,1,1,37,37,0,0.7115384615384616,0,0,0.0,0.0,281.21543176918044,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,19,50019,reverse,1,1,0,0,0,0.24832089094251256,3.0,3.0,60,0.016928932996366126,1,1,49,49,0,0.8166666666666667,0,0,0.0,0.0,289.9137135384232,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,20,50020,cross_workspace,1,1,0,0,0,0.34124657025697147,2.9,2.9,58,0.003727021417900648,1,1,44,44,0,0.7586206896551724,0,0,0.0,0.0,286.157914360774,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,21,50021,reverse,1,1,0,0,0,0.1281593563090487,2.9,2.9,58,0.04266315342625928,1,1,43,43,0,0.7413793103448276,0,0,0.0,0.0,287.03475016805254,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,22,50022,reverse,1,1,0,0,0,0.311154252393714,3.3,3.3,66,0.010673451386261941,1,1,52,52,0,0.7878787878787878,0,0,0.0,0.0,284.27857985668555,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,23,50023,reverse,1,1,0,0,0,0.3133844850790136,2.95,2.95,59,0.006851877978018208,1,1,49,49,0,0.8305084745762712,0,0,0.0,0.0,284.8484055682093,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,24,50024,cross_workspace,0,0,1,1,1,-0.00015014071435993231,,3.0,60,0.054125851287064486,1,0,48,48,0,0.8,12,12,0.6,110.75022702880933,-45.5919755861797,human_collision,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
ood,evaluation_ood,25,50025,reverse,1,1,0,0,0,0.333887387707673,2.85,2.85,57,0.01722940334656013,1,1,50,50,0,0.8771929824561403,0,0,0.0,0.0,283.8171135408814,success,curriculum_hold,3,f98f00e9d56fa6e61f1dab87e6ed128a46f2ed9d765a78f198428997bc2c8b8c,callback_best
