experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
randomized-id,evaluation_id,0,40000,reach_object,1,1,0,1,1,0.012134013570235393,2.65,2.65,53,0.00873723885211404,1,0,44,44,0,0.8301886792452831,9,3,0.15,6.633813828817027,235.97813031955872,success
randomized-id,evaluation_id,1,40001,reverse,0,0,0,0,0,0.061962336722434466,,10.0,200,0.257634081932464,1,0,175,175,0,0.875,64,64,3.2,21.073332792955963,8.055918307984617,timeout
randomized-id,evaluation_id,2,40002,reverse,0,0,1,1,1,-0.0005382150635526231,,3.25,65,0.04366808042170587,1,1,52,52,0,0.8,6,0,0.0,105.12133736111267,-9.825033248628799,human_collision
randomized-id,evaluation_id,3,40003,cross_workspace,1,1,0,0,0,0.15198487491452112,3.25,3.25,65,0.024237800128276945,1,1,50,50,0,0.7692307692307693,0,0,0.0,0.0,286.01102681556625,success
randomized-id,evaluation_id,4,40004,reverse,1,1,0,0,0,0.3773672842269554,1.8,1.8,36,0.008349839242057464,1,1,30,30,0,0.8333333333333334,0,0,0.0,0.0,275.3039617613984,success
randomized-id,evaluation_id,5,40005,reverse,1,1,0,0,0,0.3713046823387437,2.2,2.2,44,0.03234704482395683,1,1,36,36,0,0.8181818181818182,0,0,0.0,0.0,271.27336740520786,success
randomized-id,evaluation_id,6,40006,reach_object,1,1,0,0,0,0.3852517002289184,2.55,2.55,51,0.04084425704448236,1,1,42,42,0,0.8235294117647058,0,0,0.0,0.0,270.0311775086807,success
randomized-id,evaluation_id,7,40007,pause_and_continue,1,1,0,0,0,0.3431876051855923,2.6,2.6,52,0.010514874708646774,1,1,41,41,0,0.7884615384615384,0,0,0.0,0.0,282.67869312942656,success
randomized-id,evaluation_id,8,40008,pause_and_continue,0,0,1,1,1,-0.00016984923941752023,,3.65,73,0.017617601453022543,1,1,62,62,0,0.8493150684931506,14,14,0.7,113.09350390704972,-45.77992576942218,human_collision
randomized-id,evaluation_id,9,40009,reverse,0,0,1,1,1,-5.774800864976476e-05,,5.95,119,0.10801525761361208,1,0,104,104,0,0.8739495798319328,27,27,1.35,125.48290700023944,-98.6062830532494,human_collision
randomized-id,evaluation_id,10,40010,reach_target,0,0,1,1,1,-0.05591951226318116,,4.7,94,0.050872116930189816,1,0,80,80,0,0.851063829787234,32,29,1.45,174.49119659804637,-130.30480845934352,human_collision
randomized-id,evaluation_id,11,40011,cross_workspace,0,0,1,1,1,-0.00017083297297287858,,4.75,95,0.2903092374100622,1,0,81,81,0,0.8526315789473684,16,16,0.8,113.87381289090663,-107.54431237264286,human_collision
randomized-id,evaluation_id,12,40012,pause_and_continue,1,1,0,0,0,0.1128428372748141,2.95,2.95,59,0.010674515677838751,1,1,36,36,0,0.6101694915254238,1,1,0.05,0.007114580315943104,285.5552477694012,success
randomized-id,evaluation_id,13,40013,cross_workspace,0,0,1,1,1,-2.5043481118876276e-05,,3.6,72,0.05579903053028087,1,0,56,56,0,0.7777777777777778,10,1,0.05,112.14554800973859,-48.73126803189571,human_collision
randomized-id,evaluation_id,14,40014,pause_and_continue,1,1,0,0,0,0.18779044343650345,4.2,4.2,84,0.03629422651954731,1,1,73,73,0,0.8690476190476191,0,0,0.0,0.0,272.5517539985207,success
randomized-id,evaluation_id,15,40015,reverse,0,0,0,0,0,0.09156442180006256,,10.0,200,0.3467403094007536,1,0,181,181,0,0.905,30,30,1.5,1.9734679906858428,16.87856349187435,timeout
randomized-id,evaluation_id,16,40016,reach_target,1,1,0,0,0,0.14169785374184596,3.15,3.15,63,0.013103712576163436,1,1,41,41,0,0.6507936507936508,0,0,0.0,0.0,286.71656884991324,success
randomized-id,evaluation_id,17,40017,reverse,0,0,0,1,1,0.05901367497134909,,10.0,200,0.3150318145641408,1,0,183,183,0,0.915,64,64,3.2,22.462409380867673,-21.534456117577687,timeout
randomized-id,evaluation_id,18,40018,reach_target,1,1,0,0,0,0.3249965347890542,4.05,4.05,81,0.020297361434368555,1,1,56,56,0,0.691358024691358,0,0,0.0,0.0,278.258614054383,success
randomized-id,evaluation_id,19,40019,reach_target,1,1,0,0,0,0.33136174052185663,2.85,2.85,57,0.028739133237995453,1,1,47,47,0,0.8245614035087719,0,0,0.0,0.0,265.12071792666245,success
randomized-id,evaluation_id,20,40020,reach_object,1,1,0,0,0,0.16892481242085627,2.55,2.55,51,0.013689940912634965,1,0,35,35,0,0.6862745098039216,0,0,0.0,0.0,250.23043192170505,success
randomized-id,evaluation_id,21,40021,pause_and_continue,1,1,0,0,0,0.2647725478626419,3.3,3.3,66,0.011178162280080325,1,1,53,53,0,0.803030303030303,0,0,0.0,0.0,289.32387725557726,success
randomized-id,evaluation_id,22,40022,reverse,1,1,0,0,0,0.3055479346393416,2.7,2.7,54,0.015412647856097354,1,1,35,35,0,0.6481481481481481,0,0,0.0,0.0,285.06013532972764,success
randomized-id,evaluation_id,23,40023,reach_target,1,1,0,0,0,0.2877913655285752,3.0,3.0,60,0.00800549480023099,1,1,33,33,0,0.55,0,0,0.0,0.0,289.2532569150191,success
randomized-id,evaluation_id,24,40024,pause_and_continue,1,1,0,0,0,0.34303478969469936,2.25,2.25,45,0.017335876468551316,1,1,34,34,0,0.7555555555555555,0,0,0.0,0.0,267.0312492359535,success
randomized-id,evaluation_id,25,40025,reach_object,1,1,0,0,0,0.09911647229790829,2.9,2.9,58,0.008993046633273164,1,1,46,46,0,0.7931034482758621,2,2,0.1,0.07470345153515545,273.9467620908166,success
randomized-id,evaluation_id,26,40026,reach_object,1,1,0,0,0,0.3526570797787535,2.8,2.8,56,0.006283594458826275,1,1,50,50,0,0.8928571428571429,0,0,0.0,0.0,281.229372016453,success
randomized-id,evaluation_id,27,40027,reach_object,1,1,0,0,0,0.37130723824118517,2.2,2.2,44,0.019796663583781814,1,1,44,44,0,1.0,0,0,0.0,0.0,277.1061004566054,success
randomized-id,evaluation_id,28,40028,reach_target,1,1,0,0,0,0.14891667968713895,3.9,3.9,78,0.008617889157553781,1,1,57,57,0,0.7307692307692307,0,0,0.0,0.0,282.78886584292707,success
randomized-id,evaluation_id,29,40029,reverse,1,1,0,0,0,0.3389321763968359,3.2,3.2,64,0.0074118906155265655,1,1,33,33,0,0.515625,0,0,0.0,0.0,289.46622604667436,success
randomized-id,evaluation_id,30,40030,reach_object,0,0,0,0,0,0.19277052680326304,,10.0,200,0.10423311286783594,1,0,188,188,0,0.94,0,0,0.0,0.0,36.31309861488812,timeout
