experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,0,32000,cross_workspace,1,1,0,0,0,0.33437060987676104,1.85,1.85,37,0.03282125597885415,1,0,32,32,0,0.8648648648648649,0,0,0.0,0.0,252.82629258691657,success
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,1,32001,cross_workspace,1,1,0,0,0,0.09606823356600833,3.0,3.0,60,0.005889517556264688,1,1,50,50,0,0.8333333333333334,4,2,0.1,0.13231392986451546,289.0006325715282,success
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,2,32002,cross_workspace,0,0,1,1,1,-4.781210348092646e-05,,6.05,121,0.293605849584142,1,0,102,102,0,0.8429752066115702,43,41,2.05,140.0484448542769,-141.5164876324311,human_collision
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,3,32003,cross_workspace,0,0,1,1,1,-5.2904094749561814e-05,,5.95,119,0.29097591537278955,1,0,117,117,0,0.9831932773109243,41,41,2.05,142.98498777326932,-118.16849662967498,human_collision
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,4,32004,cross_workspace,0,0,1,1,1,-8.63743983144441e-05,,3.55,71,0.04819133697014574,1,0,65,65,0,0.9154929577464789,19,11,0.55,117.09417903873486,-73.84871064038168,human_collision
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,5,32005,cross_workspace,1,1,0,1,1,0.00755945821596736,3.85,3.85,77,0.03439434201772354,1,1,68,68,0,0.8831168831168831,21,17,0.85,17.026862842767738,263.8154423335066,success
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,6,32006,cross_workspace,1,1,0,0,0,0.32593374510525575,1.9,1.9,38,0.04008414370238122,1,0,28,28,0,0.7368421052631579,0,0,0.0,0.0,237.25123367035772,success
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,7,32007,cross_workspace,1,1,0,0,0,0.13385079137012593,2.8,2.8,56,0.02342839598237271,1,1,41,41,0,0.7321428571428571,0,0,0.0,0.0,285.46711731934823,success
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,8,32008,cross_workspace,0,0,1,1,1,-0.00021915062190264178,,6.15,123,0.3913652577831121,0,0,115,115,0,0.9349593495934959,42,42,2.1,131.8261609478378,-128.6077150669945,human_collision
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,9,32009,cross_workspace,1,1,0,1,1,0.016795535801104274,3.4,3.4,68,0.01071942215776368,1,1,45,45,0,0.6617647058823529,7,0,0.0,4.414870895801191,283.98752358668276,success
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,10,32010,cross_workspace,0,0,1,1,1,-0.00025038678973050843,,6.3,126,0.41187043162635123,0,0,113,113,0,0.8968253968253969,43,43,2.15,124.43186448838249,-116.75140364788848,human_collision
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,11,32011,cross_workspace,0,0,1,1,1,-0.00010369071242019579,,6.35,127,0.3761189100100903,0,0,122,122,0,0.9606299212598425,44,44,2.2,121.84552120199969,-115.7650971397048,human_collision
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,12,32012,cross_workspace,0,0,1,1,1,-0.00013405456768382507,,6.0,120,0.3262794402370854,1,0,112,112,0,0.9333333333333333,41,41,2.05,142.2734527148202,-112.48961503966683,human_collision
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,13,32013,cross_workspace,0,0,1,1,1,-0.00013719434462206026,,6.0,120,0.2627690324423518,0,0,113,113,0,0.9416666666666667,41,41,2.05,140.73987915832566,-138.1983484616221,human_collision
fixed-exact-shifted-h036-v1,fixed_exact_shifted_h036_v1,14,32014,cross_workspace,1,1,0,0,0,0.1072881220021079,2.95,2.95,59,0.021576366339689554,1,1,51,51,0,0.864406779661017,2,2,0.1,0.024885528332328478,279.55109380334284,success
