experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
fixed,constrained_fixed_height_randomized,0,31000,cross_workspace,1,1,0,0,0,0.23823200161925537,2.7,2.7,54,0.026345388476530923,1,1,44,44,0,0.8148148148148148,0,0,0.0,0.0,283.05969791034676,success
fixed,constrained_fixed_height_randomized,1,31001,cross_workspace,1,1,0,0,0,0.3367065186205589,2.15,2.15,43,0.03967916056202034,1,1,33,33,0,0.7674418604651163,0,0,0.0,0.0,267.0159755929476,success
fixed,constrained_fixed_height_randomized,2,31002,cross_workspace,0,0,1,1,1,-4.834694478228485e-05,,6.85,137,0.2847466435159671,0,0,129,129,0,0.9416058394160584,47,47,2.35,134.88374249337465,-133.1127026648832,human_collision
fixed,constrained_fixed_height_randomized,3,31003,cross_workspace,1,1,0,0,0,0.2559567106612769,2.4,2.4,48,0.013789693184054867,1,1,41,41,0,0.8541666666666666,0,0,0.0,0.0,265.7959856214238,success
fixed,constrained_fixed_height_randomized,4,31004,cross_workspace,1,1,0,0,0,0.3346446566840974,1.95,1.95,39,0.044932930182185866,1,1,38,38,0,0.9743589743589743,0,0,0.0,0.0,265.4958314109174,success
fixed,constrained_fixed_height_randomized,5,31005,cross_workspace,1,1,0,0,0,0.2606166599415167,2.35,2.35,47,0.022325172090018882,1,1,39,39,0,0.8297872340425532,0,0,0.0,0.0,266.77803759331846,success
fixed,constrained_fixed_height_randomized,6,31006,cross_workspace,0,0,0,0,0,0.0732999377313135,,5.95,119,0.6075397565384849,1,0,111,111,0,0.9327731092436975,26,26,1.3,5.478097085573503,-197.45631191041198,object_lost
fixed,constrained_fixed_height_randomized,7,31007,cross_workspace,1,1,0,0,0,0.13868426411694673,2.95,2.95,59,0.0074532275961912125,1,1,49,49,0,0.8305084745762712,0,0,0.0,0.0,282.3365226030895,success
fixed,constrained_fixed_height_randomized,8,31008,cross_workspace,1,1,0,0,0,0.15330852797764133,2.8,2.8,56,0.0203069381879253,1,1,41,41,0,0.7321428571428571,0,0,0.0,0.0,270.20776422969766,success
fixed,constrained_fixed_height_randomized,9,31009,cross_workspace,0,0,1,1,1,-0.0001270667440411849,,6.7,134,0.21933877852698844,1,0,123,123,0,0.917910447761194,42,25,1.25,124.51935775629846,-92.26216899653343,human_collision
fixed,constrained_fixed_height_randomized,10,31010,cross_workspace,1,1,0,0,0,0.2078725438670445,2.55,2.55,51,0.018084374600824887,1,1,36,36,0,0.7058823529411765,0,0,0.0,0.0,269.4701166439417,success
