experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination,training_method,training_seed,model_sha256,selected_checkpoint
fixed-exact-h036-v1,fixed_exact_h036_v1,0,31000,cross_workspace,0,0,0,0,0,0.5510771827313928,,1.3,26,0.2769408476919207,0,0,18,18,0,0.6923076923076923,0,0,0.0,0.0,-39.029734226292845,unsafe,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,1,31001,cross_workspace,0,0,1,1,1,-1.0882360836850236e-05,,6.75,135,0.14409474209128753,0,0,119,119,0,0.8814814814814815,46,46,2.3,135.67430627387512,-189.0895936855141,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,2,31002,cross_workspace,0,0,1,1,1,-3.068330809913311e-05,,6.85,137,0.2869559622793488,0,0,123,123,0,0.8978102189781022,46,42,2.1,130.07820780972585,-125.46303148152778,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,3,31003,cross_workspace,0,0,1,1,1,-0.000244027627081575,,6.9,138,0.2680732242614964,0,0,127,127,0,0.9202898550724637,47,47,2.35,130.47964913686013,-130.28788335587348,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,4,31004,cross_workspace,0,0,1,1,1,-0.00019707716283036414,,7.35,147,0.21925445601486246,0,0,128,128,0,0.8707482993197279,57,21,1.05,122.40391273135683,-128.29110939669894,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,5,31005,cross_workspace,0,0,1,1,1,-0.00019711839404709663,,6.9,138,0.2223136811996642,0,0,107,107,0,0.7753623188405797,47,46,2.3,128.57388496960132,-127.0833626923559,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,6,31006,cross_workspace,0,0,1,1,1,-3.595300317667249e-05,,7.0,140,0.38362114249881446,1,0,129,129,0,0.9214285714285714,49,39,1.95,124.5947522895322,-98.78601315041723,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,7,31007,cross_workspace,0,0,0,0,0,0.5431568928968118,,1.3,26,0.29916081610187806,0,0,11,11,0,0.4230769230769231,0,0,0.0,0.0,-40.69023058799425,unsafe,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,8,31008,cross_workspace,0,0,1,1,1,-8.107962585826578e-05,,6.9,138,0.2971743784002078,0,0,112,112,0,0.8115942028985508,47,47,2.35,127.69608141750997,-123.71977048200148,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,9,31009,cross_workspace,0,0,1,1,1,-0.000148885190761755,,6.9,138,0.2813461374273305,0,0,123,123,0,0.8913043478260869,47,47,2.35,126.80743834160964,-120.9535341972588,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,10,31010,cross_workspace,0,0,1,1,1,-0.00021965879159065171,,7.0,140,0.25589627517563374,0,0,122,122,0,0.8714285714285714,48,47,2.35,125.7147660663466,-119.1828345062569,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,11,31011,cross_workspace,0,0,1,1,1,-0.00011516990599544363,,6.7,134,0.1694462190111721,0,0,116,116,0,0.8656716417910447,46,42,2.1,137.289033787936,-139.42402812875397,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,12,31012,cross_workspace,0,0,1,1,1,-0.00017447410118810736,,6.75,135,0.30183625159699884,0,0,123,123,0,0.9111111111111111,51,51,2.55,138.86087824918195,-137.76560976516754,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,13,31013,cross_workspace,0,0,1,1,1,-0.00010182733637621733,,7.0,140,0.31348775075648266,0,0,132,132,0,0.9428571428571428,48,48,2.4,125.46842173712218,-121.3615729819912,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,14,31014,cross_workspace,0,0,1,1,1,-0.00020983052617365439,,7.15,143,0.26882268801225123,0,0,134,134,0,0.9370629370629371,53,38,1.9,123.74990497326681,-126.78281356035075,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,15,31015,cross_workspace,0,0,1,1,1,-6.355986078562803e-05,,6.95,139,0.3997804079191748,0,0,132,132,0,0.9496402877697842,48,48,2.4,127.42820889973294,-125.6274944196141,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
fixed-exact-h036-v1,fixed_exact_h036_v1,16,31016,cross_workspace,0,0,1,1,1,-3.6968801256698214e-05,,6.95,139,0.2839932023559121,0,0,125,125,0,0.8992805755395683,47,47,2.35,125.43711082305643,-123.78945358403331,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
