experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination,training_method,training_seed,model_sha256,selected_checkpoint
ood,evaluation_ood,0,50000,pause_and_continue,0,0,1,1,1,-0.00010799953787873212,,2.45,49,0.4554144614750482,0,0,34,34,0,0.6938775510204082,9,8,0.4,109.14622295636457,-109.3158497264213,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,1,50001,pause_and_continue,0,0,1,1,1,-4.2741811940416596e-05,,3.35,67,0.2826602462339055,1,0,51,51,0,0.7611940298507462,10,1,0.05,109.50120406330451,-91.82503283923981,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,2,50002,pause_and_continue,0,0,0,0,0,0.16420310277253108,,1.95,39,0.3591066750816174,0,0,27,27,0,0.6923076923076923,0,0,0.0,0.0,-50.8572003013851,unsafe,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,3,50003,cross_workspace,0,0,1,1,1,-9.543077520744736e-05,,4.0,80,0.42119747920467704,0,0,67,67,0,0.8375,10,10,0.5,108.80530437568292,-113.31517789625663,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,4,50004,cross_workspace,1,1,0,0,0,0.410860472085933,2.9,2.9,58,0.02109851140091373,1,1,49,49,0,0.8448275862068966,0,0,0.0,0.0,276.84285144480646,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,5,50005,reverse,0,0,0,1,1,0.021926999133559257,,10.0,200,0.06550359080127344,1,0,186,186,0,0.93,77,70,3.5,79.3491191536298,-141.26724665808052,timeout,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,6,50006,reverse,0,0,0,0,0,0.4010722963477765,,1.0,20,0.3013821766453027,0,0,13,13,0,0.65,0,0,0.0,0.0,-43.12476273797345,unsafe,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,7,50007,cross_workspace,1,1,0,0,0,0.32500711814247385,3.35,3.35,67,0.025493533009497662,1,1,58,58,0,0.8656716417910447,0,0,0.0,0.0,283.73321964310657,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,8,50008,cross_workspace,0,0,1,1,1,-0.00015760145117673513,,2.65,53,0.3831312669850736,1,0,50,50,0,0.9433962264150944,10,7,0.35,107.85968701940534,-73.04552668616688,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,9,50009,reverse,1,1,0,0,0,0.3089037868669271,3.05,3.05,61,0.022979401305897533,1,1,56,56,0,0.9180327868852459,0,0,0.0,0.0,283.22332538987337,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,10,50010,reverse,0,0,0,0,0,0.07374890045023404,,5.1,102,0.2113872050575149,0,0,89,89,0,0.8725490196078431,15,2,0.1,1.9629007864493033,-65.5096796358555,unsafe,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,11,50011,reverse,0,0,0,0,0,0.142982620528866,,10.0,200,0.19542826156232712,0,0,185,185,0,0.925,0,0,0.0,0.0,-19.952728207086352,timeout,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,12,50012,cross_workspace,1,1,0,0,0,0.3473224975556803,2.85,2.85,57,0.044930109093916884,1,0,55,55,0,0.9649122807017544,0,0,0.0,0.0,250.60351194424572,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,13,50013,cross_workspace,0,0,1,1,1,-6.942435266162061e-05,,4.95,99,0.3182096834070727,1,0,84,84,0,0.8484848484848485,17,1,0.05,114.5340350229626,-115.53924095362905,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,14,50014,cross_workspace,0,0,0,0,0,0.32597221666946075,,1.15,23,0.32011888504510444,0,0,16,16,0,0.6956521739130435,0,0,0.0,0.0,-40.541046978476665,unsafe,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,15,50015,reverse,1,1,0,0,0,0.33813683728864163,2.65,2.65,53,0.01620969973243805,1,1,40,40,0,0.7547169811320755,0,0,0.0,0.0,279.89041564405375,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,16,50016,reverse,1,1,0,0,0,0.2626325324928938,3.5,3.5,70,0.008185493689167657,1,1,65,65,0,0.9285714285714286,0,0,0.0,0.0,292.3433448953641,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,17,50017,pause_and_continue,0,0,1,1,1,-5.1515745357978704e-05,,5.1,102,0.1635291281422692,1,0,87,87,0,0.8529411764705882,8,8,0.4,106.32920488169167,-83.1497991971496,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,18,50018,reverse,1,1,0,0,0,0.37964609129058946,2.3,2.3,46,0.003474699855454891,1,1,41,41,0,0.8913043478260869,0,0,0.0,0.0,282.01296888941863,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,19,50019,reverse,0,0,0,1,1,0.017007949133905527,,7.15,143,0.5018034158573941,0,0,142,142,0,0.993006993006993,74,65,3.25,72.92103808694281,-122.2552041903642,unsafe,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,20,50020,cross_workspace,0,0,1,1,1,-0.0028866505817881777,,5.35,107,0.2822175727050353,1,0,92,92,0,0.8598130841121495,12,12,0.6,111.54362651719566,-150.08716770254972,human_collision,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,21,50021,reverse,1,1,0,0,0,0.09833350080586009,3.2,3.2,64,0.020789770169546782,1,1,50,50,0,0.78125,3,2,0.1,0.09070625402165822,282.07461162631193,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,22,50022,reverse,1,1,0,0,0,0.32663266534690094,2.95,2.95,59,0.013634032036545504,1,1,49,49,0,0.8305084745762712,0,0,0.0,0.0,272.9435935465542,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,23,50023,reverse,1,1,0,0,0,0.30864433522085877,2.95,2.95,59,0.013518192952966399,1,1,47,47,0,0.7966101694915254,0,0,0.0,0.0,283.64352005865743,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,24,50024,cross_workspace,0,0,0,0,0,0.24470934482389098,,1.85,37,0.16563539080054468,1,0,28,28,0,0.7567567567567568,0,0,0.0,0.0,-16.698150347020615,unsafe,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,25,50025,reverse,1,1,0,0,0,0.33171016353286653,2.95,2.95,59,0.033537168707564353,1,1,55,55,0,0.9322033898305084,0,0,0.0,0.0,283.6580353605384,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,26,50026,reverse,1,1,0,0,0,0.3342585489936006,3.0,3.0,60,0.03734894848121816,1,1,55,55,0,0.9166666666666666,0,0,0.0,0.0,270.6681168416652,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,27,50027,reverse,1,1,0,0,0,0.16665489363614644,2.3,2.3,46,0.017367084101867103,1,1,38,38,0,0.8260869565217391,0,0,0.0,0.0,275.98778096412696,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,28,50028,reverse,1,1,0,0,0,0.3269613858087205,2.1,2.1,42,0.006150881075610839,1,1,35,35,0,0.8333333333333334,0,0,0.0,0.0,265.1684115927991,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,29,50029,reverse,0,0,0,0,0,0.10350564073694238,,10.0,200,0.41017553370917387,0,0,189,189,0,0.945,3,0,0.0,0.05292001252031377,-42.738920909425175,timeout,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
ood,evaluation_ood,30,50030,reverse,1,1,0,0,0,0.34766192726874706,3.2,3.2,64,0.024643552727686098,1,1,59,59,0,0.921875,0,0,0.0,0.0,287.0475684669933,success,full_random,2,b032af7dd3c19ab9d269cd792ead664c8f2384e968b2dae5a51f6d15eb479ff3,callback_best
