#{"t_start": 1785357583.4877522, "env_id": "None"}
r,l,t,is_success
10.23001,120,26.633454,False
-20.191015,200,66.238221,False
272.762029,56,77.147579,True
-11.714613,120,100.408085,False
-9.279906,200,138.732663,False
256.076582,58,149.8186,True
71.123485,100,168.959613,False
258.890704,60,180.585682,True
257.065176,100,199.957062,True
-36.959442,200,238.502474,False
3.723037,120,261.802241,False
-171.522229,198,301.796423,False
-192.723598,199,353.690669,False
8.865774,200,392.128084,False
-204.938803,112,413.407829,False
-58.609707,99,432.197019,False
16.043107,120,454.924774,False
-65.116822,200,492.987563,False
-15.914537,200,531.407632,False
13.428662,120,554.306549,False
55.697252,200,592.926307,False
246.389735,83,608.965128,True
261.506865,18,612.382388,True
-188.131169,164,643.764259,False
-175.102203,131,680.032273,False
19.884256,200,718.975643,False
260.773433,13,721.511703,True
242.786991,32,727.648738,True
257.358585,31,733.606275,True
10.2817,200,771.658066,False
22.165827,100,791.016156,False
265.653093,176,825.281287,True
16.759863,120,848.506328,False
-165.336523,108,869.337306,False
259.730351,11,871.483707,True
-1.141207,120,894.722805,False
269.259244,94,912.460846,True
276.334649,35,919.035326,True
15.523208,120,941.483931,False
258.923401,15,944.304422,True
-28.484291,200,983.250178,False
276.574977,141,1022.918831,True
8.952142,200,1061.178529,False
14.346682,120,1084.381138,False
278.245332,46,1093.470376,True
9.00855,200,1132.119953,False
7.259002,120,1155.238722,False
-21.760575,200,1194.140025,False
-12.528678,200,1233.319497,False
282.421563,67,1246.141716,True
-4.621873,200,1284.53001,False
259.485627,26,1289.499206,True
277.90945,47,1298.455651,True
271.112766,35,1305.107602,True
51.538835,200,1355.659249,False
269.556378,46,1364.369229,True
-18.206805,200,1402.606629,False
279.873293,77,1417.481228,True
70.063276,200,1456.227363,False
257.344199,18,1459.660325,True
277.431711,47,1468.548854,True
269.367082,134,1494.069955,True
-9.919118,120,1516.874427,False
264.118335,76,1531.282135,True
22.645955,200,1569.084637,False
257.599737,35,1575.635617,True
264.320521,75,1589.745836,True
285.584222,69,1602.767252,True
-10.55188,120,1625.906778,False
-46.208775,200,1676.690328,False
255.90684,104,1696.402033,True
255.480985,80,1711.476731,True
278.311582,69,1724.410473,True
263.096467,198,1762.787097,True
21.55744,200,1801.622358,False
251.896198,108,1822.749737,True
273.871542,38,1830.212075,True
-121.802341,200,1868.997739,False
276.172196,80,1884.261778,True
60.378876,120,1907.202825,False
-9.951916,200,1946.442936,False
274.74212,50,1956.223303,True
50.820339,100,1975.772487,False
264.17521,39,1983.259584,True
19.641432,120,2016.468485,False
274.938351,37,2023.438693,True
262.176356,18,2026.841627,True
23.582265,120,2050.17833,False
270.426755,98,2068.969196,True
261.605649,16,2072.070823,True
268.721489,33,2078.471485,True
272.671891,104,2098.486312,True
-19.715594,200,2138.485276,False
257.76018,19,2142.087142,True
270.965246,26,2147.499092,True
269.719999,31,2153.535061,True
281.715097,63,2165.75929,True
258.998127,28,2171.038909,True
283.679636,86,2187.326913,True
267.555516,21,2191.307345,True
281.00835,76,2205.913801,True
25.003224,200,2244.675881,False
270.967627,33,2251.016784,True
8.068365,200,2289.618969,False
270.5314,41,2297.465448,True
284.081741,74,2311.596326,True
-26.278361,200,2361.30946,False
283.292962,67,2374.069661,True
275.787259,51,2383.793693,True
-168.325902,144,2411.357672,False
271.418012,32,2417.407847,True
-14.002222,200,2455.210527,False
263.864992,82,2471.048238,True
277.700047,39,2478.641035,True
-11.839279,200,2517.013985,False
254.478838,32,2523.175345,True
10.449447,200,2561.232929,False
-33.808462,200,2599.393537,False
267.767267,48,2608.54771,True
22.460828,120,2631.429521,False
270.129373,26,2636.392581,True
263.172431,14,2639.100265,True
-5.921776,200,2685.4758,False
273.748264,39,2692.825665,True
275.022997,69,2705.888711,True
274.212152,31,2711.811167,True
282.653326,79,2726.83932,True
259.928253,136,2752.771643,True
-41.663218,35,2759.464872,False
272.148342,40,2767.130745,True
272.909395,26,2772.119164,True
22.714088,120,2794.977582,False
14.813523,200,2833.936136,False
259.418737,15,2836.819616,True
19.30397,200,2875.301714,False
-17.006698,200,2914.063483,False
-13.089107,120,2936.936761,False
260.354312,33,2943.305253,True
28.85251,200,2990.170687,False
-178.145215,81,3005.940617,False
260.943234,59,3017.553415,True
280.970043,85,3034.035167,True
271.652381,33,3040.392848,True
260.318976,24,3045.070682,True
274.584462,40,3052.771187,True
-11.147066,120,3076.152623,False
267.466043,21,3080.253767,True
-7.96915,120,3103.873351,False
271.707776,36,3111.129635,True
262.537527,21,3115.123732,True
275.739854,45,3123.873983,True
271.854481,59,3135.061899,True
281.375589,90,3151.969037,True
275.206744,54,3162.143537,True
18.717357,120,3184.980368,False
272.140348,35,3191.7798,True
-97.087053,200,3230.746716,False
-14.504433,200,3269.398968,False
276.476731,42,3277.458903,True
-251.706507,194,3323.24381,False
272.10029,27,3328.492065,True
