#{"t_start": 1785338924.6654878, "env_id": "None"}
r,l,t,is_success
-81.194079,200,2.931935,False
-27.679489,200,74.730461,False
10.792498,100,112.554605,False
21.229554,100,150.00663,False
-25.823694,200,224.94211,False
5.64595,200,300.750434,False
42.914873,100,354.993803,False
-40.328047,200,430.015517,False
43.510373,100,467.991223,False
21.625123,120,514.292454,False
-12.729615,200,589.253025,False
-6.735096,200,665.497423,False
-35.830414,200,759.670809,False
53.919234,120,804.954362,False
-32.134467,200,880.806359,False
47.704127,70,907.127888,False
-25.523135,200,982.495631,False
-14.374882,200,1058.387959,False
34.895855,100,1095.293142,False
20.310732,120,1158.191989,False
27.352092,100,1195.513996,False
-23.655115,200,1271.402325,False
27.870254,120,1316.813874,False
4.096828,100,1354.455691,False
-172.118503,178,1422.003212,False
20.121965,120,1468.457689,False
-7.2355,200,1543.553638,False
-31.173771,200,1637.623708,False
-8.236505,200,1714.126877,False
14.108602,120,1759.30146,False
-5.651886,200,1834.183129,False
-18.982035,200,1909.55927,False
257.860399,40,1925.567266,True
-12.180768,200,2019.505286,False
-22.913951,200,2095.072015,False
5.511857,120,2140.453447,False
-1.913365,200,2218.082842,False
-24.796399,200,2295.505887,False
-54.673029,62,2319.158809,False
30.003031,70,2346.06502,False
-10.092136,200,2440.711465,False
-1.41076,200,2518.30844,False
13.78675,85,2550.895761,False
269.241731,89,2584.944973,True
238.7384,54,2605.481063,True
262.88703,20,2613.190191,True
19.527102,70,2640.047999,False
18.188412,120,2685.579299,False
57.094946,70,2711.646319,False
18.122785,120,2757.483456,False
-5.586778,200,2853.275847,False
-3.581737,200,2928.560448,False
-12.287823,200,3005.016723,False
20.682355,100,3042.520222,False
-15.927064,200,3118.813295,False
251.040423,66,3143.988264,True
-8.349176,200,3237.293485,False
-9.090898,200,3313.055251,False
-10.531633,200,3389.70654,False
256.444652,91,3424.599635,True
10.32361,200,3500.556555,False
58.783984,100,3538.946279,False
11.055763,120,3585.041018,False
-17.043552,200,3683.124155,False
-7.466039,120,3730.602121,False
18.282494,200,3809.318566,False
261.956583,18,3816.396322,True
56.15501,70,3843.557641,False
-41.686673,26,3853.35131,False
66.495223,100,3891.955112,False
269.472854,38,3906.909059,True
-23.309486,200,3984.76802,False
-8.541125,120,4031.540246,False
21.42093,200,4127.901132,False
23.661978,120,4175.009706,False
5.21935,200,4251.243982,False
273.717278,31,4262.759797,True
273.685975,39,4277.353332,True
261.15354,15,4283.414225,True
-12.747033,120,4329.152942,False
-11.983835,200,4404.834442,False
23.17211,200,4499.791508,False
28.041542,200,4575.076077,False
37.992877,100,4613.355382,False
-12.482985,200,4688.178718,False
-5.794547,200,4763.760911,False
18.002441,120,4809.522442,False
