#{"t_start": 1785357583.4937513, "env_id": "None"}
r,l,t,is_success
274.998342,31,9.008318,True
-22.313884,200,48.756285,False
50.747551,70,62.495264,False
269.011133,40,70.331129,True
258.138194,22,74.612588,True
-20.177822,35,81.431584,False
51.880249,70,94.989524,False
266.258907,56,105.797129,True
14.830984,120,128.789635,False
269.624517,72,142.547285,True
258.863464,59,153.830092,True
-13.844004,200,192.463482,False
-28.645562,200,230.975325,False
259.076011,23,235.387082,True
-14.894376,200,274.530796,False
260.617445,16,277.5855,True
56.148675,120,302.177991,False
66.391231,100,321.315264,False
47.484496,120,358.081577,False
-1.69127,200,396.484204,False
267.680335,35,403.169032,True
7.736067,200,441.149268,False
-57.50181,200,478.87507,False
22.133304,120,501.975825,False
-17.240145,200,540.330738,False
15.511875,100,559.407996,False
12.765306,200,598.283765,False
-177.193233,197,635.867615,False
279.200418,83,651.83599,True
-186.382273,140,689.986514,False
-51.930988,29,695.647813,False
-59.995787,200,734.365782,False
256.350354,56,745.128745,True
-16.654624,200,783.180579,False
268.434454,50,792.958629,True
-162.96468,101,812.734614,False
53.240113,70,826.234007,False
281.481296,85,842.718236,True
260.496606,15,845.606214,True
278.433162,49,855.047602,True
272.871058,65,867.583786,True
9.980222,200,906.080163,False
13.96941,100,924.888733,False
19.074676,120,947.276227,False
261.347273,14,949.900052,True
-191.648192,107,970.739177,False
270.077744,120,1006.815333,True
251.541876,61,1018.464278,True
270.592155,26,1023.492166,True
286.835589,76,1038.002042,True
276.211845,119,1060.78277,True
260.61454,18,1064.228977,True
277.944365,89,1081.388819,True
13.882999,120,1104.913991,False
-199.579504,155,1134.793136,False
238.836194,60,1146.399933,True
-8.904897,200,1185.305866,False
-7.585287,200,1224.223266,False
28.290292,70,1237.94907,False
259.928917,14,1240.625388,True
276.315971,44,1248.997161,True
267.853655,33,1255.452587,True
17.995076,120,1278.421653,False
259.163772,14,1281.080377,True
259.944836,13,1283.558125,True
270.583918,33,1289.883703,True
259.711921,29,1295.401995,True
274.346785,31,1301.305321,True
-17.681908,200,1351.84016,False
259.338781,14,1354.492726,True
275.012546,145,1381.998039,True
272.601872,43,1390.279088,True
-11.122922,200,1428.884563,False
255.502258,37,1436.033502,True
265.884779,73,1450.298686,True
261.715553,12,1452.623011,True
-175.224075,134,1478.051067,False
-48.305209,16,1481.117761,False
-14.38521,200,1519.140858,False
-13.764912,200,1557.044006,False
266.847057,103,1576.377109,True
282.163743,72,1589.929837,True
259.763957,17,1593.15811,True
284.152355,72,1606.759182,True
-183.512735,134,1632.985311,False
11.32971,200,1683.343911,False
10.36039,200,1721.032476,False
15.16011,200,1759.654206,False
271.755849,31,1765.707052,True
273.110725,34,1772.397168,True
263.654075,135,1798.387155,True
19.702627,200,1837.616706,False
-202.702696,130,1862.935255,False
217.477714,70,1876.213881,True
284.726861,67,1889.034631,True
258.498738,28,1894.327452,True
283.372213,67,1907.195824,True
273.080779,36,1914.223128,True
-43.318148,36,1921.48636,False
5.499585,120,1944.868378,False
260.650699,18,1948.431531,True
284.339546,75,1963.051444,True
269.93664,25,1967.959672,True
97.414246,200,2016.662574,False
262.134867,18,2020.05122,True
296.678233,107,2040.438421,True
259.043116,16,2043.674325,True
270.5637,31,2049.781143,True
277.934877,43,2058.029818,True
-23.405505,200,2096.561509,False
-46.148676,66,2109.667149,False
-162.845237,88,2127.557327,False
-46.326154,200,2166.710779,False
279.430503,80,2181.855988,True
56.223924,200,2220.165946,False
262.638265,41,2228.259007,True
279.465907,74,2242.564357,True
-169.980935,150,2271.452812,False
282.429087,63,2283.659594,True
273.773443,46,2292.500142,True
30.079952,200,2341.687315,False
269.87131,32,2348.09976,True
287.176312,77,2363.010031,True
260.690367,17,2366.25056,True
283.095828,67,2378.993945,True
-7.909782,200,2417.204571,False
272.066063,35,2423.841502,True
11.287209,200,2461.798092,False
268.599256,155,2491.650451,True
-8.527441,200,2530.070686,False
-12.216584,200,2568.028036,False
264.093392,15,2570.877044,True
269.069381,60,2582.370163,True
266.98935,19,2586.021435,True
-33.296927,63,2598.054569,False
282.765928,69,2611.214836,True
267.481363,37,2618.275292,True
-181.474296,194,2663.515481,False
261.624603,22,2667.771826,True
68.743194,200,2705.682862,False
270.432976,34,2712.187092,True
262.000213,27,2717.312222,True
258.167384,28,2722.644737,True
23.616444,200,2760.794068,False
274.174469,38,2768.08818,True
-24.443553,98,2786.821951,False
18.634188,200,2825.20194,False
241.398035,34,2832.121444,True
59.10127,70,2845.690484,False
-6.8027,200,2884.245862,False
274.18049,111,2905.763444,True
272.44278,129,2930.513159,True
270.992594,44,2938.847284,True
257.263353,14,2941.56487,True
276.711201,35,2948.284343,True
-10.727042,200,2995.175252,False
276.908539,103,3015.32775,True
279.579298,54,3025.921493,True
281.897891,69,3039.237791,True
276.967169,70,3052.766188,True
274.750271,35,3059.510599,True
-11.229142,200,3098.321813,False
280.539666,78,3114.168957,True
-8.956506,200,3152.158003,False
272.034102,41,3159.883811,True
-0.626628,200,3198.135014,False
12.656462,200,3237.143997,False
-17.084826,200,3275.732042,False
-10.672613,200,3322.65786,False
270.474448,53,3332.915706,True
8.724668,200,3371.111308,False
286.067706,84,3386.939415,True
4.687405,200,3425.728523,False
252.635248,63,3437.710426,True
32.969868,200,3475.538068,False
273.763217,45,3484.175302,True
21.988974,200,3522.953781,False
9.358265,200,3561.148685,False
14.403435,200,3600.578797,False
276.730617,33,3606.938061,True
