#{"t_start": 1785338924.5864584, "env_id": "None"}
r,l,t,is_success
-70.967195,200,3.010964,False
-30.618724,200,74.80949,False
-219.061181,117,119.142865,False
-21.290138,120,164.135812,False
47.010303,120,208.863656,False
-22.601692,200,284.438104,False
44.850496,120,346.392224,False
-17.1101,120,391.259917,False
50.850649,100,428.999441,False
-26.761923,200,505.567985,False
-20.273443,200,580.623778,False
-7.170589,200,656.606609,False
-21.742254,200,751.237117,False
22.447847,120,796.569196,False
-22.363475,200,872.001261,False
28.661953,100,909.835352,False
-54.775265,200,985.307361,False
20.484782,120,1030.99925,False
-22.796742,120,1075.981542,False
-17.946007,200,1168.375728,False
-16.970468,200,1244.275519,False
-53.977238,200,1319.562454,False
15.151059,100,1357.192348,False
-12.482356,200,1433.362214,False
40.328605,100,1471.959141,False
256.915486,48,1489.605732,True
-16.578537,200,1583.01264,False
-25.758485,120,1629.051396,False
-5.565832,200,1705.563952,False
-8.747787,200,1780.561745,False
15.481384,200,1855.748881,False
-24.442778,200,1932.367807,False
-24.759302,53,1952.872971,False
48.578551,100,2008.552938,False
265.380002,49,2026.625005,True
-19.109266,200,2102.42486,False
265.065659,44,2119.178092,True
-5.299977,200,2196.652322,False
-8.306631,200,2273.700218,False
18.985981,120,2319.63592,False
52.484367,120,2365.81634,False
16.722588,120,2429.60126,False
19.420201,120,2476.767704,False
26.451786,100,2515.026204,False
17.264993,200,2591.413589,False
250.771676,51,2610.966826,True
-2.093011,200,2687.152714,False
0.25729,200,2762.766894,False
-21.346598,120,2827.263349,False
-8.484021,120,2873.61782,False
-206.579428,174,2939.394047,False
-19.320532,200,3015.675353,False
12.303927,120,3060.714635,False
-9.441221,120,3106.661659,False
33.989672,70,3133.275655,False
268.234945,90,3167.867089,True
-20.129042,200,3260.71994,False
31.687975,70,3287.150646,False
-5.426411,120,3332.886999,False
-14.416366,200,3409.590262,False
-14.75316,200,3485.438681,False
60.991885,100,3523.663913,False
-18.187629,200,3600.887309,False
17.286691,200,3699.0473,False
-19.473621,200,3777.627069,False
-12.640393,200,3856.084291,False
256.250805,55,3877.527939,True
275.940668,34,3890.509515,True
19.884846,200,3968.260512,False
-20.16795,200,4046.339417,False
