#{"t_start": 1785338923.3981338, "env_id": "None"}
r,l,t,is_success
4.600511,100,3.198599,False
-29.445538,120,8.321253,False
-19.720267,200,83.466591,False
-69.532972,200,159.009404,False
-21.816232,200,233.607241,False
39.436154,120,279.070199,False
-44.68175,200,371.113432,False
-36.167897,200,446.644462,False
-24.190588,200,522.987754,False
-16.242124,200,598.138034,False
-9.005286,200,674.365362,False
69.296774,100,712.946222,False
-16.763969,200,806.216721,False
54.271524,100,844.063349,False
47.409537,100,882.075738,False
48.452413,70,908.39624,False
25.734234,100,945.926193,False
-8.135332,120,991.383,False
-16.266813,200,1067.121426,False
20.410461,70,1092.943293,False
-18.031558,200,1185.601202,False
-19.092742,200,1261.393094,False
-61.593087,200,1336.764533,False
30.657075,70,1363.242679,False
-23.218232,200,1439.700159,False
6.379041,200,1515.521837,False
-17.95108,200,1609.217654,False
-12.162013,200,1686.055226,False
-10.083453,120,1731.132703,False
-14.551652,200,1805.977901,False
13.973018,200,1881.388291,False
-15.90769,200,1958.562264,False
23.229231,100,2014.184684,False
-14.63918,200,2089.476536,False
257.642036,70,2115.87825,True
17.435626,120,2162.551643,False
257.790974,23,2171.275666,True
-27.614527,120,2217.349502,False
-6.589155,200,2294.900349,False
-20.536227,200,2371.492444,False
61.564068,100,2427.655177,False
-9.878015,200,2505.520714,False
-24.601088,200,2581.961518,False
-23.221081,200,2658.435775,False
261.985491,14,2663.618934,True
-197.658919,123,2709.963045,False
19.724174,200,2786.051421,False
-6.520211,200,2881.707385,False
-13.732621,120,2926.868601,False
51.459283,120,2972.663401,False
-18.283424,120,3018.354614,False
47.934727,70,3044.534522,False
-9.385662,200,3120.833574,False
262.153407,14,3126.233896,True
-3.469767,200,3202.037015,False
-5.396792,200,3295.273196,False
-21.827894,200,3371.870633,False
-205.234038,129,3421.316092,False
193.524072,117,3465.606734,True
-13.367872,120,3511.401196,False
13.666391,200,3588.236184,False
-21.535404,200,3686.341541,False
-14.797018,120,3733.767798,False
