#{"t_start": 1785338923.454143, "env_id": "None"}
r,l,t,is_success
-50.355985,200,4.14328,False
-26.759677,200,75.942806,False
-142.864479,97,112.653225,False
-41.983967,200,187.351737,False
-29.468517,200,262.62157,False
-40.086965,200,355.064896,False
257.618885,30,366.292593,True
-7.215333,120,411.13608,False
-20.176209,200,487.663831,False
54.157718,100,525.506121,False
48.402819,100,563.071078,False
63.670675,120,608.515299,False
-29.874269,200,684.899437,False
-8.92388,200,778.980443,False
89.775987,100,816.513078,False
-16.484434,200,891.98361,False
52.884634,70,918.671125,False
18.724888,120,963.613234,False
-13.824403,120,1009.314423,False
-10.064023,200,1084.509745,False
-22.141824,200,1176.928463,False
-30.007317,200,1252.763456,False
13.359601,120,1298.141638,False
-47.825122,200,1373.482152,False
-20.945314,200,1450.153333,False
13.041884,100,1487.731471,False
260.356537,18,1494.549334,True
-7.153262,120,1539.896808,False
15.648195,120,1603.403633,False
-8.325029,200,1680.006462,False
-20.645643,200,1755.621031,False
-5.20352,200,1830.615161,False
-15.309299,200,1905.828579,False
-10.799343,200,2001.089173,False
16.733843,120,2045.894595,False
-26.135269,200,2121.785533,False
-9.114039,200,2199.32703,False
-12.788556,200,2276.366448,False
-4.118429,200,2353.033752,False
33.469742,200,2448.015092,False
-13.548145,200,2525.299967,False
58.304112,70,2552.107106,False
-6.370622,200,2628.765403,False
279.164936,78,2658.386342,True
-180.60676,163,2719.775537,False
-4.865314,200,2795.831187,False
257.30362,21,2822.838518,True
-6.244674,200,2899.679693,False
2.708565,120,2944.786601,False
-6.498878,120,2990.67399,False
-15.812894,200,3066.140936,False
-200.086811,175,3132.931328,False
-10.872879,200,3208.864072,False
264.049739,24,3235.517067,True
-14.525442,200,3311.221462,False
-18.033653,200,3387.923447,False
-4.920757,120,3433.809881,False
15.855567,120,3478.942232,False
-33.661323,200,3555.911733,False
276.077542,42,3572.081667,True
57.391493,100,3610.576749,False
43.527992,120,3677.445463,False
-15.688834,200,3756.118283,False
-10.438657,200,3835.232196,False
7.849456,200,3912.306109,False
-14.694947,200,3990.41797,False
28.454096,120,4036.926762,False
-15.3282,200,4133.535026,False
273.487615,36,4147.845229,True
-9.120985,200,4224.460579,False
-7.193279,200,4300.725712,False
269.353173,37,4314.802876,True
59.745059,100,4352.697923,False
-9.304051,200,4428.573807,False
18.185639,200,4523.229403,False
15.281745,120,4568.409907,False
2.919801,200,4644.061721,False
6.409101,200,4719.264259,False
17.792708,200,4795.40411,False
260.504479,16,4801.415806,True
273.829276,32,4813.375316,True
17.429341,200,4904.706707,False
259.067137,9,4908.273671,True
-11.839657,200,4983.953361,False
264.425133,73,5011.675311,True
18.916243,200,5087.246017,False
-2.104764,200,5162.493967,False
-23.401229,200,5238.074175,False
-1.043818,200,5331.280613,False
0.988946,200,5406.823094,False
257.775832,18,5413.635188,True
-14.513774,200,5488.798467,False
-216.986282,164,5550.554192,False
266.457252,126,5599.493327,True
-11.520686,200,5675.30101,False
18.43598,200,5770.648738,False
7.096563,200,5846.604071,False
265.576745,22,5854.981703,True
289.987365,92,5890.295079,True
14.66677,120,5936.103729,False
261.450338,14,5941.359817,True
-8.337199,200,6018.738984,False
279.836042,41,6034.53479,True
259.657755,16,6040.73821,True
-10.367655,120,6085.658464,False
253.919658,59,6107.870437,True
-21.631958,200,6201.493003,False
273.397705,54,6221.684848,True
263.605296,19,6228.594584,True
271.407756,35,6241.807556,True
-11.6032,200,6317.9323,False
258.703723,14,6323.148558,True
23.252539,200,6400.09078,False
258.713167,66,6425.288039,True
-22.442103,200,6500.758001,False
-5.588938,200,6594.22326,False
-11.207152,120,6639.906241,False
16.275876,200,6715.27563,False
259.046134,14,6720.66458,True
266.881958,76,6749.08207,True
18.053586,200,6825.100196,False
274.877264,35,6838.412465,True
-192.868163,120,6883.7387,False
17.971904,200,6978.526011,False
284.369149,37,6992.821409,True
259.56396,22,7001.094174,True
-12.658198,200,7077.213228,False
-10.431846,200,7153.320154,False
259.870464,14,7158.763758,True
-11.482056,200,7235.247056,False
273.385441,34,7248.253026,True
-12.872135,200,7324.553202,False
269.641974,62,7348.162347,True
268.975739,26,7358.106163,True
-12.096821,200,7454.550725,False
-11.374518,200,7530.843112,False
-201.185016,147,7586.675305,False
19.615687,200,7662.243844,False
-10.582221,200,7738.238834,False
236.963548,8,7741.279861,True
20.570736,200,7832.137426,False
-21.225807,200,7909.232168,False
273.973944,33,7921.898987,True
259.163939,16,7927.910597,True
264.20978,104,7967.65888,True
265.549165,22,7976.070398,True
278.791172,113,8018.968553,True
270.443403,68,8044.792222,True
259.011891,18,8051.467698,True
-9.572806,200,8129.562632,False
275.105758,28,8140.22873,True
278.671146,34,8153.397333,True
15.37792,200,8249.434648,False
-15.540874,200,8326.813774,False
272.204919,127,8376.103361,True
276.242852,37,8390.366416,True
-17.159498,200,8467.438791,False
18.953292,200,8544.700269,False
261.133856,21,8552.863567,True
270.014362,57,8574.678124,True
270.993526,61,8598.249156,True
259.58602,17,8604.848171,True
-48.586039,57,8642.501466,False
-32.099849,60,8665.645318,False
288.21498,72,8692.916037,True
-41.01723,19,8700.335896,False
277.954175,38,8715.012765,True
21.209974,200,8792.894286,False
13.295024,200,8870.307183,False
277.705827,42,8886.982552,True
290.220417,67,8912.703539,True
12.525593,200,8989.266002,False
268.389299,68,9015.61819,True
270.161288,79,9059.971779,True
260.325129,36,9073.816596,True
-12.083275,200,9150.858674,False
56.865614,200,9228.400245,False
-20.741727,200,9306.464314,False
10.435198,200,9384.470199,False
17.70596,200,9500.626781,False
7.855873,200,9587.645307,False
-42.794112,29,9601.440477,False
20.693267,200,9685.198975,False
4.348365,200,9763.866411,False
262.575482,13,9768.867685,True
17.269107,200,9846.066893,False
-11.732105,200,9939.076616,False
-6.741236,200,10014.164959,False
275.569799,33,10026.596007,True
-12.212282,200,10102.855686,False
270.9853,30,10114.416149,True
-16.718725,29,10125.334163,False
-12.81686,200,10201.306246,False
