#{"t_start": 1785357583.434754, "env_id": "None"}
r,l,t,is_success
-44.362274,200,42.801757,False
3.466517,120,66.289219,False
-44.509965,48,75.644861,False
10.22017,200,114.239387,False
258.209908,15,117.169057,True
259.804974,156,146.99612,True
62.353717,100,166.130872,False
107.37362,70,179.65636,False
10.865935,120,202.930312,False
251.792158,127,227.404928,True
253.348855,38,234.675099,True
0.122471,200,273.820296,False
268.534443,90,291.782275,True
-9.535448,200,344.720895,False
-3.462099,200,383.1495,False
21.859325,200,421.176166,False
260.06305,34,427.685467,True
62.572701,100,446.632393,False
-28.234898,200,484.569113,False
-12.772655,200,522.994072,False
-184.188371,79,538.098013,False
-17.850533,200,576.297343,False
270.0364,28,581.822042,True
44.056723,200,620.367553,False
0.860708,200,658.800636,False
258.754612,19,673.429143,True
9.307752,200,712.503028,False
281.152515,95,730.775362,True
272.770704,46,739.660145,True
22.549759,120,762.416989,False
5.518469,200,801.043391,False
-30.315866,118,824.000314,False
16.943909,200,862.610627,False
271.89367,42,870.75488,True
256.11783,43,879.08877,True
270.413093,35,885.879584,True
262.334359,15,888.793585,True
264.109424,44,897.279278,True
-11.13213,200,934.80837,False
276.672489,43,942.854727,True
-14.343328,120,965.766496,False
270.41201,35,972.807576,True
-13.869562,200,1024.122983,False
277.789546,97,1042.652538,True
47.46754,200,1081.043818,False
259.85677,180,1116.163791,True
-10.938638,200,1154.714124,False
-3.213292,200,1193.611146,False
271.047218,35,1200.361156,True
256.43912,106,1221.138867,True
272.392123,37,1228.427351,True
33.425858,200,1267.065911,False
278.927647,95,1285.163769,True
272.328233,73,1299.087593,True
-19.199903,200,1349.623347,False
258.31779,14,1352.289062,True
276.26689,72,1365.932241,True
-184.197321,150,1394.571057,False
-168.543599,100,1413.844994,False
273.332368,90,1431.261073,True
-0.945872,200,1469.749047,False
-16.160796,200,1507.855865,False
281.344431,81,1523.194475,True
-168.519839,125,1546.94476,False
57.622969,200,1584.501533,False
259.688583,14,1587.14501,True
258.520799,18,1590.567917,True
258.611429,69,1603.570426,True
-15.11117,200,1642.745077,False
6.975221,200,1692.678215,False
267.431253,89,1709.479979,True
271.878636,32,1715.46837,True
12.956666,120,1738.101607,False
275.380957,34,1744.86325,True
-8.014,120,1768.313471,False
284.312129,76,1783.22984,True
274.710623,95,1801.472229,True
275.625258,90,1819.075674,True
269.885337,48,1828.504525,True
-8.270391,200,1867.346905,False
-51.372831,35,1873.98909,False
281.149375,77,1888.705347,True
260.405637,15,1891.553973,True
282.462428,72,1905.315206,True
49.984439,120,1928.94176,False
256.571605,28,1934.437908,True
-10.452862,200,1973.491989,False
280.039704,57,1984.453282,True
259.852519,22,1988.666697,True
266.617511,80,2014.274052,True
279.496255,60,2025.574947,True
258.723383,14,2028.206588,True
-13.458411,200,2066.900618,False
268.930347,23,2071.348812,True
268.058324,33,2077.73823,True
273.5048,43,2086.075318,True
275.714018,87,2103.009336,True
273.415724,30,2108.84487,True
262.059798,16,2112.277063,True
260.310761,17,2115.52204,True
294.475467,127,2140.813298,True
40.62458,120,2164.464815,False
44.204133,120,2187.182072,False
230.755059,34,2193.624782,True
268.78675,29,2199.106513,True
258.553534,15,2202.126008,True
258.798321,17,2205.390845,True
51.320574,200,2244.154587,False
7.210799,200,2282.751371,False
271.916605,29,2288.329005,True
262.910298,16,2291.409678,True
44.139563,200,2340.536001,False
280.400654,56,2351.718771,True
262.669197,28,2357.163715,True
271.677688,33,2363.457566,True
13.894251,200,2401.753708,False
-193.405513,145,2429.180472,False
287.582645,72,2442.84292,True
269.862205,28,2448.101202,True
-40.843031,18,2451.476833,False
278.596398,81,2467.060789,True
275.99128,69,2480.414144,True
-12.012472,200,2518.81196,False
271.71995,31,2524.765139,True
41.875684,200,2562.79681,False
-202.270827,171,2595.440803,False
285.281049,65,2607.83895,True
-14.117621,200,2646.076018,False
270.602732,24,2650.682533,True
273.836641,37,2665.898146,True
284.402338,87,2682.491352,True
261.705559,15,2685.329231,True
269.134871,26,2690.23756,True
282.726179,99,2709.008181,True
-12.085043,200,2747.08683,False
-3.028393,200,2785.361351,False
249.678438,74,2799.386834,True
271.851136,29,2804.909428,True
274.492873,37,2811.944551,True
271.579058,33,2818.228435,True
273.205605,60,2830.186672,True
259.312817,185,2866.195482,True
29.553966,200,2904.846809,False
33.066746,70,2918.400423,False
-9.768707,200,2956.589072,False
12.785873,120,2979.665105,False
283.057542,70,3001.711703,True
259.048162,120,3025.218596,True
278.328336,80,3040.648493,True
269.075018,26,3045.709855,True
-12.179809,200,3084.559578,False
-21.776749,200,3123.926981,False
6.774217,120,3146.562972,False
12.620185,200,3184.443063,False
269.919247,32,3190.657884,True
261.86331,14,3193.373461,True
8.80866,200,3232.350028,False
-15.765511,200,3271.000151,False
1.747085,200,3309.363307,False
282.190155,77,3332.783772,True
264.696695,48,3341.829811,True
279.969948,73,3355.673347,True
15.448447,200,3394.062457,False
7.857207,120,3417.278506,False
286.223851,75,3431.731514,True
5.241087,200,3469.504209,False
279.964008,72,3483.255586,True
260.622526,18,3486.764581,True
277.177815,59,3498.093484,True
270.008468,27,3503.278763,True
275.472864,33,3509.618995,True
258.43173,17,3512.899118,True
279.098635,31,3518.882276,True
