#{"t_start": 1785338923.773806, "env_id": "None"}
r,l,t,is_success
-74.295221,200,3.823617,False
-23.31406,120,45.522388,False
-60.989251,200,121.047779,False
-37.223898,200,195.549233,False
-41.684096,200,271.26384,False
-19.603731,200,363.393755,False
48.895742,70,389.391676,False
-23.94617,200,465.028862,False
-19.320495,200,541.051708,False
-19.347457,200,616.713123,False
26.472992,70,642.84779,False
-17.648046,200,720.143552,False
-25.24782,200,813.464553,False
-24.733732,200,889.079175,False
20.003283,200,964.477003,False
-14.686076,120,1010.11679,False
-18.226146,200,1085.283121,False
21.031496,100,1122.100492,False
-24.649295,23,1130.745748,False
-23.056957,200,1224.046971,False
-5.344636,120,1269.608674,False
-12.172473,120,1315.070087,False
258.776127,52,1334.513692,True
55.561401,70,1361.010509,False
-16.666354,200,1437.271849,False
49.283938,70,1464.41099,False
-21.4776,200,1539.577145,False
-27.295679,200,1633.570953,False
-16.425029,200,1710.119855,False
55.043519,120,1755.303364,False
-11.828919,200,1830.296496,False
70.710138,100,1867.737993,False
30.59108,70,1894.343231,False
36.432743,100,1933.18146,False
-15.930767,200,2026.699366,False
9.83858,120,2072.283972,False
-22.448384,120,2117.552246,False
66.814576,120,2164.152955,False
-5.448673,200,2241.099214,False
-14.104493,120,2287.731272,False
-18.162197,200,2364.303208,False
-7.720989,200,2459.479047,False
41.462928,100,2498.322884,False
15.277943,200,2574.818648,False
259.79908,28,2585.442668,True
-11.72597,200,2661.764637,False
-99.034165,200,2737.308061,False
252.227353,77,2766.634932,True
-60.346314,200,2862.43385,False
-7.351551,200,2937.852899,False
-8.58157,200,3014.227035,False
-12.088798,200,3089.636631,False
15.844115,120,3135.566292,False
-13.506056,200,3228.883776,False
17.305202,200,3304.806096,False
-7.560456,200,3381.621718,False
267.561554,17,3387.974785,True
-12.514315,120,3433.929785,False
12.270292,100,3471.555383,False
64.144808,100,3509.854714,False
-12.989477,200,3586.699862,False
-17.607174,200,3684.817118,False
270.528149,40,3700.234759,True
-42.972898,27,3710.76373,False
-44.430536,42,3727.79987,False
-50.403839,22,3736.380636,False
269.591812,36,3750.476452,True
37.706231,100,3789.459248,False
262.195627,99,3829.095982,True
-4.641543,200,3906.236705,False
264.742395,172,3972.989101,True
-19.040009,200,4050.850227,False
264.01138,16,4074.468918,True
-17.670997,32,4087.489888,False
-8.408429,200,4166.461348,False
259.336015,20,4174.329743,True
201.979928,65,4199.096051,True
-4.599547,120,4245.06194,False
62.352685,120,4290.51157,False
14.172758,200,4366.303108,False
-52.406522,200,4442.25809,False
54.564937,70,4469.092503,False
13.196711,120,4533.273371,False
70.778279,120,4578.165058,False
267.684581,67,4604.118806,True
74.344813,100,4641.476008,False
19.704957,200,4716.581202,False
63.404763,100,4754.471117,False
-5.843436,200,4830.224096,False
11.975431,120,4875.371352,False
-15.138248,200,4967.243142,False
-16.955947,200,5043.244071,False
-5.613615,200,5118.289468,False
34.491755,70,5144.769536,False
273.522313,38,5159.188668,True
-7.700774,200,5234.854581,False
-170.086002,184,5321.978143,False
231.837598,173,5386.913304,True
262.870063,11,5391.127965,True
239.455968,18,5397.988574,True
258.916579,27,5408.392061,True
270.472453,41,5423.706433,True
225.687242,104,5462.852518,True
263.955047,20,5470.318196,True
277.986692,89,5503.747458,True
15.86906,200,5580.117523,False
272.492303,36,5594.265429,True
12.329886,200,5670.086031,False
-18.90073,200,5765.450648,False
261.286858,21,5773.34153,True
-4.473536,200,5849.286175,False
-28.459632,200,5925.593107,False
-11.661094,200,6002.261399,False
63.071791,200,6079.064817,False
258.125085,16,6084.975852,True
-12.077859,200,6178.620717,False
91.990771,120,6223.578363,False
-43.220373,32,6235.430397,False
273.132619,28,6246.027673,True
-13.698666,200,6322.087847,False
20.329711,200,6399.022377,False
17.409802,120,6444.188602,False
20.870759,120,6489.744468,False
269.968435,35,6503.314493,True
-8.571665,120,6566.344254,False
262.810523,14,6571.506098,True
-111.405264,200,6647.486398,False
286.097897,42,6663.501284,True
275.280282,29,6674.360218,True
248.411543,63,6698.056074,True
269.119784,34,6710.786841,True
265.724997,28,6721.477602,True
15.416519,120,6767.06394,False
238.757429,46,6784.453676,True
14.336328,120,6829.648239,False
275.876878,41,6845.317686,True
29.331941,120,6890.455347,False
260.863921,18,6897.368407,True
263.945432,36,6910.874821,True
-17.357027,200,7006.220744,False
-8.784526,200,7082.277591,False
270.936068,33,7094.744128,True
-18.749454,200,7171.120518,False
