#{"t_start": 1785338923.762835, "env_id": "None"}
r,l,t,is_success
-28.378393,100,2.832898,False
-0.67788,100,3.834588,False
-28.811231,200,75.633114,False
44.767444,100,113.460255,False
-18.495607,200,188.147164,False
-23.990738,120,233.24254,False
65.805567,120,278.705498,False
-32.544686,200,370.748731,False
-28.441988,200,446.279761,False
-15.635581,200,522.623052,False
-17.219088,120,567.619013,False
-25.266149,200,642.859759,False
7.976128,120,689.627268,False
-8.692351,200,783.563326,False
13.221771,200,858.730596,False
-9.890445,120,904.277981,False
-20.228467,120,949.296533,False
50.59963,70,975.810125,False
17.95423,200,1051.905881,False
263.167715,16,1057.81621,True
-11.11628,120,1101.914358,False
-10.011698,200,1194.924183,False
-41.727502,200,1270.797155,False
-57.568487,200,1346.386545,False
-42.73352,200,1422.162634,False
39.962026,100,1461.016441,False
17.062226,120,1505.955986,False
-22.304959,200,1599.713476,False
-28.373246,51,1619.119495,False
46.006175,100,1657.342371,False
229.380573,25,1667.218155,True
-31.649568,87,1700.499571,False
-9.838541,200,1775.425195,False
-12.240612,200,1850.419056,False
-9.866956,200,1926.900261,False
15.355386,100,1983.109247,False
-13.546505,200,2058.58588,False
36.061163,100,2096.343062,False
-18.235347,200,2173.162904,False
48.902229,100,2211.682666,False
-197.661318,123,2259.602836,False
234.016096,24,2268.779233,True
12.98372,120,2314.724074,False
29.114656,70,2341.275844,False
-10.93786,200,2436.186765,False
-8.825911,200,2513.96996,False
254.364591,53,2534.256116,True
18.094255,120,2580.097145,False
263.493183,54,2600.461514,True
-17.956104,35,2614.091844,False
-5.141933,200,2690.231919,False
27.258957,120,2735.477248,False
19.380598,200,2830.401697,False
-5.286715,120,2876.806394,False
-9.544638,200,2952.481886,False
-42.94915,46,2970.079712,False
4.836278,120,3015.741349,False
257.49905,13,3020.584945,True
-10.318638,200,3096.281517,False
-9.175619,200,3172.92052,False
-6.930896,120,3235.584377,False
270.015635,33,3248.137219,True
-20.114693,200,3323.937195,False
-21.883174,200,3400.602275,False
48.406017,70,3427.405591,False
-11.675579,200,3503.366333,False
-5.935517,200,3580.2158,False
274.255883,68,3606.539861,True
-17.001398,200,3704.596977,False
41.434383,100,3744.130172,False
-19.030654,200,3823.367049,False
-28.148325,63,3847.473388,False
-13.697443,200,3924.787437,False
19.845902,200,4002.729101,False
-16.209615,200,4098.635166,False
272.360824,42,4115.466761,True
