#{"t_start": 1785357583.434754, "env_id": "None"}
r,l,t,is_success
-18.494495,200,42.803786,False
-26.509979,200,81.88428,False
-16.888927,200,120.427981,False
-12.463513,120,143.377692,False
-172.532162,110,164.411874,False
17.135941,200,203.125312,False
11.915462,120,226.257043,False
-182.760227,105,246.75632,False
9.863416,120,270.207248,False
-48.004849,200,310.06818,False
271.674342,75,324.456639,True
21.195377,120,361.233928,False
-13.602548,200,399.608517,False
268.750593,44,407.984098,True
272.808652,103,427.49284,True
271.531987,120,450.254805,True
271.273229,40,457.820941,True
272.119142,43,465.955753,True
-44.53072,36,472.707643,False
269.037518,70,486.144053,True
-166.990069,103,505.875683,False
31.277905,200,544.227807,False
259.532253,12,546.530759,True
258.374092,11,548.650918,True
-183.321823,96,566.891928,False
259.814889,59,578.235818,True
-42.865453,36,585.325521,False
-175.504974,167,617.545829,False
279.004293,82,633.223626,True
259.843448,22,637.482569,True
12.349343,120,671.468557,False
9.235033,200,710.552222,False
267.126301,97,729.239546,True
-21.71951,200,767.329678,False
47.605009,200,806.134976,False
275.199098,123,829.98587,True
-6.281926,200,868.612266,False
281.151479,103,888.599742,True
-157.838122,131,913.446963,False
67.390812,200,950.88996,False
-48.193202,56,961.555682,False
268.923941,118,985.064944,True
258.515224,15,987.943105,True
271.02662,34,1007.077977,True
274.024611,46,1015.850065,True
-8.272326,200,1054.143916,False
274.440338,59,1065.449858,True
29.008152,120,1088.796764,False
277.934789,84,1105.167589,True
-21.052658,120,1128.341296,False
-165.760875,56,1139.050989,False
30.451547,120,1162.229712,False
-202.816563,153,1192.084287,False
278.47514,65,1204.672434,True
258.332455,28,1210.175722,True
262.205592,115,1232.773304,True
258.963692,24,1237.425773,True
277.4405,45,1246.002133,True
8.74611,120,1269.153988,False
53.620969,120,1292.055744,False
4.566036,200,1342.62946,False
258.054297,14,1345.287944,True
273.991582,49,1354.551723,True
257.707766,16,1357.617262,True
11.356694,200,1395.724401,False
17.513564,200,1434.348284,False
284.473344,80,1449.957503,True
270.237981,33,1456.279364,True
267.39814,28,1461.591894,True
272.304743,34,1468.026546,True
-221.587844,158,1498.102638,False
274.806302,65,1510.513461,True
280.02302,77,1525.087213,True
286.044265,75,1539.31212,True
277.149357,74,1553.34704,True
261.212081,14,1555.984568,True
40.150787,120,1578.497498,False
44.113307,120,1601.12447,False
9.482661,120,1624.145775,False
275.216966,33,1630.813535,True
272.644447,42,1639.200969,True
-10.146023,120,1674.00735,False
259.797786,15,1676.947326,True
5.659418,200,1714.706623,False
-9.757046,200,1753.158872,False
12.446268,120,1776.56543,False
276.422651,75,1791.019471,True
21.915888,120,1814.380114,False
272.667948,42,1822.606735,True
-156.389861,108,1843.81153,False
268.33067,90,1861.283164,True
-200.201804,151,1890.045316,False
271.565538,30,1895.716364,True
273.934159,36,1902.618285,True
-57.030959,69,1916.066108,False
67.972939,200,1955.298792,False
271.250538,35,1962.140565,True
