experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination,training_method,training_seed,model_sha256,selected_checkpoint
fixed,constrained_fixed_height_randomized,0,31000,cross_workspace,1,1,0,0,0,0.2521858745024641,2.65,2.65,53,0.033662345933628234,1,1,31,31,0,0.5849056603773585,0,0,0.0,0.0,286.4719463295725,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,1,31001,cross_workspace,1,1,0,0,0,0.25864445367027855,2.4,2.4,48,0.015090612359311488,1,1,38,38,0,0.7916666666666666,0,0,0.0,0.0,283.901882670793,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,2,31002,cross_workspace,1,1,0,0,0,0.233754165628603,2.55,2.55,51,0.027363797778630444,1,1,35,35,0,0.6862745098039216,0,0,0.0,0.0,286.3360118751473,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,3,31003,cross_workspace,1,1,0,0,0,0.2074454228648255,2.8,2.8,56,0.026242126404645388,1,1,38,38,0,0.6785714285714286,0,0,0.0,0.0,282.2347824040255,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,4,31004,cross_workspace,1,1,0,0,0,0.2548586020244842,2.35,2.35,47,0.004358920273558186,1,1,32,32,0,0.6808510638297872,0,0,0.0,0.0,281.9921558906812,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,5,31005,cross_workspace,1,1,0,0,0,0.1721786225326532,2.85,2.85,57,0.026158460902680262,1,1,40,40,0,0.7017543859649122,0,0,0.0,0.0,282.85715910397903,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,6,31006,cross_workspace,1,1,0,0,0,0.17622355664064016,2.85,2.85,57,0.013317108123170255,1,1,39,39,0,0.6842105263157895,0,0,0.0,0.0,289.8871911490027,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,7,31007,cross_workspace,1,1,0,0,0,0.17127852924694065,2.8,2.8,56,0.01664494783421953,1,1,35,35,0,0.625,0,0,0.0,0.0,283.740333396944,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,8,31008,cross_workspace,1,1,0,0,0,0.13635716286401375,2.9,2.9,58,0.008066361365881798,1,1,26,26,0,0.4482758620689655,0,0,0.0,0.0,286.6990430995828,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,9,31009,cross_workspace,1,1,0,0,0,0.24878479300884163,2.6,2.6,52,0.02023101736575111,1,1,26,26,0,0.5,0,0,0.0,0.0,286.1937106743366,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,10,31010,cross_workspace,1,1,0,0,0,0.19973087708148876,2.7,2.7,54,0.0005679421237850411,1,1,26,26,0,0.48148148148148145,0,0,0.0,0.0,286.7034220733075,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,11,31011,cross_workspace,1,1,0,0,0,0.23833207251496705,2.3,2.3,46,0.009789405015902997,1,1,32,32,0,0.6956521739130435,0,0,0.0,0.0,279.73499558537435,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,12,31012,cross_workspace,1,1,0,0,0,0.16363380433155167,2.85,2.85,57,0.013697007966770213,1,1,33,33,0,0.5789473684210527,0,0,0.0,0.0,284.63042188646716,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,13,31013,cross_workspace,1,1,0,0,0,0.1607750556829093,3.1,3.1,62,0.010673192375738926,1,1,45,45,0,0.7258064516129032,0,0,0.0,0.0,293.51627227816005,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,14,31014,cross_workspace,1,1,0,0,0,0.23678914896785483,2.5,2.5,50,0.03732067787097658,1,1,29,29,0,0.58,0,0,0.0,0.0,282.08382879280646,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,15,31015,cross_workspace,1,1,0,0,0,0.0902570477878369,3.3,3.3,66,0.017593311341336543,1,1,38,38,0,0.5757575757575758,4,2,0.1,0.20711312050783226,290.541810399566,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,16,31016,cross_workspace,1,1,0,0,0,0.22825880378719568,2.55,2.55,51,0.018547699061568237,1,1,30,30,0,0.5882352941176471,0,0,0.0,0.0,284.76030832969246,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,17,31017,cross_workspace,1,1,0,0,0,0.18922243678310488,2.8,2.8,56,0.03191512112949543,1,1,37,37,0,0.6607142857142857,0,0,0.0,0.0,285.87739492373834,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
fixed,constrained_fixed_height_randomized,18,31018,cross_workspace,1,1,0,0,0,0.286091780389759,2.3,2.3,46,0.007765194113698419,1,1,34,34,0,0.7391304347826086,0,0,0.0,0.0,281.6238968738963,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
