experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination,training_method,training_seed,model_sha256,selected_checkpoint
no-human,no_human,0,30000,reach_object,0,0,0,0,0,0.4032078228307946,,10.0,200,0.2122282702468536,0,0,200,200,0,1.0,0,0,0.0,0.0,-64.38929817555002,timeout,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,1,30001,reverse,0,0,0,0,0,0.44897505617276556,,10.0,200,0.304597620459833,0,0,195,195,0,0.975,0,0,0.0,0.0,-68.88194277140055,timeout,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,2,30002,cross_workspace,1,1,0,0,0,0.32989544863092757,2.25,2.25,45,0.030726568113635402,1,1,38,38,0,0.8444444444444444,0,0,0.0,0.0,279.25337741797574,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,3,30003,cross_workspace,0,0,0,0,0,0.4297077087099286,,10.0,200,0.3374998257912683,0,0,198,198,0,0.99,0,0,0.0,0.0,-49.70189572796333,timeout,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,4,30004,reach_target,0,0,0,0,0,0.4480629070414155,,10.0,200,0.28805686102744216,0,0,198,198,0,0.99,0,0,0.0,0.0,-60.17173831597884,timeout,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,5,30005,reach_object,0,0,0,0,0,0.4421742519718517,,10.0,200,0.2511557887406889,0,0,199,199,0,0.995,0,0,0.0,0.0,-67.95448037251798,timeout,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,6,30006,pause_and_continue,0,0,0,0,0,0.5066563763863796,,10.0,200,0.2916358423356325,0,0,197,197,0,0.985,0,0,0.0,0.0,-64.19650251659797,timeout,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,7,30007,pause_and_continue,1,1,0,0,0,0.29079746293801745,3.15,3.15,63,0.022161764395147762,1,1,42,42,0,0.6666666666666666,0,0,0.0,0.0,274.942323185703,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,8,30008,reach_target,1,1,0,0,0,0.4236630842461353,2.6,2.6,52,0.026512418327584046,1,1,32,32,0,0.6153846153846154,0,0,0.0,0.0,282.72968152480234,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,9,30009,reverse,1,1,0,0,0,0.3959575780594009,2.65,2.65,53,0.028006720646506902,1,1,38,38,0,0.7169811320754716,0,0,0.0,0.0,270.41256967515153,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,10,30010,pause_and_continue,0,0,0,0,0,0.46641907428782126,,10.0,200,0.2961462837842267,0,0,195,195,0,0.975,0,0,0.0,0.0,-63.20003723905997,timeout,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,11,30011,reach_target,0,0,0,0,0,0.4811314441743122,,10.0,200,0.2513696974973081,0,0,198,198,0,0.99,0,0,0.0,0.0,-28.159065941626043,timeout,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,12,30012,reverse,1,1,0,0,0,0.41269840374855954,2.2,2.2,44,0.01970819481497699,1,1,36,36,0,0.8181818181818182,0,0,0.0,0.0,278.07675904301936,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,13,30013,reverse,1,1,0,0,0,0.3908429654092816,2.3,2.3,46,0.02789839753788662,1,1,38,38,0,0.8260869565217391,0,0,0.0,0.0,280.44897485492345,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,14,30014,pause_and_continue,1,1,0,0,0,0.3434935922983673,2.6,2.6,52,0.031496700635870234,1,1,35,35,0,0.6730769230769231,0,0,0.0,0.0,283.6954781439277,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
no-human,no_human,15,30015,pause_and_continue,1,1,0,0,0,0.24964428666707658,2.7,2.7,54,0.011754517009814879,1,1,38,38,0,0.7037037037037037,0,0,0.0,0.0,285.2555714660051,success,fixed,1,a58158ef4ddfe91db948b9bdae59e88f01189c5ce95f800a2cca3626bec31d1b,step_2000000
