experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
no-human,no_human,0,30000,reach_object,1,1,0,0,0,0.42212613707646995,2.2,2.2,44,0.011472753290502145,1,1,23,23,0,0.5227272727272727,0,0,0.0,0.0,278.67773528334226,success
no-human,no_human,1,30001,reverse,1,1,0,0,0,0.4425753896152613,2.3,2.3,46,0.04341235779986015,1,1,35,35,0,0.7608695652173914,0,0,0.0,0.0,265.2164906085304,success
no-human,no_human,2,30002,cross_workspace,0,0,0,0,0,0.4123105293629856,,10.0,200,0.2552420509089483,1,0,194,194,0,0.97,0,0,0.0,0.0,-9.907662024830886,timeout
no-human,no_human,3,30003,cross_workspace,1,1,0,0,0,0.2255380312344031,4.65,4.65,93,0.029546248942195746,1,1,75,75,0,0.8064516129032258,0,0,0.0,0.0,279.1858039501402,success
no-human,no_human,4,30004,reach_target,1,1,0,0,0,0.3788967256443747,2.75,2.75,55,0.012424445379260178,1,1,42,42,0,0.7636363636363637,0,0,0.0,0.0,281.5801317661047,success
no-human,no_human,5,30005,reach_object,1,1,0,0,0,0.44576871123751216,2.55,2.55,51,0.0170062700863703,1,1,35,35,0,0.6862745098039216,0,0,0.0,0.0,281.84073467137216,success
no-human,no_human,6,30006,pause_and_continue,1,1,0,0,0,0.33405716805135477,2.75,2.75,55,0.01316855748393333,1,1,38,38,0,0.6909090909090909,0,0,0.0,0.0,283.41777798436584,success
no-human,no_human,7,30007,pause_and_continue,1,1,0,0,0,0.26826086385237635,3.05,3.05,61,0.016931323866216444,1,1,46,46,0,0.7540983606557377,0,0,0.0,0.0,289.6938738155065,success
no-human,no_human,8,30008,reach_target,1,1,0,0,0,0.39187185537593117,2.75,2.75,55,0.03976608925537679,1,1,34,34,0,0.6181818181818182,0,0,0.0,0.0,280.2311400921458,success
no-human,no_human,9,30009,reverse,1,1,0,0,0,0.3523773900185666,3.0,3.0,60,0.00799725954151413,1,1,44,44,0,0.7333333333333333,0,0,0.0,0.0,284.87519240626784,success
no-human,no_human,10,30010,pause_and_continue,0,0,0,0,0,0.35872297320694146,,10.0,200,0.23389209122169638,1,0,190,190,0,0.95,0,0,0.0,0.0,56.13608547294423,timeout
no-human,no_human,11,30011,reach_target,1,1,0,0,0,0.3420612137779262,2.2,2.2,44,0.013248825508642936,1,1,37,37,0,0.8409090909090909,0,0,0.0,0.0,281.38911683191566,success
no-human,no_human,12,30012,reverse,1,1,0,0,0,0.40030051542438394,2.35,2.35,47,0.019826049266651224,1,1,35,35,0,0.7446808510638298,0,0,0.0,0.0,280.9215780049492,success
no-human,no_human,13,30013,reverse,1,1,0,0,0,0.3594380705180279,2.3,2.3,46,0.017176092519225635,1,1,35,35,0,0.7608695652173914,0,0,0.0,0.0,281.6545933085788,success
no-human,no_human,14,30014,pause_and_continue,1,1,0,0,0,0.32120029474790024,2.9,2.9,58,0.017590860915426658,1,1,38,38,0,0.6551724137931034,0,0,0.0,0.0,285.33630177092584,success
no-human,no_human,15,30015,pause_and_continue,1,1,0,0,0,0.2577777769830657,2.8,2.8,56,0.02258096801154583,1,1,45,45,0,0.8035714285714286,0,0,0.0,0.0,284.69668854015174,success
no-human,no_human,16,30016,cross_workspace,1,1,0,0,0,0.27938881424010276,2.55,2.55,51,0.010153661599990644,1,1,39,39,0,0.7647058823529411,0,0,0.0,0.0,283.6969093795423,success
no-human,no_human,17,30017,reverse,1,1,0,0,0,0.29430857222975104,3.0,3.0,60,0.0035470539506384695,1,1,47,47,0,0.7833333333333333,0,0,0.0,0.0,287.13895575985117,success
no-human,no_human,18,30018,reverse,1,1,0,0,0,0.24931939765997443,3.25,3.25,65,0.038218779346985934,1,1,51,51,0,0.7846153846153846,0,0,0.0,0.0,290.01634108462525,success
no-human,no_human,19,30019,reverse,1,1,0,0,0,0.2831730166158496,2.75,2.75,55,0.009774895693681111,1,1,48,48,0,0.8727272727272727,0,0,0.0,0.0,282.1615854796154,success
no-human,no_human,20,30020,reach_target,1,1,0,0,0,0.41342694858423795,2.75,2.75,55,0.004151207608588931,1,1,42,42,0,0.7636363636363637,0,0,0.0,0.0,284.8216437042869,success
no-human,no_human,21,30021,cross_workspace,1,1,0,0,0,0.3905536896805216,2.55,2.55,51,0.026286236311863477,1,1,38,38,0,0.7450980392156863,0,0,0.0,0.0,280.6301746865696,success
no-human,no_human,22,30022,reach_target,1,1,0,0,0,0.39029733135723277,2.25,2.25,45,0.026355782374929426,1,1,27,27,0,0.6,0,0,0.0,0.0,276.12867856842183,success
no-human,no_human,23,30023,reverse,1,1,0,0,0,0.33249185794313996,3.45,3.45,69,0.023402433341463188,1,1,50,50,0,0.7246376811594203,0,0,0.0,0.0,287.7345164724496,success
no-human,no_human,24,30024,reach_target,1,1,0,0,0,0.32528617904063173,2.7,2.7,54,0.007140287814506319,1,1,47,47,0,0.8703703703703703,0,0,0.0,0.0,269.166390722743,success
no-human,no_human,25,30025,reverse,1,1,0,0,0,0.37687110503297816,2.15,2.15,43,0.015579540532531886,1,1,39,39,0,0.9069767441860465,0,0,0.0,0.0,277.17985625481657,success
