experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination
ood,evaluation_ood,0,50000,pause_and_continue,0,0,1,1,1,-3.329785980868416e-05,,5.45,109,0.06598003305880315,1,0,104,104,0,0.9541284403669725,67,52,2.6,122.21000388652801,-78.81940638349636,human_collision
ood,evaluation_ood,1,50001,pause_and_continue,0,0,1,1,1,-0.00012480505596150493,,6.1,122,0.10178414289846825,1,0,106,106,0,0.8688524590163934,63,63,3.15,168.16994152911303,-136.67505665771802,human_collision
ood,evaluation_ood,2,50002,pause_and_continue,1,1,0,1,1,0.028320509540357613,2.75,2.75,55,0.027061350294410758,1,1,47,47,0,0.8545454545454545,33,3,0.15,7.8004334222963525,262.89468422832823,success
ood,evaluation_ood,3,50003,cross_workspace,1,1,0,0,0,0.3483007918927552,3.15,3.15,63,0.040825105137464325,1,1,54,54,0,0.8571428571428571,0,0,0.0,0.0,273.92768604784527,success
ood,evaluation_ood,4,50004,cross_workspace,0,0,0,1,1,0.017118247884110434,,6.0,120,0.21091684244220962,1,0,108,108,0,0.9,10,7,0.35,8.066831739813091,-35.46507441161282,unsafe
ood,evaluation_ood,5,50005,reverse,0,0,0,1,1,0.00628739174998718,,10.0,200,0.0777971214129209,1,0,163,163,0,0.815,87,83,4.15,128.42634432519614,-116.24040682098462,timeout
ood,evaluation_ood,6,50006,reverse,1,1,0,0,0,0.42476872143222066,2.4,2.4,48,0.029970220888961292,1,1,39,39,0,0.8125,0,0,0.0,0.0,264.8330891549835,success
ood,evaluation_ood,7,50007,cross_workspace,1,1,0,0,0,0.3467229546850614,2.8,2.8,56,0.021953129861810125,1,1,36,36,0,0.6428571428571429,0,0,0.0,0.0,285.3295868835984,success
ood,evaluation_ood,8,50008,cross_workspace,1,1,0,0,0,0.2542518053419993,2.75,2.75,55,0.036192242100140534,1,1,51,51,0,0.9272727272727272,0,0,0.0,0.0,277.00825406061654,success
ood,evaluation_ood,9,50009,reverse,1,1,0,0,0,0.30843217053210015,3.0,3.0,60,0.03471760303754033,1,1,48,48,0,0.8,0,0,0.0,0.0,280.82902423210015,success
