experiment,distribution,episode,seed,trajectory_type,task_success,collision_free_success,human_collision,near_miss,near_miss_events,minimum_separation,completion_time,episode_duration,episode_length,placement_error,grasp_success,lift_success,safety_interventions,safety_clamped_steps,safety_vetoed_steps,safety_clamp_rate,proximity_steps,waiting_steps,waiting_time,human_safety_cost,reward,termination,training_method,training_seed,model_sha256,selected_checkpoint
randomized-id,evaluation_id,0,40000,reach_object,1,1,0,1,1,0.026394853637724827,2.55,2.55,51,0.018329493058256797,1,1,34,34,0,0.6666666666666666,6,2,0.1,3.346817025395835,267.57719011670196,success,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,1,40001,reverse,0,0,0,0,0,0.07215478448671872,,10.0,200,0.3283667669334282,0,0,198,198,0,0.99,75,73,3.65,14.38567237793714,-19.342439739385785,timeout,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,2,40002,reverse,0,0,0,0,0,0.40490434802636677,,1.7,34,0.5186826277411504,0,0,26,26,0,0.7647058823529411,0,0,0.0,0.0,-38.853355659949685,unsafe,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,3,40003,cross_workspace,1,1,0,0,0,0.14444876034340984,3.1,3.1,62,0.00795572259112275,1,1,49,49,0,0.7903225806451613,0,0,0.0,0.0,287.96705536732395,success,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,4,40004,reverse,1,1,0,0,0,0.3265551317979085,2.0,2.0,40,0.010545768050076077,1,1,20,20,0,0.5,0,0,0.0,0.0,277.99994288318993,success,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,5,40005,reverse,1,1,0,0,0,0.3192678177354643,2.35,2.35,47,0.029131780396972815,1,1,31,31,0,0.6595744680851063,0,0,0.0,0.0,281.19436832459434,success,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,6,40006,reach_object,0,0,1,1,1,-0.017929665429414182,,9.8,196,0.3143522173296446,1,0,168,168,0,0.8571428571428571,70,70,3.5,220.34820537853653,-200.45379713917015,human_collision,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,7,40007,pause_and_continue,1,1,0,0,0,0.29750781781132274,2.65,2.65,53,0.00885435092285995,1,1,31,31,0,0.5849056603773585,0,0,0.0,0.0,285.2832375444088,success,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,8,40008,pause_and_continue,1,1,0,0,0,0.11137790194676842,2.9,2.9,58,0.004488286772069848,1,1,45,45,0,0.7758620689655172,2,2,0.1,0.010337457685924976,284.9558883461349,success,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,9,40009,reverse,0,0,0,0,0,0.09928910531745128,,10.0,200,0.15959024897748997,0,0,198,198,0,0.99,62,62,3.1,2.2847201137959914,-57.74765919384743,timeout,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,10,40010,reach_target,0,0,0,0,0,0.06390226031479847,,10.0,200,0.4079667137414705,0,0,197,197,0,0.985,136,136,6.8,33.694572095862576,-55.16460236204536,timeout,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,11,40011,cross_workspace,0,0,1,1,1,-0.0003026765767095707,,4.25,85,0.2668576515921368,0,0,85,85,0,1.0,11,11,0.55,108.54113580854543,-116.79001225498195,human_collision,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,12,40012,pause_and_continue,1,1,0,0,0,0.09240338085820361,3.1,3.1,62,0.010096137500640305,1,1,54,54,0,0.8709677419354839,3,3,0.15,0.16554459705261443,287.4012701471037,success,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,13,40013,cross_workspace,1,1,0,1,1,0.028957070853552522,3.05,3.05,61,0.035404634062088415,1,1,54,54,0,0.8852459016393442,6,1,0.05,3.1749383710861405,275.1152641840906,success,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,14,40014,pause_and_continue,0,0,1,1,1,-0.00019422181282857665,,3.85,77,0.2775713521763998,0,0,75,75,0,0.974025974025974,10,10,0.5,109.19395403926698,-135.1537388180791,human_collision,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,15,40015,reverse,0,0,1,1,1,-0.00010402580956987012,,3.9,78,0.023816798929483397,1,1,65,65,0,0.8333333333333334,12,0,0.0,111.91548279595548,-33.96197662419269,human_collision,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,16,40016,reach_target,1,1,0,0,0,0.21402990742621972,2.9,2.9,58,0.023656152618268683,1,1,39,39,0,0.6724137931034483,0,0,0.0,0.0,288.7362145844862,success,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,17,40017,reverse,0,0,0,0,0,0.13081658305005595,,10.0,200,0.28952298697931395,0,0,199,199,0,0.995,0,0,0.0,0.0,-27.756570963540085,timeout,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,18,40018,reach_target,0,0,0,1,1,0.05579275525290896,,10.0,200,0.32294073538624307,0,0,198,198,0,0.99,82,82,4.1,24.1281970837856,-50.37815577010473,timeout,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
randomized-id,evaluation_id,19,40019,reach_target,1,1,0,0,0,0.31954909470630843,2.65,2.65,53,0.003323859160657957,1,1,37,37,0,0.6981132075471698,0,0,0.0,0.0,281.38406122556046,success,fixed,2,b97b391147fcb118b084451131121ed18023eb4cd434167da54b8ff3582022ed,step_2000000
